cohort,exposure,ses,age,process,origin_state,destination,annual_hazard,sensitivity
ELSA,education,low,68,death_post,R1,DEAD,0.017101980547062,pre_pandemic_end_before_2020
ELSA,education,low,69,death_post,R1,DEAD,0.0183519689588493,pre_pandemic_end_before_2020
ELSA,education,low,70,death_post,R1,DEAD,0.0197548540101782,pre_pandemic_end_before_2020
ELSA,education,low,71,death_post,R1,DEAD,0.0213352043356943,pre_pandemic_end_before_2020
ELSA,education,low,72,death_post,R1,DEAD,0.0231064936767258,pre_pandemic_end_before_2020
ELSA,education,low,73,death_post,R1,DEAD,0.0250780845628153,pre_pandemic_end_before_2020
ELSA,education,low,74,death_post,R1,DEAD,0.0272575341130525,pre_pandemic_end_before_2020
ELSA,education,low,75,death_post,R1,DEAD,0.0296496429171036,pre_pandemic_end_before_2020
ELSA,education,low,76,death_post,R1,DEAD,0.0322553594268081,pre_pandemic_end_before_2020
ELSA,education,low,77,death_post,R1,DEAD,0.0350705545576795,pre_pandemic_end_before_2020
ELSA,education,low,78,death_post,R1,DEAD,0.0380846987044657,pre_pandemic_end_before_2020
ELSA,education,low,79,death_post,R1,DEAD,0.0412794946851302,pre_pandemic_end_before_2020
ELSA,education,low,80,death_post,R1,DEAD,0.0446275445066416,pre_pandemic_end_before_2020
ELSA,education,low,81,death_post,R1,DEAD,0.0481128284432642,pre_pandemic_end_before_2020
ELSA,education,low,82,death_post,R1,DEAD,0.051807822480022,pre_pandemic_end_before_2020
ELSA,education,low,83,death_post,R1,DEAD,0.0558327873743801,pre_pandemic_end_before_2020
ELSA,education,low,84,death_post,R1,DEAD,0.0603428432531075,pre_pandemic_end_before_2020
ELSA,education,low,85,death_post,R1,DEAD,0.0655371702462619,pre_pandemic_end_before_2020
ELSA,education,low,86,death_post,R1,DEAD,0.0716734031313778,pre_pandemic_end_before_2020
ELSA,education,low,87,death_post,R1,DEAD,0.0790896689821114,pre_pandemic_end_before_2020
ELSA,education,low,88,death_post,R1,DEAD,0.0882380393952352,pre_pandemic_end_before_2020
ELSA,education,low,89,death_post,R1,DEAD,0.0997353851428991,pre_pandemic_end_before_2020
ELSA,education,low,90,death_post,R1,DEAD,0.1144413530196,pre_pandemic_end_before_2020
ELSA,education,low,91,death_post,R1,DEAD,0.133458229190004,pre_pandemic_end_before_2020
ELSA,education,low,92,death_post,R1,DEAD,0.157777962280754,pre_pandemic_end_before_2020
ELSA,education,low,93,death_post,R1,DEAD,0.18845223193342,pre_pandemic_end_before_2020
ELSA,education,low,94,death_post,R1,DEAD,0.226634244852854,pre_pandemic_end_before_2020
ELSA,education,low,95,death_post,R1,DEAD,0.273485580788047,pre_pandemic_end_before_2020
ELSA,education,low,96,death_post,R1,DEAD,0.273485580788047,pre_pandemic_end_before_2020
ELSA,education,low,97,death_post,R1,DEAD,0.273485580788047,pre_pandemic_end_before_2020
ELSA,education,low,98,death_post,R1,DEAD,0.273485580788047,pre_pandemic_end_before_2020
ELSA,education,low,99,death_post,R1,DEAD,0.273485580788047,pre_pandemic_end_before_2020
ELSA,education,high,60,death_post,D2,DEAD,0.0115242711073552,pre_pandemic_end_before_2020
ELSA,education,high,61,death_post,D2,DEAD,0.012213218348328,pre_pandemic_end_before_2020
ELSA,education,high,62,death_post,D2,DEAD,0.0129478399102903,pre_pandemic_end_before_2020
ELSA,education,high,63,death_post,D2,DEAD,0.0137361685012242,pre_pandemic_end_before_2020
ELSA,education,high,64,death_post,D2,DEAD,0.0145876566190046,pre_pandemic_end_before_2020
ELSA,education,high,65,death_post,D2,DEAD,0.0155134229169289,pre_pandemic_end_before_2020
ELSA,education,high,66,death_post,D2,DEAD,0.0165265596316939,pre_pandemic_end_before_2020
ELSA,education,high,67,death_post,D2,DEAD,0.01764251701767,pre_pandemic_end_before_2020
ELSA,education,high,68,death_post,D2,DEAD,0.0188795851324967,pre_pandemic_end_before_2020
ELSA,education,high,69,death_post,D2,DEAD,0.0202594991471356,pre_pandemic_end_before_2020
ELSA,education,high,70,death_post,D2,DEAD,0.0218082020990999,pre_pandemic_end_before_2020
ELSA,education,high,71,death_post,D2,DEAD,0.0235528163224435,pre_pandemic_end_before_2020
ELSA,education,high,72,death_post,D2,DEAD,0.0255082160386496,pre_pandemic_end_before_2020
ELSA,education,high,73,death_post,D2,DEAD,0.0276847369321187,pre_pandemic_end_before_2020
ELSA,education,high,74,death_post,D2,DEAD,0.0300907216198252,pre_pandemic_end_before_2020
ELSA,education,high,75,death_post,D2,DEAD,0.0327314696716662,pre_pandemic_end_before_2020
ELSA,education,high,76,death_post,D2,DEAD,0.0356080281229369,pre_pandemic_end_before_2020
ELSA,education,high,77,death_post,D2,DEAD,0.038715838706139,pre_pandemic_end_before_2020
ELSA,education,high,78,death_post,D2,DEAD,0.0420432773536262,pre_pandemic_end_before_2020
ELSA,education,high,79,death_post,D2,DEAD,0.0455701450478053,pre_pandemic_end_before_2020
ELSA,education,high,80,death_post,D2,DEAD,0.0492661960086354,pre_pandemic_end_before_2020
ELSA,education,high,81,death_post,D2,DEAD,0.053113745396925,pre_pandemic_end_before_2020
ELSA,education,high,82,death_post,D2,DEAD,0.057192802456373,pre_pandemic_end_before_2020
ELSA,education,high,83,death_post,D2,DEAD,0.0616361280214579,pre_pandemic_end_before_2020
ELSA,education,high,84,death_post,D2,DEAD,0.0666149656292096,pre_pandemic_end_before_2020
ELSA,education,high,85,death_post,D2,DEAD,0.0723491984803943,pre_pandemic_end_before_2020
ELSA,education,high,86,death_post,D2,DEAD,0.0791232402838317,pre_pandemic_end_before_2020
ELSA,education,high,87,death_post,D2,DEAD,0.0873103635301044,pre_pandemic_end_before_2020
ELSA,education,high,88,death_post,D2,DEAD,0.0974096287913933,pre_pandemic_end_before_2020
ELSA,education,high,89,death_post,D2,DEAD,0.110102025279826,pre_pandemic_end_before_2020
ELSA,education,high,90,death_post,D2,DEAD,0.126336552720663,pre_pandemic_end_before_2020
ELSA,education,high,91,death_post,D2,DEAD,0.147330070496296,pre_pandemic_end_before_2020
ELSA,education,high,92,death_post,D2,DEAD,0.17417763180786,pre_pandemic_end_before_2020
ELSA,education,high,93,death_post,D2,DEAD,0.208040229399468,pre_pandemic_end_before_2020
ELSA,education,high,94,death_post,D2,DEAD,0.25019093594827,pre_pandemic_end_before_2020
ELSA,education,high,95,death_post,D2,DEAD,0.301912067481871,pre_pandemic_end_before_2020
ELSA,education,high,96,death_post,D2,DEAD,0.301912067481871,pre_pandemic_end_before_2020
ELSA,education,high,97,death_post,D2,DEAD,0.301912067481871,pre_pandemic_end_before_2020
ELSA,education,high,98,death_post,D2,DEAD,0.301912067481871,pre_pandemic_end_before_2020
ELSA,education,high,99,death_post,D2,DEAD,0.301912067481871,pre_pandemic_end_before_2020
ELSA,education,low,60,death_post,D2,DEAD,0.0158268195026319,pre_pandemic_end_before_2020
ELSA,education,low,61,death_post,D2,DEAD,0.0167729829109844,pre_pandemic_end_before_2020
ELSA,education,low,62,death_post,D2,DEAD,0.0177818729965793,pre_pandemic_end_before_2020
ELSA,education,low,63,death_post,D2,DEAD,0.0188645214522817,pre_pandemic_end_before_2020
ELSA,education,low,64,death_post,D2,DEAD,0.0200339098346971,pre_pandemic_end_before_2020
ELSA,education,low,65,death_post,D2,DEAD,0.021305307909454,pre_pandemic_end_before_2020
ELSA,education,low,66,death_post,D2,DEAD,0.0226966958563968,pre_pandemic_end_before_2020
ELSA,education,low,67,death_post,D2,DEAD,0.0242292922311211,pre_pandemic_end_before_2020
ELSA,education,low,68,death_post,D2,DEAD,0.0259282156236233,pre_pandemic_end_before_2020
ELSA,education,low,69,death_post,D2,DEAD,0.0278233159588544,pre_pandemic_end_before_2020
ELSA,education,low,70,death_post,D2,DEAD,0.0299502220213374,pre_pandemic_end_before_2020
ELSA,education,low,71,death_post,D2,DEAD,0.0323461821785885,pre_pandemic_end_before_2020
ELSA,education,low,72,death_post,D2,DEAD,0.0350316238933483,pre_pandemic_end_before_2020
ELSA,education,low,73,death_post,D2,DEAD,0.0380207416435075,pre_pandemic_end_before_2020
ELSA,education,low,74,death_post,D2,DEAD,0.0413249927344179,pre_pandemic_end_before_2020
ELSA,education,low,75,death_post,D2,DEAD,0.0449516553128209,pre_pandemic_end_before_2020
ELSA,education,low,76,death_post,D2,DEAD,0.048902167321166,pre_pandemic_end_before_2020
ELSA,education,low,77,death_post,D2,DEAD,0.0531702686779031,pre_pandemic_end_before_2020
ELSA,education,low,78,death_post,D2,DEAD,0.0577399955082837,pre_pandemic_end_before_2020
ELSA,education,low,79,death_post,D2,DEAD,0.0625836075584905,pre_pandemic_end_before_2020
ELSA,education,low,80,death_post,D2,DEAD,0.0676595668868209,pre_pandemic_end_before_2020
ELSA,education,low,81,death_post,D2,DEAD,0.0729435860780264,pre_pandemic_end_before_2020
ELSA,education,low,82,death_post,D2,DEAD,0.0785455455615739,pre_pandemic_end_before_2020
ELSA,education,low,83,death_post,D2,DEAD,0.084647771989165,pre_pandemic_end_before_2020
ELSA,education,low,84,death_post,D2,DEAD,0.0914854421044151,pre_pandemic_end_before_2020
ELSA,education,low,85,death_post,D2,DEAD,0.0993605317718076,pre_pandemic_end_before_2020
ELSA,education,low,86,death_post,D2,DEAD,0.108663639615032,pre_pandemic_end_before_2020
ELSA,education,low,87,death_post,D2,DEAD,0.119907398170995,pre_pandemic_end_before_2020
ELSA,education,low,88,death_post,D2,DEAD,0.133777190621262,pre_pandemic_end_before_2020
ELSA,education,low,89,death_post,D2,DEAD,0.151208251241664,pre_pandemic_end_before_2020
ELSA,education,low,90,death_post,D2,DEAD,0.173503885657334,pre_pandemic_end_before_2020
ELSA,education,low,91,death_post,D2,DEAD,0.202335263665109,pre_pandemic_end_before_2020
ELSA,education,low,92,death_post,D2,DEAD,0.239206272946795,pre_pandemic_end_before_2020
ELSA,education,low,93,death_post,D2,DEAD,0.285711359036846,pre_pandemic_end_before_2020
ELSA,education,low,94,death_post,D2,DEAD,0.343598892074014,pre_pandemic_end_before_2020
ELSA,education,low,95,death_post,D2,DEAD,0.414629936521739,pre_pandemic_end_before_2020
ELSA,education,low,96,death_post,D2,DEAD,0.414629936521739,pre_pandemic_end_before_2020
ELSA,education,low,97,death_post,D2,DEAD,0.414629936521739,pre_pandemic_end_before_2020
ELSA,education,low,98,death_post,D2,DEAD,0.414629936521739,pre_pandemic_end_before_2020
ELSA,education,low,99,death_post,D2,DEAD,0.414629936521739,pre_pandemic_end_before_2020
ELSA,wealth,high,60,onset,I0,D1,0.0196711414185904,pre_pandemic_end_before_2020
ELSA,wealth,high,61,onset,I0,D1,0.0203263237802883,pre_pandemic_end_before_2020
ELSA,wealth,high,62,onset,I0,D1,0.0210158946766556,pre_pandemic_end_before_2020
ELSA,wealth,high,63,onset,I0,D1,0.0217548682837225,pre_pandemic_end_before_2020
ELSA,wealth,high,64,onset,I0,D1,0.0225602718907849,pre_pandemic_end_before_2020
ELSA,wealth,high,65,onset,I0,D1,0.0234515343457695,pre_pandemic_end_before_2020
ELSA,wealth,high,66,onset,I0,D1,0.0244510223288461,pre_pandemic_end_before_2020
ELSA,wealth,high,67,onset,I0,D1,0.0255847616162571,pre_pandemic_end_before_2020
ELSA,wealth,high,68,onset,I0,D1,0.0268833932772028,pre_pandemic_end_before_2020
ELSA,wealth,high,69,onset,I0,D1,0.0283834327890907,pre_pandemic_end_before_2020
ELSA,wealth,high,70,onset,I0,D1,0.0301289254047304,pre_pandemic_end_before_2020
ELSA,wealth,high,71,onset,I0,D1,0.0321645433076748,pre_pandemic_end_before_2020
ELSA,wealth,high,72,onset,I0,D1,0.0345058537562014,pre_pandemic_end_before_2020
ELSA,wealth,high,73,onset,I0,D1,0.0371581250933924,pre_pandemic_end_before_2020
ELSA,wealth,high,74,onset,I0,D1,0.0401221706887379,pre_pandemic_end_before_2020
ELSA,wealth,high,75,onset,I0,D1,0.0433918982979154,pre_pandemic_end_before_2020
ELSA,wealth,high,76,onset,I0,D1,0.0469516074214917,pre_pandemic_end_before_2020
ELSA,wealth,high,77,onset,I0,D1,0.0507731202250785,pre_pandemic_end_before_2020
ELSA,wealth,high,78,onset,I0,D1,0.0548129026645231,pre_pandemic_end_before_2020
ELSA,wealth,high,79,onset,I0,D1,0.0590094130176825,pre_pandemic_end_before_2020
ELSA,wealth,high,80,onset,I0,D1,0.0632809980943778,pre_pandemic_end_before_2020
ELSA,wealth,high,81,onset,I0,D1,0.0675468015996592,pre_pandemic_end_before_2020
ELSA,wealth,high,82,onset,I0,D1,0.0718041113829975,pre_pandemic_end_before_2020
ELSA,wealth,high,83,onset,I0,D1,0.0760820877911319,pre_pandemic_end_before_2020
ELSA,wealth,high,84,onset,I0,D1,0.0804228858968608,pre_pandemic_end_before_2020
ELSA,wealth,high,85,onset,I0,D1,0.0848821831588106,pre_pandemic_end_before_2020
ELSA,wealth,high,86,onset,I0,D1,0.0895300071785032,pre_pandemic_end_before_2020
ELSA,wealth,high,87,onset,I0,D1,0.094452057422311,pre_pandemic_end_before_2020
ELSA,wealth,high,88,onset,I0,D1,0.0997517411283517,pre_pandemic_end_before_2020
ELSA,wealth,high,89,onset,I0,D1,0.105553184623796,pre_pandemic_end_before_2020
ELSA,wealth,high,90,onset,I0,D1,0.112005545306474,pre_pandemic_end_before_2020
ELSA,wealth,high,91,onset,I0,D1,0.119257276356661,pre_pandemic_end_before_2020
ELSA,wealth,high,92,onset,I0,D1,0.127351638848952,pre_pandemic_end_before_2020
ELSA,wealth,high,93,onset,I0,D1,0.136294994708226,pre_pandemic_end_before_2020
ELSA,wealth,high,94,onset,I0,D1,0.146080558637826,pre_pandemic_end_before_2020
ELSA,wealth,high,95,onset,I0,D1,0.156683587706336,pre_pandemic_end_before_2020
ELSA,wealth,high,96,onset,I0,D1,0.156683587706336,pre_pandemic_end_before_2020
ELSA,wealth,high,97,onset,I0,D1,0.156683587706336,pre_pandemic_end_before_2020
ELSA,wealth,high,98,onset,I0,D1,0.156683587706336,pre_pandemic_end_before_2020
ELSA,wealth,high,99,onset,I0,D1,0.156683587706336,pre_pandemic_end_before_2020
ELSA,wealth,low,60,onset,I0,D1,0.0377260899730678,pre_pandemic_end_before_2020
ELSA,wealth,low,61,onset,I0,D1,0.0389826245177702,pre_pandemic_end_before_2020
ELSA,wealth,low,62,onset,I0,D1,0.0403051107490255,pre_pandemic_end_before_2020
ELSA,wealth,low,63,onset,I0,D1,0.0417223434451201,pre_pandemic_end_before_2020
ELSA,wealth,low,64,onset,I0,D1,0.0432669782122696,pre_pandemic_end_before_2020
ELSA,wealth,low,65,onset,I0,D1,0.044976276460443,pre_pandemic_end_before_2020
ELSA,wealth,low,66,onset,I0,D1,0.0468931338900231,pre_pandemic_end_before_2020
ELSA,wealth,low,67,onset,I0,D1,0.0490674637599942,pre_pandemic_end_before_2020
ELSA,wealth,low,68,onset,I0,D1,0.0515580307199985,pre_pandemic_end_before_2020
ELSA,wealth,low,69,onset,I0,D1,0.0544348655911645,pre_pandemic_end_before_2020
ELSA,wealth,low,70,onset,I0,D1,0.0577824400945291,pre_pandemic_end_before_2020
ELSA,wealth,low,71,onset,I0,D1,0.0616864283036062,pre_pandemic_end_before_2020
ELSA,wealth,low,72,onset,I0,D1,0.0661766857196055,pre_pandemic_end_before_2020
ELSA,wealth,low,73,onset,I0,D1,0.0712633161784409,pre_pandemic_end_before_2020
ELSA,wealth,low,74,onset,I0,D1,0.0769478795921634,pre_pandemic_end_before_2020
ELSA,wealth,low,75,onset,I0,D1,0.0832186920146025,pre_pandemic_end_before_2020
ELSA,wealth,low,76,onset,I0,D1,0.0900456424094115,pre_pandemic_end_before_2020
ELSA,wealth,low,77,onset,I0,D1,0.097374690215712,pre_pandemic_end_before_2020
ELSA,wealth,low,78,onset,I0,D1,0.105122344128569,pre_pandemic_end_before_2020
ELSA,wealth,low,79,onset,I0,D1,0.113170577008771,pre_pandemic_end_before_2020
ELSA,wealth,low,80,onset,I0,D1,0.1213627911514,pre_pandemic_end_before_2020
ELSA,wealth,low,81,onset,I0,D1,0.129543917168601,pre_pandemic_end_before_2020
ELSA,wealth,low,82,onset,I0,D1,0.137708753591242,pre_pandemic_end_before_2020
ELSA,wealth,low,83,onset,I0,D1,0.145913225281097,pre_pandemic_end_before_2020
ELSA,wealth,low,84,onset,I0,D1,0.154238178897509,pre_pandemic_end_before_2020
ELSA,wealth,low,85,onset,I0,D1,0.162790394864091,pre_pandemic_end_before_2020
ELSA,wealth,low,86,onset,I0,D1,0.171704174873837,pre_pandemic_end_before_2020
ELSA,wealth,low,87,onset,I0,D1,0.181143876739554,pre_pandemic_end_before_2020
ELSA,wealth,low,88,onset,I0,D1,0.191307818936316,pre_pandemic_end_before_2020
ELSA,wealth,low,89,onset,I0,D1,0.202434055824429,pre_pandemic_end_before_2020
ELSA,wealth,low,90,onset,I0,D1,0.214808647337626,pre_pandemic_end_before_2020
ELSA,wealth,low,91,onset,I0,D1,0.228716302833473,pre_pandemic_end_before_2020
ELSA,wealth,low,92,onset,I0,D1,0.244239990105133,pre_pandemic_end_before_2020
ELSA,wealth,low,93,onset,I0,D1,0.261391910302772,pre_pandemic_end_before_2020
ELSA,wealth,low,94,onset,I0,D1,0.280159050317149,pre_pandemic_end_before_2020
ELSA,wealth,low,95,onset,I0,D1,0.300493957179627,pre_pandemic_end_before_2020
ELSA,wealth,low,96,onset,I0,D1,0.300493957179627,pre_pandemic_end_before_2020
ELSA,wealth,low,97,onset,I0,D1,0.300493957179627,pre_pandemic_end_before_2020
ELSA,wealth,low,98,onset,I0,D1,0.300493957179627,pre_pandemic_end_before_2020
ELSA,wealth,low,99,onset,I0,D1,0.300493957179627,pre_pandemic_end_before_2020
ELSA,wealth,high,60,recovery,D1,R1,0.25374050219274,pre_pandemic_end_before_2020
ELSA,wealth,high,61,recovery,D1,R1,0.249211661673887,pre_pandemic_end_before_2020
ELSA,wealth,high,62,recovery,D1,R1,0.244764998610929,pre_pandemic_end_before_2020
ELSA,wealth,high,63,recovery,D1,R1,0.240400319567052,pre_pandemic_end_before_2020
ELSA,wealth,high,64,recovery,D1,R1,0.236117365243712,pre_pandemic_end_before_2020
ELSA,wealth,high,65,recovery,D1,R1,0.231915814315541,pre_pandemic_end_before_2020
ELSA,wealth,high,66,recovery,D1,R1,0.22779528717606,pre_pandemic_end_before_2020
ELSA,wealth,high,67,recovery,D1,R1,0.223755349591316,pre_pandemic_end_before_2020
ELSA,wealth,high,68,recovery,D1,R1,0.219795516258978,pre_pandemic_end_before_2020
ELSA,wealth,high,69,recovery,D1,R1,0.21591525427091,pre_pandemic_end_before_2020
ELSA,wealth,high,70,recovery,D1,R1,0.212113986477639,pre_pandemic_end_before_2020
ELSA,wealth,high,71,recovery,D1,R1,0.208366761987509,pre_pandemic_end_before_2020
ELSA,wealth,high,72,recovery,D1,R1,0.204554744202751,pre_pandemic_end_before_2020
ELSA,wealth,high,73,recovery,D1,R1,0.20054449921751,pre_pandemic_end_before_2020
ELSA,wealth,high,74,recovery,D1,R1,0.196214068469729,pre_pandemic_end_before_2020
ELSA,wealth,high,75,recovery,D1,R1,0.191454610800888,pre_pandemic_end_before_2020
ELSA,wealth,high,76,recovery,D1,R1,0.186172667875271,pre_pandemic_end_before_2020
ELSA,wealth,high,77,recovery,D1,R1,0.1802928596058,pre_pandemic_end_before_2020
ELSA,wealth,high,78,recovery,D1,R1,0.173760777594538,pre_pandemic_end_before_2020
ELSA,wealth,high,79,recovery,D1,R1,0.166545806669475,pre_pandemic_end_before_2020
ELSA,wealth,high,80,recovery,D1,R1,0.158643574657888,pre_pandemic_end_before_2020
ELSA,wealth,high,81,recovery,D1,R1,0.150063227041783,pre_pandemic_end_before_2020
ELSA,wealth,high,82,recovery,D1,R1,0.140791856957845,pre_pandemic_end_before_2020
ELSA,wealth,high,83,recovery,D1,R1,0.130851520630321,pre_pandemic_end_before_2020
ELSA,wealth,high,84,recovery,D1,R1,0.120316312360653,pre_pandemic_end_before_2020
ELSA,wealth,high,85,recovery,D1,R1,0.109310347019486,pre_pandemic_end_before_2020
ELSA,wealth,high,86,recovery,D1,R1,0.0980021437393398,pre_pandemic_end_before_2020
ELSA,wealth,high,87,recovery,D1,R1,0.0865952241896745,pre_pandemic_end_before_2020
ELSA,wealth,high,88,recovery,D1,R1,0.0753152442479904,pre_pandemic_end_before_2020
ELSA,wealth,high,89,recovery,D1,R1,0.0643945243769867,pre_pandemic_end_before_2020
ELSA,wealth,high,90,recovery,D1,R1,0.0540553413359058,pre_pandemic_end_before_2020
ELSA,wealth,high,91,recovery,D1,R1,0.0445322877938646,pre_pandemic_end_before_2020
ELSA,wealth,high,92,recovery,D1,R1,0.0361149913293302,pre_pandemic_end_before_2020
ELSA,wealth,high,93,recovery,D1,R1,0.028945570183734,pre_pandemic_end_before_2020
ELSA,wealth,high,94,recovery,D1,R1,0.0230178502532699,pre_pandemic_end_before_2020
ELSA,wealth,high,95,recovery,D1,R1,0.0182322992548174,pre_pandemic_end_before_2020
ELSA,wealth,high,96,recovery,D1,R1,0.0182322992548174,pre_pandemic_end_before_2020
ELSA,wealth,high,97,recovery,D1,R1,0.0182322992548174,pre_pandemic_end_before_2020
ELSA,wealth,high,98,recovery,D1,R1,0.0182322992548174,pre_pandemic_end_before_2020
ELSA,wealth,high,99,recovery,D1,R1,0.0182322992548174,pre_pandemic_end_before_2020
ELSA,wealth,low,60,recovery,D1,R1,0.162787724404296,pre_pandemic_end_before_2020
ELSA,wealth,low,61,recovery,D1,R1,0.159882237752055,pre_pandemic_end_before_2020
ELSA,wealth,low,62,recovery,D1,R1,0.157029472210266,pre_pandemic_end_before_2020
ELSA,wealth,low,63,recovery,D1,R1,0.154229303679157,pre_pandemic_end_before_2020
ELSA,wealth,low,64,recovery,D1,R1,0.151481565805231,pre_pandemic_end_before_2020
ELSA,wealth,low,65,recovery,D1,R1,0.148786052441557,pre_pandemic_end_before_2020
ELSA,wealth,low,66,recovery,D1,R1,0.146142520050845,pre_pandemic_end_before_2020
ELSA,wealth,low,67,recovery,D1,R1,0.143550690049436,pre_pandemic_end_before_2020
ELSA,wealth,low,68,recovery,D1,R1,0.141010251090652,pre_pandemic_end_before_2020
ELSA,wealth,low,69,recovery,D1,R1,0.13852086128622,pre_pandemic_end_before_2020
ELSA,wealth,low,70,recovery,D1,R1,0.136082150364745,pre_pandemic_end_before_2020
ELSA,wealth,low,71,recovery,D1,R1,0.133678111032006,pre_pandemic_end_before_2020
ELSA,wealth,low,72,recovery,D1,R1,0.131232503432089,pre_pandemic_end_before_2020
ELSA,wealth,low,73,recovery,D1,R1,0.128659722777012,pre_pandemic_end_before_2020
ELSA,wealth,low,74,recovery,D1,R1,0.125881526308455,pre_pandemic_end_before_2020
ELSA,wealth,low,75,recovery,D1,R1,0.122828086764457,pre_pandemic_end_before_2020
ELSA,wealth,low,76,recovery,D1,R1,0.119439445763654,pre_pandemic_end_before_2020
ELSA,wealth,low,77,recovery,D1,R1,0.115667243061093,pre_pandemic_end_before_2020
ELSA,wealth,low,78,recovery,D1,R1,0.111476572840743,pre_pandemic_end_before_2020
ELSA,wealth,low,79,recovery,D1,R1,0.106847793878046,pre_pandemic_end_before_2020
ELSA,wealth,low,80,recovery,D1,R1,0.101778101196883,pre_pandemic_end_before_2020
ELSA,wealth,low,81,recovery,D1,R1,0.0962733620994465,pre_pandemic_end_before_2020
ELSA,wealth,low,82,recovery,D1,R1,0.0903252961618774,pre_pandemic_end_before_2020
ELSA,wealth,low,83,recovery,D1,R1,0.0839480535987572,pre_pandemic_end_before_2020
ELSA,wealth,low,84,recovery,D1,R1,0.077189169756706,pre_pandemic_end_before_2020
ELSA,wealth,low,85,recovery,D1,R1,0.07012827077811,pre_pandemic_end_before_2020
ELSA,wealth,low,86,recovery,D1,R1,0.0628734704479762,pre_pandemic_end_before_2020
ELSA,wealth,low,87,recovery,D1,R1,0.0555553384985785,pre_pandemic_end_before_2020
ELSA,wealth,low,88,recovery,D1,R1,0.0483186449074306,pre_pandemic_end_before_2020
ELSA,wealth,low,89,recovery,D1,R1,0.0413124353299502,pre_pandemic_end_before_2020
ELSA,wealth,low,90,recovery,D1,R1,0.0346793118636043,pre_pandemic_end_before_2020
ELSA,wealth,low,91,recovery,D1,R1,0.0285697779023622,pre_pandemic_end_before_2020
ELSA,wealth,low,92,recovery,D1,R1,0.0231696445958668,pre_pandemic_end_before_2020
ELSA,wealth,low,93,recovery,D1,R1,0.0185700881848799,pre_pandemic_end_before_2020
ELSA,wealth,low,94,recovery,D1,R1,0.0147671476608115,pre_pandemic_end_before_2020
ELSA,wealth,low,95,recovery,D1,R1,0.0116969678892469,pre_pandemic_end_before_2020
ELSA,wealth,low,96,recovery,D1,R1,0.0116969678892469,pre_pandemic_end_before_2020
ELSA,wealth,low,97,recovery,D1,R1,0.0116969678892469,pre_pandemic_end_before_2020
ELSA,wealth,low,98,recovery,D1,R1,0.0116969678892469,pre_pandemic_end_before_2020
ELSA,wealth,low,99,recovery,D1,R1,0.0116969678892469,pre_pandemic_end_before_2020
ELSA,wealth,high,60,recovery,D2,R1,0.311501530500677,pre_pandemic_end_before_2020
ELSA,wealth,high,61,recovery,D2,R1,0.305941752929399,pre_pandemic_end_before_2020
ELSA,wealth,high,62,recovery,D2,R1,0.300482859541223,pre_pandemic_end_before_2020
ELSA,wealth,high,63,recovery,D2,R1,0.295124612865731,pre_pandemic_end_before_2020
ELSA,wealth,high,64,recovery,D2,R1,0.289866694578128,pre_pandemic_end_before_2020
ELSA,wealth,high,65,recovery,D2,R1,0.284708710207119,pre_pandemic_end_before_2020
ELSA,wealth,high,66,recovery,D2,R1,0.279650193733298,pre_pandemic_end_before_2020
ELSA,wealth,high,67,recovery,D2,R1,0.274690612074478,pre_pandemic_end_before_2020
ELSA,wealth,high,68,recovery,D2,R1,0.269829369454984,pre_pandemic_end_before_2020
ELSA,wealth,high,69,recovery,D2,R1,0.26506581165644,pre_pandemic_end_before_2020
ELSA,wealth,high,70,recovery,D2,R1,0.26039923014811,pre_pandemic_end_before_2020
ELSA,wealth,high,71,recovery,D2,R1,0.255798994262558,pre_pandemic_end_before_2020
ELSA,wealth,high,72,recovery,D2,R1,0.251119215654152,pre_pandemic_end_before_2020
ELSA,wealth,high,73,recovery,D2,R1,0.246196085764402,pre_pandemic_end_before_2020
ELSA,wealth,high,74,recovery,D2,R1,0.240879883605094,pre_pandemic_end_before_2020
ELSA,wealth,high,75,recovery,D2,R1,0.235036991613531,pre_pandemic_end_before_2020
ELSA,wealth,high,76,recovery,D2,R1,0.228552676767739,pre_pandemic_end_before_2020
ELSA,wealth,high,77,recovery,D2,R1,0.221334399594159,pre_pandemic_end_before_2020
ELSA,wealth,high,78,recovery,D2,R1,0.213315366265697,pre_pandemic_end_before_2020
ELSA,wealth,high,79,recovery,D2,R1,0.204457992428045,pre_pandemic_end_before_2020
ELSA,wealth,high,80,recovery,D2,R1,0.194756910634996,pre_pandemic_end_before_2020
ELSA,wealth,high,81,recovery,D2,R1,0.184223348229518,pre_pandemic_end_before_2020
ELSA,wealth,high,82,recovery,D2,R1,0.172841460253309,pre_pandemic_end_before_2020
ELSA,wealth,high,83,recovery,D2,R1,0.160638323769551,pre_pandemic_end_before_2020
ELSA,wealth,high,84,recovery,D2,R1,0.147704899772258,pre_pandemic_end_before_2020
ELSA,wealth,high,85,recovery,D2,R1,0.134193556416412,pre_pandemic_end_before_2020
ELSA,wealth,high,86,recovery,D2,R1,0.120311174224614,pre_pandemic_end_before_2020
ELSA,wealth,high,87,recovery,D2,R1,0.106307604170512,pre_pandemic_end_before_2020
ELSA,wealth,high,88,recovery,D2,R1,0.0924598700268222,pre_pandemic_end_before_2020
ELSA,wealth,high,89,recovery,D2,R1,0.0790531772655586,pre_pandemic_end_before_2020
