cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
ELSA,population_contribution_onset,500,0,500,-1.6588998361834,500,-1.67117674518225,0.267249832997314,-2.18624550250568,-1.68386355563637,-1.11999888649792,-0.0122769089988546,0,0.00399201596806387
ELSA,population_contribution_post_difficulty_mortality,497,3,500,-0.443014335347641,500,-0.443477332412474,0.189217014760952,-0.839747342693995,-0.43013506361263,-0.103604523631839,-0.000462997064833104,0,0.0159680638722555
ELSA,population_contribution_pre_difficulty_mortality,496,4,500,-0.649695831174595,500,-0.645658585006154,0.271135342963898,-1.17848057449246,-0.637466925694584,-0.144915834688718,0.00403724616844148,0,0.0199600798403194
ELSA,population_contribution_recovery,500,0,500,-0.940389300440044,500,-0.949445443828415,0.211659064631957,-1.38900577835299,-0.939283073673746,-0.534155428808273,-0.00905614338837091,0,0.00399201596806387
ELSA,population_contribution_relapse,500,0,500,-0.884679016561094,500,-0.886975913005932,0.185280973278071,-1.29087253886032,-0.887981601115715,-0.522783421999432,-0.00229689644483788,0,0.00399201596806387
ELSA,population_fdfle_gap,500,0,500,-5.84979418025958,500,-5.87947634511724,0.552420339067829,-6.98372686517614,-5.89179270078691,-4.87619601919026,-0.0296821648576646,0,0.00399201596806387
ELSA,population_high_difficulty_years,0,500,500,6.14849633153603,500,6.14161113597731,0.499531501208717,5.25732714838276,6.10919748329064,7.21489363501337,-0.00688519555871903,0,0.00399201596806387
ELSA,population_high_fdfle,0,500,500,20.6544759504384,500,20.6807503910502,0.501550897417171,19.8111937907752,20.6505220671928,21.726093679036,0.0262744406118287,0,0.00399201596806387
ELSA,population_high_fdfle_percent,0,500,500,77.060393650181,500,77.1229408129177,1.45127341509008,74.1362941014823,77.1961518787785,79.8200645107362,0.0625471627367347,0,0.00399201596806387
ELSA,population_high_tle,0,500,500,26.8029722819744,500,26.8223615270275,0.741955658750933,25.6070301286204,26.7389832003189,28.4505322480457,0.0193892450531408,0,0.00399201596806387
ELSA,population_low_difficulty_years,0,500,500,8.37699241939463,500,8.39770022422057,0.328342094608587,7.78967294623062,8.38582071927296,9.11862862812788,0.0207078048259355,0,0.00399201596806387
ELSA,population_low_fdfle,0,500,500,14.8046817701788,500,14.801274045933,0.245590619992521,14.2865949397072,14.8112396858305,15.2344734387675,-0.00340772424581637,0,0.00399201596806387
ELSA,population_low_fdfle_percent,0,500,500,63.8637298113593,500,63.810238127935,0.963935436826869,61.9824637187062,63.8059345699073,65.6259549216494,-0.0534916834243262,0,0.00399201596806387
ELSA,population_low_tle,0,500,500,23.1816741895734,500,23.1989742701536,0.418416079381324,22.3796624237165,23.1932425500142,24.0527033399425,0.0173000805801529,0,0.00399201596806387
