module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,death_pre,proxy_factorself,0.210191019292498,0.137874785077167,1.52450659614705,0.127382210378727,1.23391373877581,0.941723511724347,1.61676234668054
wealth_within_low_education,HRS,death_post,(Intercept),-2.84999042002846,0.159125968828597,-17.9102785108466,9.80437699924772e-72,0.0578448750244406,0.0423461691478729,0.0790161101682851
wealth_within_low_education,HRS,death_post,sesmiddle,0.127252766136699,0.0751236561741325,1.69391071491161,0.0902822505625497,1.13570404902897,0.980208867460665,1.31586616873017
wealth_within_low_education,HRS,death_post,seslow,0.121952437463111,0.0701338161817982,1.73885358165868,0.0820605208737452,1.12970036908702,0.984609815924919,1.29617123785882
wealth_within_low_education,HRS,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.35255849512452,0.117171575777221,11.5434010864217,7.97099585553414e-31,3.86730737104016,3.07376196322088,4.86572040420127
wealth_within_low_education,HRS,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.65834306354283,0.125467004230023,13.217363989201,6.96627805624435e-40,5.25060371614037,4.10591137974279,6.7144263073876
wealth_within_low_education,HRS,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.68670333703405,0.250942578082925,10.7064467001141,9.49360400777957e-27,14.6831905139429,8.97870698816116,24.011929997606
wealth_within_low_education,HRS,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.76129821654042,0.130289239285382,13.5183705592333,1.21844746256965e-41,5.81998809693111,4.50835033643921,7.51322743812604
wealth_within_low_education,HRS,death_post,origin_factorR1,-0.695178496173064,0.0619299154776384,-11.2252453569726,3.0653442693708e-29,0.4989853730561,0.441948848706699,0.563382851324444
wealth_within_low_education,HRS,death_post,origin_factorD2,-0.175747980176593,0.0600359447055278,-2.9273792731775,0.00341831743187266,0.838829358327366,0.745710046610076,0.943576790457034
wealth_within_low_education,HRS,death_post,sex_factorfemale,-0.410562939809395,0.0439095982491555,-9.35018666032297,8.74931797306452e-21,0.663276760127063,0.608580701077528,0.722888615668755
wealth_within_low_education,HRS,death_post,period_factor3,0.00149670391147628,0.113074286835483,0.0132364656312527,0.989439136818411,1.00149782453178,0.802415361331427,1.24997344377561
