age,origin_state,destination,annual_probability,cohort,exposure,ses
63,I0,D2,0,CHARLS,wealth,low
63,D1,D2,0,CHARLS,wealth,low
63,R1,D2,0.161206781319381,CHARLS,wealth,low
63,D2,D2,0.78907973884398,CHARLS,wealth,low
63,DEAD,D2,0,CHARLS,wealth,low
63,I0,DEAD,0.00371426368925011,CHARLS,wealth,low
63,D1,DEAD,0.0103123378117139,CHARLS,wealth,low
63,R1,DEAD,0.00606259582671132,CHARLS,wealth,low
63,D2,DEAD,0.0111443817801688,CHARLS,wealth,low
63,DEAD,DEAD,1,CHARLS,wealth,low
64,I0,I0,0.903875100422881,CHARLS,wealth,low
64,D1,I0,0,CHARLS,wealth,low
64,R1,I0,0,CHARLS,wealth,low
64,D2,I0,0,CHARLS,wealth,low
64,DEAD,I0,0,CHARLS,wealth,low
64,I0,D1,0.0920490894523353,CHARLS,wealth,low
64,D1,D1,0.801291771299531,CHARLS,wealth,low
64,R1,D1,0,CHARLS,wealth,low
64,D2,D1,0,CHARLS,wealth,low
64,DEAD,D1,0,CHARLS,wealth,low
64,I0,R1,0,CHARLS,wealth,low
64,D1,R1,0.187722595652675,CHARLS,wealth,low
64,R1,R1,0.830462427806497,CHARLS,wealth,low
64,D2,R1,0.197360854717734,CHARLS,wealth,low
64,DEAD,R1,0,CHARLS,wealth,low
64,I0,D2,0,CHARLS,wealth,low
64,D1,D2,0,CHARLS,wealth,low
64,R1,D2,0.163094008313275,CHARLS,wealth,low
64,D2,D2,0.790766620259472,CHARLS,wealth,low
64,DEAD,D2,0,CHARLS,wealth,low
64,I0,DEAD,0.00407581012478411,CHARLS,wealth,low
64,D1,DEAD,0.0109856330477941,CHARLS,wealth,low
64,R1,DEAD,0.0064435638802282,CHARLS,wealth,low
64,D2,DEAD,0.0118725250227933,CHARLS,wealth,low
64,DEAD,DEAD,1,CHARLS,wealth,low
65,I0,I0,0.90109361256187,CHARLS,wealth,low
65,D1,I0,0,CHARLS,wealth,low
65,R1,I0,0,CHARLS,wealth,low
65,D2,I0,0,CHARLS,wealth,low
65,DEAD,I0,0,CHARLS,wealth,low
65,I0,D1,0.094435991342452,CHARLS,wealth,low
65,D1,D1,0.803154873025604,CHARLS,wealth,low
65,R1,D1,0,CHARLS,wealth,low
65,D2,D1,0,CHARLS,wealth,low
65,DEAD,D1,0,CHARLS,wealth,low
65,I0,R1,0,CHARLS,wealth,low
65,D1,R1,0.185109419009406,CHARLS,wealth,low
65,R1,R1,0.827871986665672,CHARLS,wealth,low
65,D2,R1,0.194623351133628,CHARLS,wealth,low
65,DEAD,R1,0,CHARLS,wealth,low
65,I0,D2,0,CHARLS,wealth,low
65,D1,D2,0,CHARLS,wealth,low
65,R1,D2,0.165262590159769,CHARLS,wealth,low
65,D2,D2,0.792692852499414,CHARLS,wealth,low
65,DEAD,D2,0,CHARLS,wealth,low
65,I0,DEAD,0.00447039609567778,CHARLS,wealth,low
65,D1,DEAD,0.0117357079649907,CHARLS,wealth,low
65,R1,DEAD,0.00686542317455968,CHARLS,wealth,low
65,D2,DEAD,0.0126837963669583,CHARLS,wealth,low
65,DEAD,DEAD,1,CHARLS,wealth,low
66,I0,I0,0.89811395311185,CHARLS,wealth,low
66,D1,I0,0,CHARLS,wealth,low
66,R1,I0,0,CHARLS,wealth,low
66,D2,I0,0,CHARLS,wealth,low
66,DEAD,I0,0,CHARLS,wealth,low
66,I0,D1,0.0969857839244098,CHARLS,wealth,low
66,D1,D1,0.80530017923919,CHARLS,wealth,low
66,R1,D1,0,CHARLS,wealth,low
66,D2,D1,0,CHARLS,wealth,low
66,DEAD,D1,0,CHARLS,wealth,low
66,I0,R1,0,CHARLS,wealth,low
66,D1,R1,0.182118914305202,CHARLS,wealth,low
66,R1,R1,0.82487411551275,CHARLS,wealth,low
66,D2,R1,0.191490333786145,CHARLS,wealth,low
66,DEAD,R1,0,CHARLS,wealth,low
66,I0,D2,0,CHARLS,wealth,low
66,D1,D2,0,CHARLS,wealth,low
66,R1,D2,0.167788369730686,CHARLS,wealth,low
66,D2,D2,0.794911596122724,CHARLS,wealth,low
66,DEAD,D2,0,CHARLS,wealth,low
66,I0,DEAD,0.00490026296374016,CHARLS,wealth,low
66,D1,DEAD,0.0125809064556075,CHARLS,wealth,low
66,R1,DEAD,0.00733751475656399,CHARLS,wealth,low
66,D2,DEAD,0.0135980700911309,CHARLS,wealth,low
66,DEAD,DEAD,1,CHARLS,wealth,low
67,I0,I0,0.894902987649747,CHARLS,wealth,low
67,D1,I0,0,CHARLS,wealth,low
67,R1,I0,0,CHARLS,wealth,low
67,D2,I0,0,CHARLS,wealth,low
67,DEAD,I0,0,CHARLS,wealth,low
67,I0,D1,0.0997293670589662,CHARLS,wealth,low
67,D1,D1,0.807768721012105,CHARLS,wealth,low
67,R1,D1,0,CHARLS,wealth,low
67,D2,D1,0,CHARLS,wealth,low
67,DEAD,D1,0,CHARLS,wealth,low
67,I0,R1,0,CHARLS,wealth,low
67,D1,R1,0.178687733682968,CHARLS,wealth,low
67,R1,R1,0.821376570678752,CHARLS,wealth,low
67,D2,R1,0.187895230914724,CHARLS,wealth,low
67,DEAD,R1,0,CHARLS,wealth,low
67,I0,D2,0,CHARLS,wealth,low
67,D1,D2,0,CHARLS,wealth,low
67,R1,D2,0.170752322049947,CHARLS,wealth,low
67,D2,D2,0.797465246298619,CHARLS,wealth,low
67,DEAD,D2,0,CHARLS,wealth,low
67,I0,DEAD,0.00536764529128643,CHARLS,wealth,low
67,D1,DEAD,0.0135435453049269,CHARLS,wealth,low
67,R1,DEAD,0.00787110727130072,CHARLS,wealth,low
67,D2,DEAD,0.0146395227866563,CHARLS,wealth,low
67,DEAD,DEAD,1,CHARLS,wealth,low
68,I0,I0,0.89142452441614,CHARLS,wealth,low
68,D1,I0,0,CHARLS,wealth,low
68,R1,I0,0,CHARLS,wealth,low
68,D2,I0,0,CHARLS,wealth,low
68,DEAD,I0,0,CHARLS,wealth,low
68,I0,D1,0.102700742601711,CHARLS,wealth,low
68,D1,D1,0.810588764519622,CHARLS,wealth,low
68,R1,D1,0,CHARLS,wealth,low
68,D2,D1,0,CHARLS,wealth,low
68,DEAD,D1,0,CHARLS,wealth,low
68,I0,R1,0,CHARLS,wealth,low
68,D1,R1,0.174760262465936,CHARLS,wealth,low
68,R1,R1,0.81727816136416,CHARLS,wealth,low
68,D2,R1,0.18377945305925,CHARLS,wealth,low
68,DEAD,R1,0,CHARLS,wealth,low
68,I0,D2,0,CHARLS,wealth,low
68,D1,D2,0,CHARLS,wealth,low
68,R1,D2,0.174241958944179,CHARLS,wealth,low
68,D2,D2,0.800382768124434,CHARLS,wealth,low
68,DEAD,D2,0,CHARLS,wealth,low
68,I0,DEAD,0.00587473298214899,CHARLS,wealth,low
68,D1,DEAD,0.0146509730144414,CHARLS,wealth,low
68,R1,DEAD,0.00847987969166086,CHARLS,wealth,low
68,D2,DEAD,0.0158377788163162,CHARLS,wealth,low
68,DEAD,DEAD,1,CHARLS,wealth,low
69,I0,I0,0.887638870868153,CHARLS,wealth,low
69,D1,I0,0,CHARLS,wealth,low
69,R1,I0,0,CHARLS,wealth,low
69,D2,I0,0,CHARLS,wealth,low
69,DEAD,I0,0,CHARLS,wealth,low
69,I0,D1,0.105937503643843,CHARLS,wealth,low
69,D1,D1,0.813772783064778,CHARLS,wealth,low
69,R1,D1,0,CHARLS,wealth,low
69,D2,D1,0,CHARLS,wealth,low
69,DEAD,D1,0,CHARLS,wealth,low
69,I0,R1,0,CHARLS,wealth,low
69,D1,R1,0.170290242178723,CHARLS,wealth,low
69,R1,R1,0.812466410158033,CHARLS,wealth,low
69,D2,R1,0.179094083135168,CHARLS,wealth,low
69,DEAD,R1,0,CHARLS,wealth,low
69,I0,D2,0,CHARLS,wealth,low
69,D1,D2,0,CHARLS,wealth,low
69,R1,D2,0.178353037876597,CHARLS,wealth,low
69,D2,D2,0.803676487328943,CHARLS,wealth,low
69,DEAD,D2,0,CHARLS,wealth,low
69,I0,DEAD,0.00642362548800358,CHARLS,wealth,low
69,D1,DEAD,0.0159369747564993,CHARLS,wealth,low
69,R1,DEAD,0.00918055196536993,CHARLS,wealth,low
69,D2,DEAD,0.0172294295358889,CHARLS,wealth,low
69,DEAD,DEAD,1,CHARLS,wealth,low
70,I0,I0,0.883502300161879,CHARLS,wealth,low
70,D1,I0,0,CHARLS,wealth,low
70,R1,I0,0,CHARLS,wealth,low
70,D2,I0,0,CHARLS,wealth,low
70,DEAD,I0,0,CHARLS,wealth,low
70,I0,D1,0.109481422718255,CHARLS,wealth,low
70,D1,D1,0.817313871226654,CHARLS,wealth,low
70,R1,D1,0,CHARLS,wealth,low
70,D2,D1,0,CHARLS,wealth,low
70,DEAD,D1,0,CHARLS,wealth,low
70,I0,R1,0,CHARLS,wealth,low
70,D1,R1,0.165242487535839,CHARLS,wealth,low
70,R1,R1,0.806814693690446,CHARLS,wealth,low
70,D2,R1,0.173801671126984,CHARLS,wealth,low
70,DEAD,R1,0,CHARLS,wealth,low
70,I0,D2,0,CHARLS,wealth,low
70,D1,D2,0,CHARLS,wealth,low
70,R1,D2,0.183191596810412,CHARLS,wealth,low
70,D2,D2,0.807338275891701,CHARLS,wealth,low
70,DEAD,D2,0,CHARLS,wealth,low
70,I0,DEAD,0.00701627711986631,CHARLS,wealth,low
70,D1,DEAD,0.0174436412375076,CHARLS,wealth,low
70,R1,DEAD,0.00999370949914182,CHARLS,wealth,low
70,D2,DEAD,0.018860052981315,CHARLS,wealth,low
70,DEAD,DEAD,1,CHARLS,wealth,low
71,I0,I0,0.878971854451374,CHARLS,wealth,low
71,D1,I0,0,CHARLS,wealth,low
71,R1,I0,0,CHARLS,wealth,low
71,D2,I0,0,CHARLS,wealth,low
71,DEAD,I0,0,CHARLS,wealth,low
71,I0,D1,0.113374636249659,CHARLS,wealth,low
71,D1,D1,0.821161689027868,CHARLS,wealth,low
71,R1,D1,0,CHARLS,wealth,low
71,D2,D1,0,CHARLS,wealth,low
71,DEAD,D1,0,CHARLS,wealth,low
71,I0,R1,0,CHARLS,wealth,low
71,D1,R1,0.159621763859679,CHARLS,wealth,low
71,R1,R1,0.800231640865025,CHARLS,wealth,low
71,D2,R1,0.167906516941448,CHARLS,wealth,low
71,DEAD,R1,0,CHARLS,wealth,low
71,I0,D2,0,CHARLS,wealth,low
71,D1,D2,0,CHARLS,wealth,low
71,R1,D2,0.188827166450977,CHARLS,wealth,low
71,D2,D2,0.81131449752171,CHARLS,wealth,low
71,DEAD,D2,0,CHARLS,wealth,low
71,I0,DEAD,0.00765350929896683,CHARLS,wealth,low
71,D1,DEAD,0.019216547112453,CHARLS,wealth,low
71,R1,DEAD,0.0109411926839977,CHARLS,wealth,low
71,D2,DEAD,0.0207789855368418,CHARLS,wealth,low
71,DEAD,DEAD,1,CHARLS,wealth,low
72,I0,I0,0.874022787128657,CHARLS,wealth,low
72,D1,I0,0,CHARLS,wealth,low
72,R1,I0,0,CHARLS,wealth,low
72,D2,I0,0,CHARLS,wealth,low
72,DEAD,I0,0,CHARLS,wealth,low
72,I0,D1,0.117645695267647,CHARLS,wealth,low
72,D1,D1,0.825171306605107,CHARLS,wealth,low
72,R1,D1,0,CHARLS,wealth,low
72,D2,D1,0,CHARLS,wealth,low
72,DEAD,D1,0,CHARLS,wealth,low
72,I0,R1,0,CHARLS,wealth,low
72,D1,R1,0.153548742597022,CHARLS,wealth,low
72,R1,R1,0.792829838823036,CHARLS,wealth,low
72,D2,R1,0.161534444088367,CHARLS,wealth,low
72,DEAD,R1,0,CHARLS,wealth,low
72,I0,D2,0,CHARLS,wealth,low
72,D1,D2,0,CHARLS,wealth,low
72,R1,D2,0.195136574957776,CHARLS,wealth,low
72,D2,D2,0.81545309651832,CHARLS,wealth,low
72,DEAD,D2,0,CHARLS,wealth,low
72,I0,DEAD,0.00833151760369556,CHARLS,wealth,low
72,D1,DEAD,0.0212799507978706,CHARLS,wealth,low
72,R1,DEAD,0.0120335862191885,CHARLS,wealth,low
72,D2,DEAD,0.0230124593933138,CHARLS,wealth,low
72,DEAD,DEAD,1,CHARLS,wealth,low
73,I0,I0,0.868635143602299,CHARLS,wealth,low
73,D1,I0,0,CHARLS,wealth,low
73,R1,I0,0,CHARLS,wealth,low
73,D2,I0,0,CHARLS,wealth,low
73,DEAD,I0,0,CHARLS,wealth,low
73,I0,D1,0.122321560896443,CHARLS,wealth,low
73,D1,D1,0.829185643302034,CHARLS,wealth,low
73,R1,D1,0,CHARLS,wealth,low
73,D2,D1,0,CHARLS,wealth,low
73,DEAD,D1,0,CHARLS,wealth,low
73,I0,R1,0,CHARLS,wealth,low
73,D1,R1,0.147165493168344,CHARLS,wealth,low
73,R1,R1,0.784792940968951,CHARLS,wealth,low
73,D2,R1,0.15483393395628,CHARLS,wealth,low
73,DEAD,R1,0,CHARLS,wealth,low
73,I0,D2,0,CHARLS,wealth,low
73,D1,D2,0,CHARLS,wealth,low
73,R1,D2,0.201930389175445,CHARLS,wealth,low
73,D2,D2,0.819589397701632,CHARLS,wealth,low
73,DEAD,D2,0,CHARLS,wealth,low
73,I0,DEAD,0.00904329550125828,CHARLS,wealth,low
73,D1,DEAD,0.0236488635296221,CHARLS,wealth,low
73,R1,DEAD,0.0132766698556041,CHARLS,wealth,low
73,D2,DEAD,0.0255766683420882,CHARLS,wealth,low
73,DEAD,DEAD,1,CHARLS,wealth,low
74,I0,I0,0.862788864075231,CHARLS,wealth,low
74,D1,I0,0,CHARLS,wealth,low
74,R1,I0,0,CHARLS,wealth,low
74,D2,I0,0,CHARLS,wealth,low
74,DEAD,I0,0,CHARLS,wealth,low
74,I0,D1,0.127432064340834,CHARLS,wealth,low
74,D1,D1,0.833063805426033,CHARLS,wealth,low
74,R1,D1,0,CHARLS,wealth,low
74,D2,D1,0,CHARLS,wealth,low
74,DEAD,D1,0,CHARLS,wealth,low
74,I0,R1,0,CHARLS,wealth,low
74,D1,R1,0.140604040567067,CHARLS,wealth,low
74,R1,R1,0.77633197109772,CHARLS,wealth,low
74,D2,R1,0.147943208605609,CHARLS,wealth,low
74,DEAD,R1,0,CHARLS,wealth,low
74,I0,D2,0,CHARLS,wealth,low
74,D1,D2,0,CHARLS,wealth,low
74,R1,D2,0.208994771743144,CHARLS,wealth,low
74,D2,D2,0.823575665249525,CHARLS,wealth,low
74,DEAD,D2,0,CHARLS,wealth,low
74,I0,DEAD,0.00977907158393513,CHARLS,wealth,low
74,D1,DEAD,0.0263321540068999,CHARLS,wealth,low
74,R1,DEAD,0.0146732571591352,CHARLS,wealth,low
74,D2,DEAD,0.0284811261448664,CHARLS,wealth,low
74,DEAD,DEAD,1,CHARLS,wealth,low
75,I0,I0,0.856463810001848,CHARLS,wealth,low
75,D1,I0,0,CHARLS,wealth,low
75,R1,I0,0,CHARLS,wealth,low
75,D2,I0,0,CHARLS,wealth,low
75,DEAD,I0,0,CHARLS,wealth,low
75,I0,D1,0.133010133347163,CHARLS,wealth,low
75,D1,D1,0.836686619396546,CHARLS,wealth,low
75,R1,D1,0,CHARLS,wealth,low
75,D2,D1,0,CHARLS,wealth,low
75,DEAD,D1,0,CHARLS,wealth,low
75,I0,R1,0,CHARLS,wealth,low
75,D1,R1,0.1339843961597,CHARLS,wealth,low
75,R1,R1,0.767689579175156,CHARLS,wealth,low
75,D2,R1,0.140988165096473,CHARLS,wealth,low
75,DEAD,R1,0,CHARLS,wealth,low
75,I0,D2,0,CHARLS,wealth,low
75,D1,D2,0,CHARLS,wealth,low
75,R1,D2,0.2160886960536,CHARLS,wealth,low
75,D2,D2,0.827287027155998,CHARLS,wealth,low
75,DEAD,D2,0,CHARLS,wealth,low
75,I0,DEAD,0.0105260566509884,CHARLS,wealth,low
75,D1,DEAD,0.0293289844437533,CHARLS,wealth,low
75,R1,DEAD,0.0162217247712442,CHARLS,wealth,low
75,D2,DEAD,0.031724807747529,CHARLS,wealth,low
75,DEAD,DEAD,1,CHARLS,wealth,low
76,I0,I0,0.849639645000888,CHARLS,wealth,low
76,D1,I0,0,CHARLS,wealth,low
76,R1,I0,0,CHARLS,wealth,low
76,D2,I0,0,CHARLS,wealth,low
76,DEAD,I0,0,CHARLS,wealth,low
76,I0,D1,0.139092027747171,CHARLS,wealth,low
76,D1,D1,0.83996188235529,CHARLS,wealth,low
76,R1,D1,0,CHARLS,wealth,low
76,D2,D1,0,CHARLS,wealth,low
76,DEAD,D1,0,CHARLS,wealth,low
76,I0,R1,0,CHARLS,wealth,low
76,D1,R1,0.127413350692504,CHARLS,wealth,low
76,R1,R1,0.759141953522147,CHARLS,wealth,low
76,D2,R1,0.134081088742707,CHARLS,wealth,low
76,DEAD,R1,0,CHARLS,wealth,low
76,I0,D2,0,CHARLS,wealth,low
76,D1,D2,0,CHARLS,wealth,low
76,R1,D2,0.222943661424354,CHARLS,wealth,low
76,D2,D2,0.830627132526747,CHARLS,wealth,low
76,DEAD,D2,0,CHARLS,wealth,low
76,I0,DEAD,0.0112683272519415,CHARLS,wealth,low
76,D1,DEAD,0.0326247669522055,CHARLS,wealth,low
76,R1,DEAD,0.017914385053499,CHARLS,wealth,low
76,D2,DEAD,0.0352917787305462,CHARLS,wealth,low
76,DEAD,DEAD,1,CHARLS,wealth,low
77,I0,I0,0.842295524524968,CHARLS,wealth,low
77,D1,I0,0,CHARLS,wealth,low
77,R1,I0,0,CHARLS,wealth,low
77,D2,I0,0,CHARLS,wealth,low
77,DEAD,I0,0,CHARLS,wealth,low
77,I0,D1,0.14571757601939,CHARLS,wealth,low
77,D1,D1,0.842829176598361,CHARLS,wealth,low
77,R1,D1,0,CHARLS,wealth,low
77,D2,D1,0,CHARLS,wealth,low
77,DEAD,D1,0,CHARLS,wealth,low
77,I0,R1,0,CHARLS,wealth,low
77,D1,R1,0.120983958470657,CHARLS,wealth,low
77,R1,R1,0.750998043136158,CHARLS,wealth,low
77,D2,R1,0.127320076553483,CHARLS,wealth,low
77,DEAD,R1,0,CHARLS,wealth,low
77,I0,D2,0,CHARLS,wealth,low
77,D1,D2,0,CHARLS,wealth,low
77,R1,D2,0.229266182243633,CHARLS,wealth,low
77,D2,D2,0.833533363935809,CHARLS,wealth,low
77,DEAD,D2,0,CHARLS,wealth,low
77,I0,DEAD,0.0119868994556417,CHARLS,wealth,low
77,D1,DEAD,0.0361868649309825,CHARLS,wealth,low
77,R1,DEAD,0.0197357746202088,CHARLS,wealth,low
77,D2,DEAD,0.0391465595107081,CHARLS,wealth,low
77,DEAD,DEAD,1,CHARLS,wealth,low
78,I0,I0,0.83440955393155,CHARLS,wealth,low
78,D1,I0,0,CHARLS,wealth,low
78,R1,I0,0,CHARLS,wealth,low
78,D2,I0,0,CHARLS,wealth,low
78,DEAD,I0,0,CHARLS,wealth,low
78,I0,D1,0.15293040135076,CHARLS,wealth,low
78,D1,D1,0.845263962201439,CHARLS,wealth,low
78,R1,D1,0,CHARLS,wealth,low
78,D2,D1,0,CHARLS,wealth,low
78,DEAD,D1,0,CHARLS,wealth,low
78,I0,R1,0,CHARLS,wealth,low
78,D1,R1,0.114775617302482,CHARLS,wealth,low
78,R1,R1,0.743595817990161,CHARLS,wealth,low
78,D2,R1,0.120789076151589,CHARLS,wealth,low
78,DEAD,R1,0,CHARLS,wealth,low
78,I0,D2,0,CHARLS,wealth,low
78,D1,D2,0,CHARLS,wealth,low
78,R1,D2,0.234743211443131,CHARLS,wealth,low
78,D2,D2,0.83598128467437,CHARLS,wealth,low
78,DEAD,D2,0,CHARLS,wealth,low
78,I0,DEAD,0.0126600447176896,CHARLS,wealth,low
78,D1,DEAD,0.0399604204960797,CHARLS,wealth,low
78,R1,DEAD,0.0216609705667086,CHARLS,wealth,low
78,D2,DEAD,0.0432296391740417,CHARLS,wealth,low
78,DEAD,DEAD,1,CHARLS,wealth,low
79,I0,I0,0.825957987859989,CHARLS,wealth,low
79,D1,I0,0,CHARLS,wealth,low
79,R1,I0,0,CHARLS,wealth,low
79,D2,I0,0,CHARLS,wealth,low
79,DEAD,I0,0,CHARLS,wealth,low
79,I0,D1,0.160778121674234,CHARLS,wealth,low
79,D1,D1,0.847280513052564,CHARLS,wealth,low
79,R1,D1,0,CHARLS,wealth,low
79,D2,D1,0,CHARLS,wealth,low
79,DEAD,D1,0,CHARLS,wealth,low
79,I0,R1,0,CHARLS,wealth,low
79,D1,R1,0.108854633957601,CHARLS,wealth,low
79,R1,R1,0.737295411166329,CHARLS,wealth,low
79,D2,R1,0.114558429063841,CHARLS,wealth,low
79,DEAD,R1,0,CHARLS,wealth,low
79,I0,D2,0,CHARLS,wealth,low
79,D1,D2,0,CHARLS,wealth,low
79,R1,D2,0.23905050147825,CHARLS,wealth,low
79,D2,D2,0.837987842058184,CHARLS,wealth,low
79,DEAD,D2,0,CHARLS,wealth,low
79,I0,DEAD,0.0132638904657769,CHARLS,wealth,low
79,D1,DEAD,0.0438648529898345,CHARLS,wealth,low
79,R1,DEAD,0.0236540873554208,CHARLS,wealth,low
79,D2,DEAD,0.0474537288779754,CHARLS,wealth,low
79,DEAD,DEAD,1,CHARLS,wealth,low
80,I0,I0,0.816914166226327,CHARLS,wealth,low
80,D1,I0,0,CHARLS,wealth,low
80,R1,I0,0,CHARLS,wealth,low
80,D2,I0,0,CHARLS,wealth,low
80,DEAD,I0,0,CHARLS,wealth,low
80,I0,D1,0.169312503777043,CHARLS,wealth,low
80,D1,D1,0.848933123370073,CHARLS,wealth,low
80,R1,D1,0,CHARLS,wealth,low
80,D2,D1,0,CHARLS,wealth,low
80,DEAD,D1,0,CHARLS,wealth,low
80,I0,R1,0,CHARLS,wealth,low
80,D1,R1,0.103275160451599,CHARLS,wealth,low
80,R1,R1,0.732469113284605,CHARLS,wealth,low
80,D2,R1,0.108685801679144,CHARLS,wealth,low
80,DEAD,R1,0,CHARLS,wealth,low
80,I0,D2,0,CHARLS,wealth,low
80,D1,D2,0,CHARLS,wealth,low
80,R1,D2,0.241863738245939,CHARLS,wealth,low
80,D2,D2,0.83961270353669,CHARLS,wealth,low
80,DEAD,D2,0,CHARLS,wealth,low
80,I0,DEAD,0.0137733299966301,CHARLS,wealth,low
80,D1,DEAD,0.0477917161783273,CHARLS,wealth,low
80,R1,DEAD,0.0256671484694556,CHARLS,wealth,low
80,D2,DEAD,0.0517014947841658,CHARLS,wealth,low
80,DEAD,DEAD,1,CHARLS,wealth,low
81,I0,I0,0.807279944507636,CHARLS,wealth,low
81,D1,I0,0,CHARLS,wealth,low
81,R1,I0,0,CHARLS,wealth,low
81,D2,I0,0,CHARLS,wealth,low
81,DEAD,I0,0,CHARLS,wealth,low
81,I0,D1,0.17854873266087,CHARLS,wealth,low
81,D1,D1,0.850325944444208,CHARLS,wealth,low
81,R1,D1,0,CHARLS,wealth,low
81,D2,D1,0,CHARLS,wealth,low
81,DEAD,D1,0,CHARLS,wealth,low
81,I0,R1,0,CHARLS,wealth,low
81,D1,R1,0.0980455363765973,CHARLS,wealth,low
81,R1,R1,0.729357746426727,CHARLS,wealth,low
81,D2,R1,0.103180709636964,CHARLS,wealth,low
81,DEAD,R1,0,CHARLS,wealth,low
81,I0,D2,0,CHARLS,wealth,low
81,D1,D2,0,CHARLS,wealth,low
81,R1,D2,0.242992439935217,CHARLS,wealth,low
81,D2,D2,0.840967912583106,CHARLS,wealth,low
81,DEAD,D2,0,CHARLS,wealth,low
81,I0,DEAD,0.0141713228314943,CHARLS,wealth,low
81,D1,DEAD,0.0516285191791946,CHARLS,wealth,low
81,R1,DEAD,0.0276498136380562,CHARLS,wealth,low
81,D2,DEAD,0.0558513777799297,CHARLS,wealth,low
81,DEAD,DEAD,1,CHARLS,wealth,low
82,I0,I0,0.797197169332442,CHARLS,wealth,low
82,D1,I0,0,CHARLS,wealth,low
82,R1,I0,0,CHARLS,wealth,low
82,D2,I0,0,CHARLS,wealth,low
82,DEAD,I0,0,CHARLS,wealth,low
82,I0,D1,0.188326788615648,CHARLS,wealth,low
82,D1,D1,0.851616649192683,CHARLS,wealth,low
82,R1,D1,0,CHARLS,wealth,low
82,D2,D1,0,CHARLS,wealth,low
82,DEAD,D1,0,CHARLS,wealth,low
82,I0,R1,0,CHARLS,wealth,low
82,D1,R1,0.0930376520589534,CHARLS,wealth,low
82,R1,R1,0.727660662974763,CHARLS,wealth,low
82,D2,R1,0.0979089844975403,CHARLS,wealth,low
82,DEAD,R1,0,CHARLS,wealth,low
82,I0,D2,0,CHARLS,wealth,low
82,D1,D2,0,CHARLS,wealth,low
82,R1,D2,0.242753305055737,CHARLS,wealth,low
82,D2,D2,0.842219366766722,CHARLS,wealth,low
82,DEAD,D2,0,CHARLS,wealth,low
82,I0,DEAD,0.0144760420519099,CHARLS,wealth,low
82,D1,DEAD,0.0553456987483638,CHARLS,wealth,low
82,R1,DEAD,0.0295860319694994,CHARLS,wealth,low
82,D2,DEAD,0.0598716487357376,CHARLS,wealth,low
82,DEAD,DEAD,1,CHARLS,wealth,low
83,I0,I0,0.786877620388055,CHARLS,wealth,low
83,D1,I0,0,CHARLS,wealth,low
83,R1,I0,0,CHARLS,wealth,low
83,D2,I0,0,CHARLS,wealth,low
83,DEAD,I0,0,CHARLS,wealth,low
83,I0,D1,0.198403292460172,CHARLS,wealth,low
83,D1,D1,0.852937004903703,CHARLS,wealth,low
83,R1,D1,0,CHARLS,wealth,low
83,D2,D1,0,CHARLS,wealth,low
83,DEAD,D1,0,CHARLS,wealth,low
83,I0,R1,0,CHARLS,wealth,low
83,D1,R1,0.0881131757227572,CHARLS,wealth,low
83,R1,R1,0.726922903386314,CHARLS,wealth,low
83,D2,R1,0.0927254536577571,CHARLS,wealth,low
83,DEAD,R1,0,CHARLS,wealth,low
83,I0,D2,0,CHARLS,wealth,low
83,D1,D2,0,CHARLS,wealth,low
83,R1,D2,0.241603289752336,CHARLS,wealth,low
83,D2,D2,0.843504882144425,CHARLS,wealth,low
83,DEAD,D2,0,CHARLS,wealth,low
83,I0,DEAD,0.0147190871517736,CHARLS,wealth,low
83,D1,DEAD,0.0589498193735399,CHARLS,wealth,low
83,R1,DEAD,0.0314738068613492,CHARLS,wealth,low
83,D2,DEAD,0.0637696641978182,CHARLS,wealth,low
83,DEAD,DEAD,1,CHARLS,wealth,low
84,I0,I0,0.77657851857017,CHARLS,wealth,low
84,D1,I0,0,CHARLS,wealth,low
84,R1,I0,0,CHARLS,wealth,low
84,D2,I0,0,CHARLS,wealth,low
84,DEAD,I0,0,CHARLS,wealth,low
84,I0,D1,0.208485235408999,CHARLS,wealth,low
84,D1,D1,0.854376836311613,CHARLS,wealth,low
84,R1,D1,0,CHARLS,wealth,low
84,D2,D1,0,CHARLS,wealth,low
84,DEAD,D1,0,CHARLS,wealth,low
84,I0,R1,0,CHARLS,wealth,low
84,D1,R1,0.0831602608685252,CHARLS,wealth,low
84,R1,R1,0.726680267314136,CHARLS,wealth,low
84,D2,R1,0.087512596383536,CHARLS,wealth,low
84,DEAD,R1,0,CHARLS,wealth,low
84,I0,D2,0,CHARLS,wealth,low
84,D1,D2,0,CHARLS,wealth,low
84,R1,D2,0.24000289934353,CHARLS,wealth,low
84,D2,D2,0.844917946779862,CHARLS,wealth,low
84,DEAD,D2,0,CHARLS,wealth,low
84,I0,DEAD,0.0149362460208312,CHARLS,wealth,low
84,D1,DEAD,0.0624629028198623,CHARLS,wealth,low
84,R1,DEAD,0.0333168333423344,CHARLS,wealth,low
84,D2,DEAD,0.0675694568366016,CHARLS,wealth,low
84,DEAD,DEAD,1,CHARLS,wealth,low
85,I0,I0,0.766603233929302,CHARLS,wealth,low
85,D1,I0,0,CHARLS,wealth,low
85,R1,I0,0,CHARLS,wealth,low
85,D2,I0,0,CHARLS,wealth,low
85,DEAD,I0,0,CHARLS,wealth,low
