cohort,exposure,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
ELSA,education,onset,period_factor5,-0.362600289103636,0.0704649606188014,-5.1458240509807,2.66348983290517e-07,0.695864522549837,0.606099198802038,0.798924391750714
ELSA,education,onset,period_factor6,-0.483501528387312,0.0772908455780844,-6.25561183567135,3.95960472600054e-10,0.61662049312958,0.52993994736172,0.717479092565633
ELSA,education,onset,period_factor7,-0.433755592888871,0.0794459507534687,-5.45975708988457,4.76786462269696e-08,0.648070629201022,0.554621346651342,0.757265372075617
ELSA,education,onset,period_factor8,-0.621434471158349,0.0855685748107926,-7.2624146485138,3.802404502733e-13,0.537173325015755,0.454231237099926,0.635260540315951
ELSA,education,onset,period_factor9,-0.811080676427215,0.0884011982280346,-9.17499641051243,4.51589507765455e-20,0.444377578270082,0.373683153063157,0.52844617278159
ELSA,education,onset,period_factor10,-0.380718885350713,0.0911324192591118,-4.17764488692257,2.94543038712617e-05,0.683369967929489,0.571587085317099,0.817013758820105
ELSA,education,onset,proxy_factorself,-0.0529227529585864,0.164330304862324,-0.322051084873999,0.747413994233337,0.948453274862013,0.687282302504292,1.30887062174987
ELSA,education,recovery,(Intercept),-2.70353481897193,0.188729654868959,-14.3249073435178,1.52931924388368e-46,0.066968372788619,0.0462615117859475,0.0969437180243157
ELSA,education,recovery,sesmiddle,-0.100603003458704,0.0671900490271132,-1.49729022251655,0.134317757890706,0.90429196241566,0.792711842699221,1.03157781837232
ELSA,education,recovery,seslow,-0.363477717440832,0.0669656539390458,-5.42782301165431,5.70455653089266e-08,0.695254219086834,0.60973527027933,0.792767702180981
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.232782838564777,0.0980746930451879,-2.37352604771877,0.0176191502617765,0.792325617411231,0.653763746329809,0.960254966003249
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-0.870196925964171,0.190763010549835,-4.56166488176093,5.07496007756634e-06,0.418869054932765,0.288202354250533,0.608778112297269
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-2.24292710798035,0.366032953218008,-6.12766443092481,8.9178419013868e-10,0.106147344463012,0.0518006958562989,0.217511725475775
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-2.44929556365907,0.553900279876421,-4.42190706999738,9.78335360940397e-06,0.0863543962534755,0.0291605032950032,0.255725413133733
ELSA,education,recovery,origin_factorD2,0.0835508638627611,0.0486647209687208,1.71686721303639,0.0860034367277007,1.08714051005232,0.988237733491599,1.19594147090606
ELSA,education,recovery,sex_factormale,-0.0203020311511493,0.0376912762082024,-0.53864005662751,0.59013524250803,0.979902667476842,0.910121717865849,1.05503386951345
ELSA,education,recovery,period_factor2,0.286207179199075,0.0725726022256814,3.94373593369364,8.02219909673173e-05,1.33136825849043,1.15484354836385,1.53487582125484
ELSA,education,recovery,period_factor3,0.0589297494896106,0.077817089502236,0.757285448049522,0.448878867144842,1.06070072335556,0.910654464748326,1.2354697287274
ELSA,education,recovery,period_factor4,0.147758806522615,0.0737411126161879,2.00375070676895,0.0450967715506005,1.15923326313964,1.00323143566256,1.33949327204035
ELSA,education,recovery,period_factor5,0.274990291699241,0.0735555757953771,3.73853768019207,0.000185093753981762,1.31651789365391,1.13976415923513,1.52068245896947
ELSA,education,recovery,period_factor6,0.384451071717498,0.0773253032866468,4.97186632805472,6.63114220020667e-07,1.46880782994898,1.26224701417486,1.70917135639234
ELSA,education,recovery,period_factor7,0.308321396876373,0.0826552251779092,3.73021059724578,0.00019131978735499,1.36113838426965,1.1575632574244,1.60051529732767
ELSA,education,recovery,period_factor8,0.200178263372823,0.0868108790617962,2.30591217985854,0.0211155399246272,1.22162050894333,1.0304843561635,1.44820895042698
ELSA,education,recovery,period_factor9,-0.420818392020734,0.101318780894795,-4.15340954859784,3.27557724174935e-05,0.656509317914105,0.538265577268209,0.800728307196358
ELSA,education,recovery,period_factor10,0.362991041661581,0.091648144375721,3.96070257760443,7.47295649889942e-05,1.43762298047035,1.2012475943585,1.72051111168314
ELSA,education,recovery,proxy_factorself,1.12319121009706,0.161633467008511,6.94900153343813,3.67880550884264e-12,3.07465041955112,2.23980680585302,4.22066545103009
