"file_role","variable","storage_class","variable_label","value_labels","nonmissing_n","unique_nonmissing_n"
"wave11_core_selected","wpesjm","haven_labelled/vctrs_vctr/double","Average Net monthly income from other jobs","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,16
"wave11_core_selected","wpesjml","haven_labelled/vctrs_vctr/double","Monthly average Net income from other jobs - bracket min value (wpesjm)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","wpesjmu","haven_labelled/vctrs_vctr/double","Monthly average Net income from other jobs - bracket max value (wpesjm)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,3
"wave11_core_selected","wpesjme","haven_labelled/vctrs_vctr/double","Monthly average Net income from other jobs - bracket entry point (wpesjm)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,3
"wave11_core_selected","wpesjmr","haven_labelled/vctrs_vctr/double","Monthly average Net income from other jobs - bracket results (wpesjm)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,3
"wave11_core_selected","wpowkaf","haven_labelled/vctrs_vctr/double","Reasons work past state pension age: couldn't afford to retire","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wpowkdo","haven_labelled/vctrs_vctr/double","Reasons work past state pension age: d/k what to do in retirement","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wpowkew","haven_labelled/vctrs_vctr/double","Reasons work past state pension age: enjoyed work","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wpowkif","haven_labelled/vctrs_vctr/double","Reasons work past state pension age: improve finances","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wpowkke","haven_labelled/vctrs_vctr/double","Reasons work past state pension age: keep healthy","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wpowkst","haven_labelled/vctrs_vctr/double","Reasons work past state pension age: to retire at same time as spouse/partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wpowkep","haven_labelled/vctrs_vctr/double","Reasons work past state pension age: persuaded to stay on by employer","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wpincspa","haven_labelled/vctrs_vctr/double","Expected income from state pension at state pension age: amount in £","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,256
"wave11_core_selected","wpincspab","haven_labelled/vctrs_vctr/double","Expected income from state pension at state pension age: period","Refused=-9 | Don't know=-8 | Not applicable=-1 | Weekly=1 | Every 4 weeks=2 | Monthly=3 | Yearly=4 | One off/lump sum=5",7842,7
"wave11_core_selected","wpincnsp","haven_labelled/vctrs_vctr/double","Expected income from private pension(s) at state pension age: amount in £","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,297
"wave11_core_selected","wpincnspb","haven_labelled/vctrs_vctr/double","Expected income from private pension(s) at state pension age: period","Refused=-9 | Don't know=-8 | Not applicable=-1 | Weekly=1 | Every 4 weeks=2 | Monthly=3 | Yearly=4 | One off/lump sum=5",7842,8
"wave11_core_selected","wpspd3","haven_labelled/vctrs_vctr/double","When planning to claim deferred state pension: answer in age or date","Refused=-9 | Don't know=-8 | Not applicable=-1 | Age given=1 | Month and year given=2",7842,3
"wave11_core_selected","wpspd3a","haven_labelled/vctrs_vctr/double","Age at which plans to claim deferred pension","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,5
"wave11_core_selected","wpspd3m","haven_labelled/vctrs_vctr/double","Date at which plans to claim deferred pension: month","Refused=-9 | Don't know=-8 | Not applicable=-1 | January=1 | February=2 | March=3 | April=4 | May=5 | June=6 | July=7 | August=8 | September=9 | October=10 | November=11 | December=12",7842,3
"wave11_core_selected","wpspd3y","haven_labelled/vctrs_vctr/double","Date at which plans to claim deferred pension: year","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,3
"wave11_core_selected","wpspd4","haven_labelled/vctrs_vctr/double","When reached state pension age, whether received state pension immediately","Refused=-9 | Don't know=-8 | Not applicable=-1 | Start receiving state pension immediately=1 | Choose not to receive state pension inititally in return for receiving lump sum=2 | [WOMEN ONLY] had to wait for husband/former husband to reach state pension age b=3 | Don't know=4",7842,6
"wave11_core_selected","wpspd5y","haven_labelled/vctrs_vctr/double","For how long deferred state pension income: years","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,12
"wave11_core_selected","wpspd5m","haven_labelled/vctrs_vctr/double","For how long deferred state pension income: months","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,14
"wave11_core_selected","wpspy","haven_labelled/vctrs_vctr/double","At what age will reach the state pension age: years","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,20
"wave11_core_selected","wpspam","haven_labelled/vctrs_vctr/double","At what age will reach the state pension age: months","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,15
"wave11_core_selected","wprage","haven_labelled/vctrs_vctr/double","Age when retired (if has said is [semi]retired)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,67
"wave11_core_selected","wprrag","haven_labelled/vctrs_vctr/double","Reasons for retiring: reached retirement age","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wprrmag","haven_labelled/vctrs_vctr/double","Reasons for retiring: reached retirement age (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wprrmli","haven_labelled/vctrs_vctr/double","Reasons for retiring: life event: (re)married/moved house/spouse died (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","wpwkr","haven_labelled/vctrs_vctr/double","Whether had the opportunity to work past retirement age","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","wpmhi","haven_labelled/vctrs_vctr/double","Monthly payment for health insurance (inc contribution for all family members)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,153
"wave11_core_selected","wpmhil","haven_labelled/vctrs_vctr/double","Monthly health insurance premium - bracket min value (wpmhi)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,7
"wave11_core_selected","wpmhiu","haven_labelled/vctrs_vctr/double","Monthly health insurance premium - bracket max value (wpmhi)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,9
"wave11_core_selected","wpmhie","haven_labelled/vctrs_vctr/double","Monthly health insurance premium - bracket entry point (wpmhi)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","wpmhir","haven_labelled/vctrs_vctr/double","Monthly health insurance premium - bracket results (wpmhi)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,5
"wave11_core_selected","wpbps","haven_labelled/vctrs_vctr/double","Whether current employer offers a pension scheme which respondent is entitled to","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","wppsex","haven_labelled/vctrs_vctr/double","Why not a member of employer scheme: preferred/had other arrangement","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,4
"wave11_core_selected","iaw1r","haven_labelled/vctrs_vctr/double","Computed: was respondent or partner income and assets respondent last time","Refused=-9 | Don't know=-8 | Not applicable=-1 | Resp=1 | Respondent=2",7842,2
"wave11_core_selected","iaffnum","haven_labelled/vctrs_vctr/double","Computed: person number of IA respondent at Wave 1","Refused=-9 | Don't know=-8 | Not applicable=-1 | Person 1=1 | Person 2=2 | Person 3=3 | Person 4=4 | Person 5=5 | Person 6=6 | Person 7=7 | Person 8=8 | Not a wave 1 respondent=97",7842,9
"wave11_core_selected","iawork","haven_labelled/vctrs_vctr/double","Whether respondent or spouse did any work for pay in the last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,5
"wave11_core_selected","iasinc","haven_labelled/vctrs_vctr/double","Gross earnings (wage and salary income) received by respondent (and spouse) in t","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,484
"wave11_core_selected","iasincl","haven_labelled/vctrs_vctr/double","Wage and salary income - bracket min value (iasinc)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,10
"wave11_core_selected","iasincu","haven_labelled/vctrs_vctr/double","Wage and salary income - bracket max value (iasinc)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,10
"wave11_core_selected","iasince","haven_labelled/vctrs_vctr/double","Wage and salary income - bracket entry point (iasinc)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | DK to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - DK at last question. One of Min/Max set=8 | Incomplete brackets - Ref at last question. One of Min/Max set=9",7842,4
"wave11_core_selected","iasincr","haven_labelled/vctrs_vctr/double","Wage and salary income - bracket result (iasinc)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | DK to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - DK at last question. One of Min/Max set=8 | Incomplete brackets - Ref at last question. One of Min/Max set=9",7842,7
"wave11_core_selected","abvspasp","haven_labelled/vctrs_vctr/double","Whether spouse/partner of respondent is at or above state pension age","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,3
"wave11_core_selected","iaspen","haven_labelled/vctrs_vctr/double","Whether respondent (or spouse) received any money from the state pension in the","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,5
"wave11_core_selected","iaspw","haven_labelled/vctrs_vctr/double","Whether it was respondent or spouse who received the state pension in the last y","Refused=-9 | Don't know=-8 | Not applicable=-1 | Respondent only=1 | Spouse / partner only=2 | Both=3",7842,5
"wave11_core_selected","iappen","haven_labelled/vctrs_vctr/double","Did respondent (or partnr) receive income from pers/emp pension in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes, monthly=1 | Yes, yearly=2 | No=3",7842,6
"wave11_core_selected","iappmo","haven_labelled/vctrs_vctr/double","Gross monthly personal/employer pension income: respondent and spouse","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,897
"wave11_core_selected","iappei","haven_labelled/vctrs_vctr/double","Gross personal/employer pension income: respondent and spouse","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,150
"wave11_core_selected","iaanin","haven_labelled/vctrs_vctr/double","Annuity income received in the last year (respondent or spouse)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,5
"wave11_core_selected","iaaily","haven_labelled/vctrs_vctr/double","Whether it was respondent or spouse who received annuity income in the last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Respondent only=1 | Spouse/partner only=2 | Both=3",7842,4
"wave11_core_selected","iaaim","haven_labelled/vctrs_vctr/double","Annuity income received in the last year after tax","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,77
"wave11_core_selected","iaaiml","haven_labelled/vctrs_vctr/double","Annuity income (respondent) - bracket min value (iaaim)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,7
"wave11_core_selected","iaaimu","haven_labelled/vctrs_vctr/double","Annuity income (respondent) - bracket max value (iaaim)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,8
"wave11_core_selected","iaaime","haven_labelled/vctrs_vctr/double","Annuity income (respondent) - bracket entry point (iaaim)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaaimr","haven_labelled/vctrs_vctr/double","Annuity income (respondent) - bracket result (iaaim)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,6
"wave11_core_selected","iaaip","haven_labelled/vctrs_vctr/double","Annuity income received in the last year after tax (spouse)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,27
"wave11_core_selected","iapspen","haven_labelled/vctrs_vctr/double","Whether receive money from a state pension in the last year (from partner iaspen","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,1
"wave11_core_selected","iapspw","haven_labelled/vctrs_vctr/double","Whether respondent or spouse received the state pension in the last year (from p","Refused=-9 | Don't know=-8 | Not applicable=-1 | Respondent only=1 | Spouse / partner only=2 | Both=3",7842,1
"wave11_core_selected","iat","haven_labelled/vctrs_vctr/double","Benefit block type-Current Incapacity Benefit (respondent)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Incapacity benefit previously invalidity benefit=1",7842,2
"wave11_core_selected","iap","haven_labelled/vctrs_vctr/double","Current Incapacity Benefit (respondent): period code","Refused=-9 | Don't know=-8 | Not applicable=-1 | One week=1 | Two weeks=2 | Three weeks=3 | Four weeks=4 | Calendar month=5 | Two calendar months=7 | Eight times a year=8 | Nine times a year=9 | Ten times a year=10 | Three months/13 weeks=13 | Six months/26 weeks=26 | One year/12 months/52 weeks=52 | Less than one week=90 | One off/lump sum=95 | None of these=96",7842,8
"wave11_core_selected","iaa","haven_labelled/vctrs_vctr/double","Current Incapacity Benefit (respondent): amount received","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,26
"wave11_core_selected","iaa1wl","haven_labelled/vctrs_vctr/double","Wkly current Incapacity Benefit (respondent) - bracket min value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","iaa1wu","haven_labelled/vctrs_vctr/double","Wkly current Incapacity Benefit (respondent) - bracket max value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","iaa1we","haven_labelled/vctrs_vctr/double","Wkly current Incapacity Benefit (respondent) - bracket entry point (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iaa1wr","haven_labelled/vctrs_vctr/double","Wkly current Incapacity Benefit (respondent) - bracket result (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iaa1fl","haven_labelled/vctrs_vctr/double","Fnightly current Incapacity Benefit (respondent) - bracket min value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","iaa1fu","haven_labelled/vctrs_vctr/double","Fnightly current Incapacity Benefit (respondent) - bracket max value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","iaa1fe","haven_labelled/vctrs_vctr/double","Fnightly current Incapacity Benefit (respondent) - bracket entry point (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iaa1fr","haven_labelled/vctrs_vctr/double","Fnightly current Incapacity Benefit (respondent) - bracket result (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iaa1ml","haven_labelled/vctrs_vctr/double","Mnthly current Incapacity Benefit (respondent) - bracket min value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,5
"wave11_core_selected","iaa1mu","haven_labelled/vctrs_vctr/double","Mnthly current Incapacity Benefit (respondent) - bracket max value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,6
"wave11_core_selected","iaa1me","haven_labelled/vctrs_vctr/double","Mnthly current Incapacity Benefit (respondent) - bracket entry point (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa1mr","haven_labelled/vctrs_vctr/double","Mnthly current Incapacity Benefit (respondent) - bracket result (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,3
"wave11_core_selected","iaa1yl","haven_labelled/vctrs_vctr/double","Annual current Incapacity Benefit (respondent) - bracket min value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa1yu","haven_labelled/vctrs_vctr/double","Annual current Incapacity Benefit (respondent) - bracket max value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa1ye","haven_labelled/vctrs_vctr/double","Annual current Incapacity Benefit (respondent) - bracket entry point (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa1yr","haven_labelled/vctrs_vctr/double","Annual current Incapacity Benefit (respondent) - bracket result (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa1ol","haven_labelled/vctrs_vctr/double","Oth pd current Incapacity Benefit (respondent) - bracket min value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,5
"wave11_core_selected","iaa1ou","haven_labelled/vctrs_vctr/double","Oth pd current Incapacity Benefit (respondent) - bracket max value (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,5
"wave11_core_selected","iaa1oe","haven_labelled/vctrs_vctr/double","Oth pd current Incapacity Benefit (respondent) - bracket entry point (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,3
"wave11_core_selected","iaa1or","haven_labelled/vctrs_vctr/double","Oth pd current Incapacity Benefit (respondent) - bracket result (iaa)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,5
"wave11_core_selected","iat2","haven_labelled/vctrs_vctr/double","Benefit block type-Current Employment and Support Allowance (respondent)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Employment and support allowance=1",7842,2
"wave11_core_selected","iap2","haven_labelled/vctrs_vctr/double","Current Employment and Support Allowance (respondent): period code","Refused=-9 | Don't know=-8 | Not applicable=-1 | One week=1 | Two weeks=2 | Three weeks=3 | Four weeks=4 | Calendar month=5 | Two calendar months=7 | Eight times a year=8 | Nine times a year=9 | Ten times a year=10 | Three months/13 weeks=13 | Six months/26 weeks=26 | One year/12 months/52 weeks=52 | Less than one week=90 | One off/lump sum=95 | None of these=96",7842,7
"wave11_core_selected","iaa2","haven_labelled/vctrs_vctr/double","Current Employment and Support Allowance (respondent): amount received","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,90
"wave11_core_selected","iaa2wl","haven_labelled/vctrs_vctr/double","Wkly current Employment and Support Allowance (respondent) - bracket min value (","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa2wu","haven_labelled/vctrs_vctr/double","Wkly current Employment and Support Allowance (respondent) - bracket max value (","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa2we","haven_labelled/vctrs_vctr/double","Wkly current Employment and Support Allowance (respondent) - bracket entry point","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa2wr","haven_labelled/vctrs_vctr/double","Wkly current Employment and Support Allowance (respondent) - bracket result (iaa","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa2fl","haven_labelled/vctrs_vctr/double","Fnightly current Employment and Support Allowance (respondent) - bracket min val","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,6
"wave11_core_selected","iaa2fu","haven_labelled/vctrs_vctr/double","Fnightly current Employment and Support Allowance (respondent) - bracket max val","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,6
"wave11_core_selected","iaa2fe","haven_labelled/vctrs_vctr/double","Fnightly current Employment and Support Allowance (respondent) - bracket entry p","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa2fr","haven_labelled/vctrs_vctr/double","Fnightly current Employment and Support Allowance (respondent) - bracket result","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa2ml","haven_labelled/vctrs_vctr/double","Mnthly current Employment and Support Allowance (respondent) - bracket min value","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,5
"wave11_core_selected","iaa2mu","haven_labelled/vctrs_vctr/double","Mnthly current Employment and Support Allowance (respondent) - bracket max value","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,5
"wave11_core_selected","iaa2me","haven_labelled/vctrs_vctr/double","Mnthly current Employment and Support Allowance (respondent) - bracket entry poi","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa2mr","haven_labelled/vctrs_vctr/double","Mnthly current Employment and Support Allowance (respondent) - bracket result (i","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa2yl","haven_labelled/vctrs_vctr/double","Annual current Employment and Support Allowance (respondent) - bracket min value","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa2yu","haven_labelled/vctrs_vctr/double","Annual current Employment and Support Allowance (respondent) - bracket max value","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa2ye","haven_labelled/vctrs_vctr/double","Annual current Employment and Support Allowance (respondent) - bracket entry poi","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa2yr","haven_labelled/vctrs_vctr/double","Annual current Employment and Support Allowance (respondent) - bracket result (i","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa2ol","haven_labelled/vctrs_vctr/double","Oth pd current Employment and Support Allowance (respondent) - bracket min value","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,3
"wave11_core_selected","iaa2ou","haven_labelled/vctrs_vctr/double","Oth pd current Employment and Support Allowance (respondent) - bracket max value","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,3
"wave11_core_selected","iaa2oe","haven_labelled/vctrs_vctr/double","Oth pd current Employment and Support Allowance (respondent) - bracket entry poi","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iaa2or","haven_labelled/vctrs_vctr/double","Oth pd current Employment and Support Allowance (respondent) - bracket result (i","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,3
"wave11_core_selected","iat3","haven_labelled/vctrs_vctr/double","Benefit block type-Current SDA (respondent)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Severe disablement allowance sda=1",7842,2
