"file_role","variable","storage_class","variable_label","value_labels","nonmissing_n","unique_nonmissing_n"
"wave11_eol_all","eiohwh95","haven_labelled/vctrs_vctr/double","Who inherited this home: Partner/cohabitee","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh96","haven_labelled/vctrs_vctr/double","Who inherited this home: Natural son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh97","haven_labelled/vctrs_vctr/double","Who inherited this home: Adopted son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh98","haven_labelled/vctrs_vctr/double","Who inherited this home: Foster son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh99","haven_labelled/vctrs_vctr/double","Who inherited this home: Step-son/step-daughter/child of partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh100","haven_labelled/vctrs_vctr/double","Who inherited this home: Son-in-law/daughter-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh101","haven_labelled/vctrs_vctr/double","Who inherited this home: Natural parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh102","haven_labelled/vctrs_vctr/double","Who inherited this home: Adoptive parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh103","haven_labelled/vctrs_vctr/double","Who inherited this home: Foster parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh104","haven_labelled/vctrs_vctr/double","Who inherited this home: Step-parent/parent's partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh105","haven_labelled/vctrs_vctr/double","Who inherited this home: Parent-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh106","haven_labelled/vctrs_vctr/double","Who inherited this home: Natural brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh107","haven_labelled/vctrs_vctr/double","Who inherited this home: Half-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh108","haven_labelled/vctrs_vctr/double","Who inherited this home: Step-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh109","haven_labelled/vctrs_vctr/double","Who inherited this home: Adopted brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh110","haven_labelled/vctrs_vctr/double","Who inherited this home: Foster brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh111","haven_labelled/vctrs_vctr/double","Who inherited this home: Brother-in-law/sister-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh112","haven_labelled/vctrs_vctr/double","Who inherited this home: Grandchild","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh113","haven_labelled/vctrs_vctr/double","Who inherited this home: Grandparent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh114","haven_labelled/vctrs_vctr/double","Who inherited this home: Other relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwh115","haven_labelled/vctrs_vctr/double","Who inherited this home: Other non-relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohwn93","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Respondents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn94","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Husbands/Wives","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn95","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Partners/cohabitees","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn96","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Natural sons/daughters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn97","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Adopted sons/daughters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn98","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Foster sons/daughters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn99","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Step-sons/step-daughters/children of par","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn100","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Sons-in-law/daughters-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn101","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Natural parents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn102","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Adoptive parents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn103","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Foster parents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn104","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Step-parents/parent's partners","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn105","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Parents-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn106","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Natural brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn107","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Half-brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn108","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Step-brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn109","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Adopted brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn110","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Foster brothers/sisters","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn111","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Brothers-in-law/sisters-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn112","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Grandchildren","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn113","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Grandparents","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn114","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Other relatives","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohwn115","haven_labelled/vctrs_vctr/double","Number of inheritors of 4th other home: Other non-relatives","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohliv5","haven_labelled/vctrs_vctr/double","Whether this person lives in this home at present","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,1
"wave11_eol_all","eiohlw93","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Respondent (you)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw94","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Husband/Wife","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw95","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Partner/cohabitee","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw96","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Natural son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw97","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Adopted son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw98","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Foster son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw99","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Step-son/step-daughter/child of partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw100","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Son-in-law/daughter-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw101","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Natural parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw102","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Adoptive parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw103","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Foster parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw104","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Step-parent/parent's partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw105","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Parent-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw106","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Natural brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw107","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Half-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw108","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Step-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw109","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Adopted brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw110","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Foster brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw111","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Brother-in-law/sister-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw112","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Grandchild","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw113","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Grandparent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw114","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Other relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohlw115","haven_labelled/vctrs_vctr/double","Who lives in the house at present: Other non-relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiohsld5","haven_labelled/vctrs_vctr/double","What has happened to 4th other home","Refused=-9 | Don't know=-8 | Not applicable=-1 | It is currently empty=1 | It is currently being let out (i.e. tenants living there)=2 | It is currently on the market=3 | It has already been sold=4 | Other (Please specify)=95 | Irrelevant response=96",347,1
"wave11_eol_all","eiohl4","haven_labelled/vctrs_vctr/double","Value of 4th other home (EiOHA5 - bracket min value)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohu4","haven_labelled/vctrs_vctr/double","Value of 4th other home (EiOHA5 - bracket max value)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohe4","haven_labelled/vctrs_vctr/double","Value of 4th other home (EiOHA5 - bracket entry point)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohr4","haven_labelled/vctrs_vctr/double","Value of 4th other home (EiOHA5 - bracket result)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiohmg5","haven_labelled/vctrs_vctr/double","Whether there was any outstanding mortgage on 4th other home","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,1
"wave11_eol_all","eisp6","haven_labelled/vctrs_vctr/double","Whether respondent/spouse inherited the home or deceased's share of the home (5t","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,2
"wave11_eol_all","eispown6","haven_labelled/vctrs_vctr/double","Whether respondent/spouse currently owns a share of the home (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,1
"wave11_eol_all","eispsh6","haven_labelled/vctrs_vctr/double","Share of the home respondent/spouse currently owns (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1 | As a percentage=1 | As a fraction=2 | As a monetary amount=3",347,1
"wave11_eol_all","eispp6","haven_labelled/vctrs_vctr/double","Share of the home respondent/spouse currently owns:  Percentage (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eispinh6","haven_labelled/vctrs_vctr/double","Whether respondent/spouse inherited the home solely or jointly with others (5th","Refused=-9 | Don't know=-8 | Not applicable=-1 | Solely inherited=1 | Jointly inherited=2",347,2
"wave11_eol_all","eihowh116","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Respondent (you)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh117","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Husband/Wife","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh118","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Partner/cohabitee","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh119","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Natural son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh120","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Adopted son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh121","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Foster son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh122","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Step-son/step-daughter/child of partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh123","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Son-in-law/daughter-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh124","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Natural parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh125","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Adoptive parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh126","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Foster parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh127","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Step-parent/parent's partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh128","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Parent-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh129","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Natural brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh130","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Half-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh131","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Step-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh132","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Adopted brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh133","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Foster brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh134","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Brother-in-law/sister-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh135","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Grandchild","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh136","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Grandparent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh137","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Other relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihowh138","haven_labelled/vctrs_vctr/double","Who inherited share of 5th other home: Other non-relative","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eihown116","haven_labelled/vctrs_vctr/double","Number of Respondents (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown117","haven_labelled/vctrs_vctr/double","Number of Husbands/Wives (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown118","haven_labelled/vctrs_vctr/double","Number of Partners/cohabitees (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown119","haven_labelled/vctrs_vctr/double","Number of Natural sons/daughters (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown120","haven_labelled/vctrs_vctr/double","Number of Adopted sons/daughters (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown121","haven_labelled/vctrs_vctr/double","Number of Foster sons/daughters (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown122","haven_labelled/vctrs_vctr/double","Number of Step-sons/step-daughters/children of partner (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown123","haven_labelled/vctrs_vctr/double","Number of Sons-in-law/daughters-in-law (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown124","haven_labelled/vctrs_vctr/double","Number of Natural parents (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown125","haven_labelled/vctrs_vctr/double","Number of Adoptive parents (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown126","haven_labelled/vctrs_vctr/double","Number of Foster parents (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown127","haven_labelled/vctrs_vctr/double","Number of Step-parents/parent's partners (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown128","haven_labelled/vctrs_vctr/double","Number of Parents-in-law (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown129","haven_labelled/vctrs_vctr/double","Number of Natural brothers/sisters (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown130","haven_labelled/vctrs_vctr/double","Number of Half-brothers/sisters (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown131","haven_labelled/vctrs_vctr/double","Number of Step-brothers/sisters (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown132","haven_labelled/vctrs_vctr/double","Number of Adopted brothers/sisters (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown133","haven_labelled/vctrs_vctr/double","Number of Foster brothers/sisters (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown134","haven_labelled/vctrs_vctr/double","Number of Brothers-in-law/sisters-in-law (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown135","haven_labelled/vctrs_vctr/double","Number of Grandchildren (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown136","haven_labelled/vctrs_vctr/double","Number of Grandparents (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown137","haven_labelled/vctrs_vctr/double","Number of Other Relatives (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eihown138","haven_labelled/vctrs_vctr/double","Number of Other Non-relatives (5th other home)","Refused=-9 | Don't know=-8 | Not applicable=-1",347,1
"wave11_eol_all","eiholiv6","haven_labelled/vctrs_vctr/double","Whether this person lives in this home at present","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,1
"wave11_eol_all","eiholw116","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Respondent (you)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw117","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Husband/Wife","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw118","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Partner/cohabitee","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw119","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Natural son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw120","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Adopted son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw121","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Foster son/daughter","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw122","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Step-son/step-daughter/child of partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw123","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Son-in-law/daughter-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw124","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Natural parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw125","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Adoptive parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw126","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Foster parent","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw127","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Step-parent/parent's partner","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw128","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Parent-in-law","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw129","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Natural brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw130","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Half-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw131","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Step-brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
"wave11_eol_all","eiholw132","haven_labelled/vctrs_vctr/double","Who lives in 5th other house at present: Adopted brother/sister","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,1
