cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
ELSA,conditional_low_fdfle,0,1000,1000,15.6202447238221,1000,15.6254649884853,0.343348024779901,14.9102127985603,15.6259539698863,16.2994351229345,0.00522026466321712,0,0.001998001998002
ELSA,conditional_recovery_relapse,999,1,1000,-0.881813560156927,1000,-0.92610125880285,0.289658601787788,-1.54028819078388,-0.918187795138475,-0.407560541709419,-0.0442876986459232,0,0.003996003996004
ELSA,hazard_ratio_death_post,1,999,1000,1.61495684480827,1000,1.63108703396365,0.237781194278447,1.22789363819548,1.61311055928955,2.1310055483556,0.0161301891553753,1,0.003996003996004
ELSA,hazard_ratio_death_pre,0,1000,1000,1.70686053201636,1000,1.769553398619,0.276021945892215,1.30602269736425,1.74195532901388,2.39098410082313,0.0626928666026398,1,0.001998001998002
ELSA,hazard_ratio_onset,0,1000,1000,1.8330163129014,1000,1.83920919347089,0.159147124934044,1.54224897073665,1.83338612616091,2.17436297222185,0.00619288056949241,1,0.001998001998002
ELSA,hazard_ratio_recovery,992,8,1000,0.80090812782645,1000,0.792101911511946,0.0775315282467936,0.654433988352672,0.786335166688574,0.964069334742495,-0.00880621631450362,1,0.017982017982018
ELSA,hazard_ratio_relapse,5,995,1000,1.40617637573952,1000,1.43447566258333,0.190000829530098,1.09906004176137,1.41846778243419,1.83436774536505,0.0282992868438072,1,0.011988011988012
ELSA,initial_difficulty_high,0,1000,1000,0.135437364942847,1000,0.143517084897306,0.0145871510437747,0.115364240713345,0.142778559454257,0.173199688733844,0.00807971995445914,0,0.001998001998002
ELSA,initial_difficulty_low,0,1000,1000,0.288099403153607,1000,0.288430805493152,0.0184447527608928,0.251390324549842,0.288336598094204,0.324908497452125,0.000331402339545372,0,0.001998001998002
ELSA,population_contribution_initial_state,1000,0,1000,-1.24816556611359,1000,-1.18531107638687,0.149698761671906,-1.50469427554562,-1.17820955355111,-0.905720803999577,0.062854489726722,0,0.001998001998002
