cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
MHAS,conditional_contribution_recovery,586,414,1000,-0.0546044832172555,1000,-0.0405892619648517,0.215010407154516,-0.488055020242552,-0.0481258699717886,0.406520232650173,0.0140152212524038,0,0.829170829170829
MHAS,conditional_contribution_relapse,190,810,1000,0.215760935464409,1000,0.230494194104459,0.266540658373311,-0.288066272017865,0.234157848547582,0.766594469691173,0.0147332586400499,0,0.381618381618382
MHAS,conditional_fdfle_gap,994,6,1000,-1.51084260179904,1000,-1.53946042798294,0.640507817846659,-2.84077695862278,-1.5150134899314,-0.281985172010985,-0.028617826183897,0,0.013986013986014
MHAS,conditional_high_fdfle,0,1000,1000,17.113460433173,1000,17.1835284052679,0.479260625878306,16.1980755359953,17.1817678057753,18.1431571685933,0.0700679720948685,0,0.001998001998002
MHAS,conditional_low_fdfle,0,1000,1000,15.602617831374,1000,15.6440679772849,0.457911425751456,14.7056347276633,15.6336329924189,16.537294949616,0.0414501459109324,0,0.001998001998002
MHAS,conditional_recovery_relapse,281,719,1000,0.161156452247154,1000,0.189904932139607,0.345041349988255,-0.520935322804348,0.185532231264291,0.890353191757208,0.0287484798924537,0,0.563436563436564
MHAS,hazard_ratio_death_post,387,613,1000,1.02729782220508,1000,1.05482358369049,0.155847058674679,0.799080652129651,1.04245496019698,1.38775119415653,0.0275257614854112,1,0.775224775224775
MHAS,hazard_ratio_death_pre,22,978,1000,1.41550158594047,1000,1.40681179955783,0.220224738120194,1.01175383178395,1.37869626438665,1.89283316608164,-0.00868978638264495,1,0.045954045954046
MHAS,hazard_ratio_onset,10,990,1000,1.26003469846019,1000,1.29390940197538,0.137112709806521,1.05022533047247,1.28492214067369,1.59963952259311,0.0338747035151863,1,0.021978021978022
MHAS,hazard_ratio_recovery,586,414,1000,0.971909731824161,1000,0.984517718196616,0.110810235842025,0.777101569215757,0.975018631773776,1.22163566337409,0.0126079863724554,1,0.829170829170829
MHAS,hazard_ratio_relapse,810,190,1000,0.867510997746675,1000,0.872755439176731,0.15391113990102,0.613538312301537,0.855137153748658,1.20863288751671,0.0052444414300562,1,0.381618381618382
MHAS,initial_difficulty_high,0,1000,1000,0.107688176491106,1000,0.107208709944742,0.0120163717828219,0.0857319815584532,0.106614584081919,0.133917138787165,-0.000479466546363938,0,0.001998001998002
MHAS,initial_difficulty_low,0,1000,1000,0.117448834344157,1000,0.117701424870191,0.00969312551182266,0.0977859880717212,0.117659415391135,0.13673628235707,0.000252590526034394,0,0.001998001998002
MHAS,population_contribution_initial_state,833,167,1000,-0.0592398203882097,1000,-0.0634325541196889,0.0667390430631761,-0.195337168614937,-0.0633492026566691,0.0737850966613032,-0.00419273373147916,0,0.335664335664336
MHAS,population_contribution_onset,990,10,1000,-0.827318251383186,1000,-0.895499015024322,0.376390587218278,-1.69536622691626,-0.886629396227874,-0.166903666798569,-0.068180763641136,0,0.021978021978022
MHAS,population_contribution_post_difficulty_mortality,613,387,1000,-0.0321717532779239,1000,-0.0512244984507893,0.17746527030438,-0.404054255042018,-0.0518446119883553,0.271012319378642,-0.0190527451728654,0,0.775224775224775
MHAS,population_contribution_pre_difficulty_mortality,978,22,1000,-0.632410414895775,1000,-0.601061192811826,0.282535182526882,-1.16177671892649,-0.590771620419104,-0.019960710935633,0.0313492220839495,0,0.045954045954046
