cohort,exposure,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
HRS,wealth,recovery,(Intercept),-2.14543774984612,0.100481010442877,-21.3516737181479,3.76220805462804e-101,0.117016801743866,0.0960986000918721,0.142488359635546
HRS,wealth,recovery,sesmiddle,-0.0465481961959077,0.0288439754734356,-1.61379267011155,0.106572404991595,0.954518555298051,0.902052651994351,1.01003602217001
HRS,wealth,recovery,seslow,-0.370682682027455,0.027916848939354,-13.278098929887,3.10169010290875e-40,0.690262939647469,0.65350852167548,0.729084487879666
HRS,wealth,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.403927093629578,0.0551597409661714,-7.32286059641398,2.4273993181432e-13,0.667692798552965,0.599271705074887,0.743925784354827
HRS,wealth,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-0.755638408743941,0.0833453550054479,-9.06635299225191,1.23067271629292e-19,0.469710651604078,0.398919632552504,0.553064021488814
HRS,wealth,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-1.34650129300517,0.117768486212714,-11.4334601412225,2.84539879738726e-30,0.260148854884826,0.20652629750802,0.327693991101827
HRS,wealth,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-1.47779241610657,0.144397571702212,-10.2341916050651,1.39354101663614e-24,0.228140772774414,0.17190527912154,0.302772622621485
HRS,wealth,recovery,origin_factorD2,0.0234241988088742,0.0251821099969502,0.930192061416265,0.352271651442716,1.02370070007313,0.97440062872338,1.07549512227144
HRS,wealth,recovery,sex_factormale,0.0283030444389713,0.0226986235852217,1.24690575764243,0.212432055348522,1.02870738124126,0.983944035747074,1.07550718107333
HRS,wealth,recovery,period_factor3,0.0783486358107442,0.09246163634969,0.84736371649783,0.396792421903928,1.08149964245591,0.902238689487081,1.29637699010358
HRS,wealth,recovery,period_factor4,0.10430729672992,0.0881201174197356,1.18369448185233,0.236534024121178,1.10994148390276,0.93387924846237,1.3191963519017
HRS,wealth,recovery,period_factor5,0.20183590482854,0.0874458651972409,2.30812405335899,0.0209922377056693,1.22364719703914,1.03091010485065,1.4524180680513
HRS,wealth,recovery,period_factor6,0.2315239714761,0.0870573561265213,2.65944179535644,0.00782702526697341,1.26051954272954,1.06278365273618,1.49504512372991
HRS,wealth,recovery,period_factor7,0.0495386902648984,0.0882829780673219,0.561135242029575,0.574705344923041,1.05078624662659,0.883825223604011,1.24928742313684
HRS,wealth,recovery,period_factor8,0.142244554258449,0.0864404051390607,1.64557944898122,0.0998503731088428,1.15285855053336,0.973187375983206,1.36570086124998
HRS,wealth,recovery,period_factor9,-0.0545510884569722,0.0882504505498297,-0.618139489567484,0.536483393360256,0.946910131444565,0.796504920869776,1.12571658195563
HRS,wealth,recovery,period_factor10,0.10276811922178,0.085663422659302,1.19967327981403,0.230266254326724,1.10823440102419,0.93694360137481,1.31084035988002
HRS,wealth,recovery,period_factor11,-0.108224843690657,0.0874407201343588,-1.23769387448275,0.215829591305168,0.897425793216758,0.756079571409623,1.06519615763352
HRS,wealth,recovery,period_factor12,0.0423577840666532,0.0859654024412171,0.492730597005201,0.622202955318657,1.04326767653659,0.881496361551099,1.23472709857914
HRS,wealth,recovery,period_factor13,-0.00262918723393055,0.085984469078537,-0.030577466629806,0.975606512769907,0.997374266051717,0.842687789008138,1.18045548963401
HRS,wealth,recovery,period_factor14,0.0717804145694238,0.0854835777073958,0.839698296380657,0.40107756944031,1.07441939131421,0.908675351432221,1.27039544608809
HRS,wealth,recovery,period_factor15,0.173630791474224,0.0861901888763653,2.01450761087537,0.0439562666153371,1.18961626826051,1.00470907428081,1.40855388085658
HRS,wealth,recovery,proxy_factorself,0.8696344902797,0.0527038871160916,16.5003861738726,3.64553743522642e-61,2.38603857382889,2.15186492154814,2.64569584214584
HRS,wealth,relapse,(Intercept),-1.70891654849722,0.15761959007502,-10.8420314231489,2.17585089747028e-27,0.181061858126491,0.132940855514785,0.246601365255782
HRS,wealth,relapse,sesmiddle,0.0613349528332062,0.038406179663939,1.59700739229723,0.110264059431058,1.06325499482169,0.986155568631714,1.1463821936146
HRS,wealth,relapse,seslow,0.315069223615049,0.0359792414849393,8.75697237105279,2.00564794567166e-18,1.37035416854321,1.27704639840847,1.47047949830489
HRS,wealth,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.307471808819798,0.0690264130005203,4.45440803678267,8.41249773516474e-06,1.3599824684507,1.18789168119563,1.55700418124964
HRS,wealth,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.545429256031871,0.0946408860244668,5.76314613000205,8.25602525153485e-09,1.72534883983873,1.43323355586895,2.07700176076888
HRS,wealth,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",0.374520174188949,0.135721314629527,2.75947941715169,0.00578935339701497,1.4542934396492,1.11461203926286,1.8974937773016
HRS,wealth,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",0.856647769285105,0.139172118653475,6.15531169298408,7.49299795856335e-10,2.3552520969706,1.7929645385783,3.09387738626609
HRS,wealth,relapse,sex_factormale,-0.133660557719971,0.0299095028459921,-4.46883247803236,7.86476934942029e-06,0.874886987840253,0.825073188459408,0.927708295698483
HRS,wealth,relapse,period_factor4,-0.0696731155911242,0.157951178983601,-0.441105384837664,0.659136705329057,0.932698654728769,0.684369415234178,1.27113626232871
HRS,wealth,relapse,period_factor5,-0.146757566183586,0.149610392808671,-0.98093162800038,0.326626459322915,0.863503294441689,0.64404032647479,1.15775039055856
HRS,wealth,relapse,period_factor6,-0.165490985751891,0.145657206913468,-1.13616750766205,0.255886466279649,0.847477502542966,0.637004148226103,1.12749362671581
HRS,wealth,relapse,period_factor7,-0.113831616496759,0.143595712133659,-0.792722949768893,0.427939256204198,0.892408210052621,0.673491965767408,1.18248242569884
HRS,wealth,relapse,period_factor8,-0.173962601474655,0.143409740744077,-1.21304592402201,0.225112262952915,0.840328324110904,0.634418978568244,1.1130683604338
HRS,wealth,relapse,period_factor9,-0.181327988355024,0.142014376900474,-1.2768283909882,0.201662839839857,0.83416171849297,0.631488109037453,1.10188262081413
HRS,wealth,relapse,period_factor10,-0.452755881732431,0.143764825623846,-3.14928133337041,0.00163672545532535,0.635873342979806,0.479728509667104,0.842841107344011
HRS,wealth,relapse,period_factor11,-0.34479622677447,0.142100388680608,-2.42642704904525,0.0152483155865081,0.708364684518514,0.53616518276458,0.935869285069442
HRS,wealth,relapse,period_factor12,-0.422377684311258,0.142539674975302,-2.9632289001953,0.00304430092555253,0.655486425697253,0.495714339168993,0.86675413705732
HRS,wealth,relapse,period_factor13,-0.475163618190038,0.142022140320453,-3.3457010091377,0.000820748454163942,0.621783313081431,0.470703444292501,0.821354704569091
HRS,wealth,relapse,period_factor14,-0.520295386927491,0.141498652844091,-3.67703420823923,0.000235961407455047,0.594344960306626,0.450393899668211,0.784304432413737
HRS,wealth,relapse,period_factor15,-0.320241199984379,0.140868912088999,-2.27332770045143,0.0230064394536143,0.725973911058337,0.550821616266566,0.956821780360707
HRS,wealth,relapse,proxy_factorself,-0.0546869463016609,0.0687721572926624,-0.795190211482513,0.426502864877194,0.946781495013325,0.827388954581215,1.08340242438138
HRS,wealth,death_pre,(Intercept),-5.21396950336974,0.105316588422521,-49.50758072842,0,0.00544003652833297,0.00442542032347296,0.0066872738104959
HRS,wealth,death_pre,sesmiddle,0.285351084580455,0.0370312683229928,7.70567948393169,1.30148911174149e-14,1.3302289690283,1.23709983643156,1.43036888206717
HRS,wealth,death_pre,seslow,0.589604571908734,0.0383080487643935,15.3911407896285,1.87693726565112e-53,1.80327520872236,1.67283668021936,1.94388461040098
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.88473722638492,0.0775096940893077,24.3161484318762,1.32300890187011e-130,6.58462394922204,5.65657296697597,7.66493649172308
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",2.69965317227417,0.0934586988814334,28.8860556008712,1.78715096687783e-183,14.8745719161918,12.3848521181029,17.8647986734178
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",4.18262539840179,0.161722240859593,25.8630190638598,1.73678586535e-147,65.5376900919998,47.7342803939497,89.9812207735602
HRS,wealth,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.73963836128414,0.120958827202881,22.6493462663044,1.41596331307828e-113,15.4813854155288,12.2137096176239,19.6233005276553
HRS,wealth,death_pre,sex_factormale,0.596545408364591,0.031350593930296,19.0282011782913,9.96138307283827e-81,1.8158349842826,1.70761599748569,1.93091227477343
HRS,wealth,death_pre,period_factor3,-0.0234568699696099,0.0782243923944256,-0.299866438736077,0.764279034940203,0.976816103868566,0.837966899182271,1.13867230520453
HRS,wealth,death_pre,period_factor4,-0.124998770272634,0.0768858369196175,-1.62577108191353,0.103998362274697,0.882497987815855,0.759044395930498,1.02603049660134
HRS,wealth,death_pre,period_factor5,-0.0589038320227805,0.0759246094805586,-0.775820019698139,0.437855261696357,0.942797431719548,0.812437682156002,1.09407406473091
HRS,wealth,death_pre,period_factor6,-0.330551018923377,0.080118775234675,-4.12576225678892,3.69508835317317e-05,0.718527701970775,0.614108400493137,0.840701833886041
HRS,wealth,death_pre,period_factor7,-0.312279757785901,0.0800205467065632,-3.90249467966067,9.52063315680685e-05,0.731776779338039,0.625552494002737,0.856038877491885
HRS,wealth,death_pre,period_factor8,-0.299129110573547,0.079247843372692,-3.77460253608143,0.000160262980490923,0.7414636724548,0.634793910231482,0.86605805239953
HRS,wealth,death_pre,period_factor9,-0.364891032671452,0.0803207415709387,-4.5429241007341,5.54792309661795e-06,0.694272299754065,0.59314304519363,0.812643813514573
HRS,wealth,death_pre,period_factor10,-0.65140997302865,0.0842718869512139,-7.72986100816468,1.07664069485781e-14,0.521310224972012,0.441939240426066,0.614936004321242
HRS,wealth,death_pre,period_factor11,-0.443803988340249,0.0794360837777789,-5.58693187319988,2.31116336141852e-08,0.641591167852668,0.549086817449244,0.749679674662016
HRS,wealth,death_pre,period_factor12,-0.416287182373504,0.0783820695097672,-5.3110001429808,1.09025244904594e-07,0.659490849139095,0.565572922993349,0.769004601203865
HRS,wealth,death_pre,period_factor13,-0.538256869696894,0.0794193029467332,-6.77740611823179,1.22352604735629e-11,0.583764944367661,0.499614387317365,0.682089064933407
HRS,wealth,death_pre,period_factor14,-0.599176859164567,0.0797814124442511,-7.51023127828495,5.90229940641171e-14,0.549263571340317,0.469752918628418,0.642232243457675
HRS,wealth,death_pre,period_factor15,-0.607986721680691,0.0785161685630949,-7.74345886722832,9.67480966564271e-15,0.544445887517562,0.466788781299524,0.635022383377678
HRS,wealth,death_pre,proxy_factorself,-0.364686920078399,0.0553130775939806,-6.59314100646039,4.30617224411325e-11,0.694414023936806,0.623067417251466,0.77393043399265
HRS,wealth,death_post,(Intercept),-3.09189193244526,0.110380441518689,-28.0112299779284,1.18585763039216e-172,0.0454159491644669,0.0365805866819703,0.0563853296406002
HRS,wealth,death_post,sesmiddle,0.0898926465795018,0.0360412679310663,2.49415882791453,0.0126256035507829,1.09405682665805,1.01943827155392,1.17413714332363
HRS,wealth,death_post,seslow,0.201744669789658,0.0342437265452219,5.89143443612177,3.82857560056895e-09,1.2235355626321,1.14410991256683,1.30847504822926
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.2710763149838,0.0719493638013577,17.6662620463618,7.62873642600706e-70,3.56468722460553,3.09582850556264,4.10455391389856
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.84216220794869,0.0776176564557651,23.7338035192875,1.61506891720254e-124,6.31016741532688,5.4196519704479,7.34700549529242
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.95398314806279,0.148415323599162,19.9034916100771,3.79545368963008e-88,19.1822073346979,14.3405202450909,25.6585585419957
HRS,wealth,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.04421074255324,0.0820067899176929,24.9273352194975,3.76134985121538e-137,7.72306064869539,6.57633391514048,9.06974410866015
HRS,wealth,death_post,origin_factorR1,-0.743759110215837,0.0344931412184824,-21.5625218215066,4.0398336169538e-103,0.475323758533835,0.444250952892089,0.508569928676354
HRS,wealth,death_post,origin_factorD2,-0.183767454944737,0.0373895229105926,-4.91494516750508,8.8807311572926e-07,0.832129288880272,0.773328834974987,0.895400665403591
HRS,wealth,death_post,sex_factormale,0.437599728229853,0.0279997417603387,15.6287058636272,4.64133925181384e-55,1.54898476844053,1.46626776137159,1.63636811506811
HRS,wealth,death_post,period_factor3,-0.0264992451638854,0.0998144962644075,-0.265484936112779,0.790635912880843,0.973848778931486,0.800806721253919,1.1842825728802
HRS,wealth,death_post,period_factor4,-0.00195907820308325,0.0962159530237939,-0.0203612617400232,0.983755186092069,0.99804283953808,0.826510757456249,1.20517428305337
HRS,wealth,death_post,period_factor5,-0.0291677058212961,0.0957124391458078,-0.304743104256931,0.760561817639304,0.971253565930509,0.805119885514433,1.17166835188773
HRS,wealth,death_post,period_factor6,-0.120265140909104,0.0957789251650438,-1.2556534822443,0.209241631651193,0.88668530899863,0.734921319181124,1.06978912799811
HRS,wealth,death_post,period_factor7,-0.0181440093514203,0.095235517969648,-0.190517253838037,0.848903824180485,0.98201960216892,0.814805679222689,1.18354906407131
HRS,wealth,death_post,period_factor8,-0.0756397867604856,0.0948177269002579,-0.797738874715418,0.425022039435001,0.927150118163661,0.769909324479463,1.11650465097571
HRS,wealth,death_post,period_factor9,-0.0329715484024477,0.0945721682404574,-0.348639023677821,0.727360327091015,0.967566087998357,0.803857713957996,1.16461423257968
HRS,wealth,death_post,period_factor10,-0.373690693754029,0.0964616658434206,-3.8739813426052,0.000107071613559571,0.688189740297783,0.56963723031667,0.831415317407968
HRS,wealth,death_post,period_factor11,-0.0635989341166573,0.0932451232691017,-0.682061773172987,0.495199891024914,0.938381276785387,0.781641271546643,1.12655185015883
HRS,wealth,death_post,period_factor12,-0.0543585602890827,0.0929242911862869,-0.584976862294372,0.558563274631791,0.947092455868058,0.789393641202724,1.13629509175618
HRS,wealth,death_post,period_factor13,-0.228437254561825,0.093600751987785,-2.44054935147996,0.0146649420495094,0.795776226966086,0.662394003620143,0.956016811661129
HRS,wealth,death_post,period_factor14,-0.0534102403970991,0.0919096619022078,-0.581116710601414,0.561161796942316,0.947991028483307,0.791715492991691,1.13511355788799
HRS,wealth,death_post,period_factor15,-0.18807093583643,0.0929827927011067,-2.02264236610944,0.0431100329141337,0.828555930840046,0.690515257872386,0.994192268314928
HRS,wealth,death_post,proxy_factorself,-0.80251721719225,0.034689025701979,-23.1346139291097,2.07690558321911e-118,0.44819932789012,0.418738898362207,0.47973244976012
ELSA,education,onset,(Intercept),-3.32228932634577,0.166563798068073,-19.9460468894206,1.62218606078309e-88,0.036070160790352,0.0260235242661597,0.0499953997827153
ELSA,education,onset,sesmiddle,0.234918222668359,0.066787364638541,3.51740518494414,0.000435788007702688,1.26480533209846,1.10961708570611,1.44169781514016
ELSA,education,onset,seslow,0.408181289072784,0.0683976561407385,5.96776720291248,2.40522200975169e-09,1.50407980968936,1.31537511438251,1.71985622137695
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.13064057723292,0.101409227036867,11.1492870054308,7.2182426110599e-29,3.09764014246987,2.53927470804651,3.77878550195248
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.09501905287205,0.185965781058789,5.8882824928199,3.90229686234408e-09,2.98923963645112,2.07617264047305,4.30385866278177
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.23548839764003,0.325999825598175,6.85733004162854,7.01594160940051e-12,9.35104776677601,4.93586896507858,17.715643376107
ELSA,education,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.36334331396842,0.494244388761616,4.78173018795427,1.73792843364442e-06,10.6264195858788,4.03345896580291,27.996018844503
ELSA,education,onset,sex_factormale,-0.0237462858146646,0.0395674118129328,-0.600147564034071,0.548407895920675,0.976533438716262,0.903663327790386,1.05527969057101
ELSA,education,onset,period_factor2,-0.137685193136112,0.0689405968606527,-1.99715696419645,0.0458081344414259,0.871372962762018,0.761238350661383,0.997441654867973
ELSA,education,onset,period_factor3,-0.229918673636592,0.0717531003005146,-3.20430298723891,0.00135389914794731,0.794598221659416,0.690351251877942,0.914587077443207
ELSA,education,onset,period_factor4,-0.284896831699517,0.0706063709267227,-4.03500177052281,5.46018858436797e-05,0.752091842354184,0.65489175357878,0.863718524847278
ELSA,education,onset,period_factor5,-0.371793859442062,0.0738255656579094,-5.03611257331734,4.75081227727847e-07,0.689496361040085,0.596609807450748,0.796844480178555
ELSA,education,onset,period_factor6,-0.449108321928807,0.0797287953799722,-5.63295005008469,1.77152780384837e-08,0.638196964223324,0.54586872591413,0.746141601099781
ELSA,education,onset,period_factor7,-0.543767075549086,0.0862670598020714,-6.30329904365222,2.913759267433e-10,0.580557125342895,0.490244754914167,0.687506745167354
ELSA,education,onset,period_factor8,-0.504752862375938,0.0855217276026844,-5.90204239934104,3.59028860626095e-09,0.603654742792735,0.510494483005372,0.713815840576533
ELSA,education,onset,period_factor9,-0.755141456546094,0.0908531364671207,-8.31167184656719,9.43630706354163e-17,0.469944133354575,0.39328780612812,0.561541662449706
ELSA,education,onset,period_factor10,-0.353878617641116,0.0953839144108456,-3.7100450304111,0.000207222385818071,0.701960167765382,0.582264137394537,0.846262109382364
ELSA,education,onset,proxy_factorself,-0.318832519500138,0.137406739088935,-2.32035576722171,0.0203216396236924,0.726997296981569,0.555353890381745,0.951690586798996
ELSA,education,recovery,(Intercept),-2.65630880358764,0.182812906897102,-14.5302038497903,7.79880076707721e-48,0.0702068914765069,0.0490643733565041,0.100460013521005
ELSA,education,recovery,sesmiddle,-0.0784854619370924,0.0677289098028645,-1.15881773625969,0.246530486351292,0.924515500498358,0.809584500597813,1.05576244361223
ELSA,education,recovery,seslow,-0.240940723639534,0.0672133018754106,-3.58471785966045,0.000337442790965962,0.785888209600489,0.688886470872352,0.896548711730331
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.17390514770589,0.096243549604382,-1.80692782446973,0.0707735335026107,0.840376605527085,0.695904733667674,1.01484126339408
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-0.163998475355089,0.178142814128476,-0.920601126446864,0.357258713883138,0.848743315911398,0.598601970903703,1.2034127037984
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-2.29136679814622,0.334657275545118,-6.84690567212038,7.54644403911071e-12,0.101128145588287,0.0524814734560733,0.194866896004468
ELSA,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-2.69963393821916,0.506006804655128,-5.33517319012955,9.54534047923322e-08,0.0672301186127857,0.0249368842755108,0.181253150904982
ELSA,education,recovery,origin_factorD2,0.0225705242507308,0.0479229295907596,0.470975469226798,0.637658252787309,1.02282716574039,0.931128099476831,1.12355691076699
ELSA,education,recovery,sex_factormale,-0.075050968719498,0.03738903901859,-2.00729868136441,0.0447178694862126,0.927696201636062,0.862143554883875,0.998233110547231
ELSA,education,recovery,period_factor2,0.287302632248075,0.0716223238690645,4.01135591150749,6.03710181524925e-05,1.33282750903283,1.15826463128025,1.5336988809467
ELSA,education,recovery,period_factor3,0.0599102887059693,0.0770316650386668,0.777735865840324,0.436724743650576,1.06174129208748,0.912952181614929,1.23477942659551
ELSA,education,recovery,period_factor4,0.191676970245615,0.0726591765066677,2.63802838761909,0.00833896009061156,1.21127917454644,1.05049867951143,1.39666738026959
ELSA,education,recovery,period_factor5,0.319505950112391,0.0731353241374965,4.36869534497052,1.24990985800842e-05,1.3764475625594,1.19262971649895,1.58859691844463
ELSA,education,recovery,period_factor6,0.414239529796166,0.0773041668631866,5.35856664142426,8.38847950234102e-08,1.51321954464682,1.30046691158843,1.76077789438275
ELSA,education,recovery,period_factor7,0.433000342674459,0.0804726176950359,5.38071651049534,7.41899494700872e-08,1.54187674906232,1.31689146948939,1.80529980213237
ELSA,education,recovery,period_factor8,0.232537124386655,0.0869044672732669,2.67577872211624,0.00745558514038572,1.26179728893991,1.06417980737002,1.49611220523988
ELSA,education,recovery,period_factor9,-0.283557778584626,0.0985255617436888,-2.87801230022208,0.00400189535023764,0.753099607853555,0.620848691570577,0.913522130350991
ELSA,education,recovery,period_factor10,0.428922408521287,0.0907453950076652,4.72665757292759,2.28245685951493e-06,1.53560188015414,1.2853890488901,1.83452094629953
ELSA,education,recovery,proxy_factorself,1.11119196626162,0.153862880795771,7.22196257157408,5.12425785673643e-13,3.03797740370749,2.24705556157894,4.1072890511671
ELSA,education,relapse,(Intercept),-1.63479981804291,0.210918519929169,-7.75085951955246,9.12726168875703e-15,0.194991401152813,0.12896681998745,0.294817275693371
ELSA,education,relapse,sesmiddle,0.220442486620428,0.0942266523775293,2.33949186411931,0.0193099921505884,1.24662822487412,1.03640526311649,1.49949251162585
ELSA,education,relapse,seslow,0.444010506555929,0.0934953847596331,4.74900988639636,2.04414950755447e-06,1.5589468646983,1.29791554726793,1.87247570311364
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.302048516740202,0.125347859882687,2.40968227956096,0.0159664180828089,1.35262685016303,1.05798558795236,1.72932355281228
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.486856587568058,0.212766809421336,2.28821679890847,0.0221248988975785,1.62719323290567,1.0723297748155,2.46916375857376
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",1.16228871994146,0.367494750494065,3.1627355720833,0.0015629422575901,3.19724250121114,1.55581419857961,6.57042442528386
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.11575629070617,0.543089682341521,2.0544604822828,0.0399311443847323,3.05187541161369,1.05263917784768,8.84818247697783
ELSA,education,relapse,sex_factormale,0.00706786625318368,0.0492775698425294,0.143429683642469,0.885950841171834,1.00709290256956,0.91437347900207,1.10921427370454
ELSA,education,relapse,period_factor3,-0.32300448488931,0.107093022244442,-3.01611139661412,0.00256039176713534,0.723970607432596,0.586896492067768,0.893059419352948
ELSA,education,relapse,period_factor4,-0.349511457342933,0.104299097770271,-3.35104967171209,0.000805058605332434,0.705032444019502,0.574682428526353,0.864948574110297
ELSA,education,relapse,period_factor5,-0.324004534020029,0.100949978529417,-3.20955525439378,0.00132940492657205,0.723246963156191,0.593411915109621,0.881489158535052
ELSA,education,relapse,period_factor6,-0.34932397767076,0.103540155819753,-3.37380193129009,0.00074137691853663,0.705164635662213,0.57564583160967,0.863824831317112
ELSA,education,relapse,period_factor7,-0.45064421943369,0.106856905858091,-4.21726809151817,2.47279919911393e-05,0.637217511460419,0.516808047464603,0.785680793679242
ELSA,education,relapse,period_factor8,-0.491217359900956,0.107083901187923,-4.58721950220054,4.4918833672785e-06,0.611881061139196,0.496038464321209,0.754777018135408
ELSA,education,relapse,period_factor9,-0.748679063776804,0.117565193225136,-6.36820340475344,1.91255176916753e-10,0.472990931122379,0.375646460517997,0.595561104490419
ELSA,education,relapse,period_factor10,-0.221662749885374,0.121430485115731,-1.82542917187653,0.0679362904559034,0.801185518685319,0.631494213263245,1.01647524532973
ELSA,education,relapse,proxy_factorself,-0.357335299432392,0.153364011554961,-2.32998143312347,0.0198071324541417,0.699537903745131,0.517922965993432,0.944837960289132
ELSA,education,death_pre,(Intercept),-4.69204407976286,0.346287103757823,-13.5495778758318,7.96870676528671e-42,0.00916792701610601,0.00465056387577029,0.0180732676763255
ELSA,education,death_pre,sesmiddle,-0.114033497062391,0.154962431373295,-0.735878341942706,0.461804738842393,0.892228068362566,0.658520344832947,1.20887825595721
ELSA,education,death_pre,seslow,0.353006081185679,0.14781469246833,2.38816639463166,0.0169326734422627,1.42333979900089,1.06533497896761,1.90165180287531
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",2.13508669540345,0.221010523583934,9.6605657539769,4.43408370501133e-22,8.45777972570338,5.48439106415688,13.0432051711316
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",3.01968528242648,0.328952204335346,9.17970830603739,4.32260740427889e-20,20.4848437292914,10.7503569849992,39.0339430773351
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",4.33481090150225,0.570132810186239,7.60315986741097,2.88986128528542e-14,76.3105273192381,24.9618982810797,233.28740924139
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.92227292767393,0.765500656928129,3.81746625718218,0.000134829220245043,18.5834783954331,4.14495378975633,83.3171337463408
ELSA,education,death_pre,sex_factormale,0.523849519429866,0.0809546099163587,6.470904127277,9.74182336453513e-11,1.68851512664086,1.44077113978878,1.97885927484151
ELSA,education,death_pre,period_factor2,-0.107543404511583,0.11198273780978,-0.960356985504875,0.336875578956109,0.898037542723936,0.721062420449417,1.1184488405858
ELSA,education,death_pre,period_factor3,-0.159600168166328,0.11553431849974,-1.38140917987661,0.167153184922528,0.852484571303179,0.679738283279962,1.06913199121764
ELSA,education,death_pre,period_factor4,-0.116669477615448,0.112792397109175,-1.03437359791654,0.300961542286018,0.88987926957946,0.713378905150874,1.11004840304297
ELSA,education,death_pre,period_factor5,-0.772678497299667,0.144187279267634,-5.35885343855787,8.37517606198362e-08,0.461774548484516,0.34809301004831,0.612582635883682
ELSA,education,death_pre,proxy_factorself,-1.09251762019216,0.25688175197224,-4.25299816668262,2.10927304112948e-05,0.33537109291883,0.202704534746971,0.554865583574475
ELSA,education,death_post,(Intercept),-3.65317555139485,0.270718587821051,-13.4943654249913,1.68802296559391e-41,0.025908723523818,0.0152407276542116,0.0440439570776101
ELSA,education,death_post,sesmiddle,0.1671283109743,0.163343678007736,1.02316975479384,0.306227590553984,1.18190590707797,0.858108013188194,1.62788547795491
ELSA,education,death_post,seslow,0.373731325324511,0.155470289562054,2.40387617709647,0.0162222669850463,1.45314667429252,1.07144644975195,1.97082668713521
ELSA,education,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.38832611479648,0.204805379818794,6.77875803860637,1.21213331267849e-11,4.00813527634663,2.6829248741224,5.98792331028251
ELSA,education,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.87283157579056,0.276623441722057,6.77032851638194,1.28490299164839e-11,6.50669453786208,3.78350046485178,11.1899216617918
ELSA,education,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",3.32668017771867,0.463721483087322,7.17387548140019,7.29039246506582e-13,27.8457451610226,11.2209893196866,69.1013511805274
ELSA,education,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.92849658380343,0.551639462738929,5.30871480670225,1.10400920707047e-07,18.6994962277179,6.34256484823225,55.130876473087
ELSA,education,death_post,origin_factorR1,-0.469316459445107,0.0959048385383164,-4.89356393898315,9.90261217910862e-07,0.625429628722429,0.518253930778448,0.754769423352615
