age,origin_state,destination,annual_probability,cohort,exposure,ses
61,D1,I0,0,ELSA,education,middle
61,R1,I0,0,ELSA,education,middle
61,D2,I0,0,ELSA,education,middle
61,DEAD,I0,0,ELSA,education,middle
61,I0,D1,0.0242287162876348,ELSA,education,middle
61,D1,D1,0.784756080385022,ELSA,education,middle
61,R1,D1,0,ELSA,education,middle
61,D2,D1,0,ELSA,education,middle
61,DEAD,D1,0,ELSA,education,middle
61,I0,R1,0,ELSA,education,middle
61,D1,R1,0.199375791415953,ELSA,education,middle
61,R1,R1,0.876199655696729,ELSA,education,middle
61,D2,R1,0.217048233366788,ELSA,education,middle
61,DEAD,R1,0,ELSA,education,middle
61,I0,D2,0,ELSA,education,middle
61,D1,D2,0,ELSA,education,middle
61,R1,D2,0.114254064723382,ELSA,education,middle
61,D2,D2,0.768422218509918,ELSA,education,middle
61,DEAD,D2,0,ELSA,education,middle
61,I0,DEAD,0.00336507259561462,ELSA,education,middle
61,D1,DEAD,0.0158681281990247,ELSA,education,middle
61,R1,DEAD,0.00954627957988904,ELSA,education,middle
61,D2,DEAD,0.0145295481232942,ELSA,education,middle
61,DEAD,DEAD,1,ELSA,education,middle
62,I0,I0,0.971682209408369,ELSA,education,middle
62,D1,I0,0,ELSA,education,middle
62,R1,I0,0,ELSA,education,middle
62,D2,I0,0,ELSA,education,middle
62,DEAD,I0,0,ELSA,education,middle
62,I0,D1,0.0245875633993099,ELSA,education,middle
62,D1,D1,0.786945137608215,ELSA,education,middle
62,R1,D1,0,ELSA,education,middle
62,D2,D1,0,ELSA,education,middle
62,DEAD,D1,0,ELSA,education,middle
62,I0,R1,0,ELSA,education,middle
62,D1,R1,0.196355116493884,ELSA,education,middle
62,R1,R1,0.874113973678215,ELSA,education,middle
62,D2,R1,0.213803441712438,ELSA,education,middle
62,DEAD,R1,0,ELSA,education,middle
62,I0,D2,0,ELSA,education,middle
62,D1,D2,0,ELSA,education,middle
62,R1,D2,0.115864550320246,ELSA,education,middle
62,D2,D2,0.770902423654388,ELSA,education,middle
62,DEAD,D2,0,ELSA,education,middle
62,I0,DEAD,0.00373022719232135,ELSA,education,middle
62,D1,DEAD,0.0166997458979009,ELSA,education,middle
62,R1,DEAD,0.0100214760015388,ELSA,education,middle
62,D2,DEAD,0.015294134633174,ELSA,education,middle
62,DEAD,DEAD,1,ELSA,education,middle
63,I0,I0,0.970871594947405,ELSA,education,middle
63,D1,I0,0,ELSA,education,middle
63,R1,I0,0,ELSA,education,middle
63,D2,I0,0,ELSA,education,middle
63,DEAD,I0,0,ELSA,education,middle
63,I0,D1,0.0249930139410338,ELSA,education,middle
63,D1,D1,0.788987523830215,ELSA,education,middle
63,R1,D1,0,ELSA,education,middle
63,D2,D1,0,ELSA,education,middle
63,DEAD,D1,0,ELSA,education,middle
63,I0,R1,0,ELSA,education,middle
63,D1,R1,0.19342498762488,ELSA,education,middle
63,R1,R1,0.871977671961083,ELSA,education,middle
63,D2,R1,0.210655196473941,ELSA,education,middle
63,DEAD,R1,0,ELSA,education,middle
63,I0,D2,0,ELSA,education,middle
63,D1,D2,0,ELSA,education,middle
63,R1,D2,0.117493844581624,ELSA,education,middle
63,D2,D2,0.773234415419095,ELSA,education,middle
63,DEAD,D2,0,ELSA,education,middle
63,I0,DEAD,0.0041353911115615,ELSA,education,middle
63,D1,DEAD,0.017587488544905,ELSA,education,middle
63,R1,DEAD,0.010528483457293,ELSA,education,middle
63,D2,DEAD,0.0161103881069638,ELSA,education,middle
63,DEAD,DEAD,1,ELSA,education,middle
64,I0,I0,0.969946326557947,ELSA,education,middle
64,D1,I0,0,ELSA,education,middle
64,R1,I0,0,ELSA,education,middle
64,D2,I0,0,ELSA,education,middle
64,DEAD,I0,0,ELSA,education,middle
64,I0,D1,0.0254684343249658,ELSA,education,middle
64,D1,D1,0.790847709953244,ELSA,education,middle
64,R1,D1,0,ELSA,education,middle
64,D2,D1,0,ELSA,education,middle
64,DEAD,D1,0,ELSA,education,middle
64,I0,R1,0,ELSA,education,middle
64,D1,R1,0.190609570542866,ELSA,education,middle
64,R1,R1,0.869784356599017,ELSA,education,middle
64,D2,R1,0.20762972156051,ELSA,education,middle
64,DEAD,R1,0,ELSA,education,middle
64,I0,D2,0,ELSA,education,middle
64,D1,D2,0,ELSA,education,middle
64,R1,D2,0.11914150749565,ELSA,education,middle
64,D2,D2,0.775381551979436,ELSA,education,middle
64,DEAD,D2,0,ELSA,education,middle
64,I0,DEAD,0.0045852391170874,ELSA,education,middle
64,D1,DEAD,0.0185427195038904,ELSA,education,middle
64,R1,DEAD,0.0110741359053329,ELSA,education,middle
64,D2,DEAD,0.0169887264600532,ELSA,education,middle
64,DEAD,DEAD,1,ELSA,education,middle
65,I0,I0,0.968875727571902,ELSA,education,middle
65,D1,I0,0,ELSA,education,middle
65,R1,I0,0,ELSA,education,middle
65,D2,I0,0,ELSA,education,middle
65,DEAD,I0,0,ELSA,education,middle
65,I0,D1,0.0260392309702053,ELSA,education,middle
65,D1,D1,0.792489707054032,ELSA,education,middle
65,R1,D1,0,ELSA,education,middle
65,D2,D1,0,ELSA,education,middle
65,DEAD,D1,0,ELSA,education,middle
65,I0,R1,0,ELSA,education,middle
65,D1,R1,0.187931567046027,ELSA,education,middle
65,R1,R1,0.867526608973776,ELSA,education,middle
65,D2,R1,0.204751708901053,ELSA,education,middle
65,DEAD,R1,0,ELSA,education,middle
65,I0,D2,0,ELSA,education,middle
65,D1,D2,0,ELSA,education,middle
65,R1,D2,0.120806991930942,ELSA,education,middle
65,D2,D2,0.777306954146786,ELSA,education,middle
65,DEAD,D2,0,ELSA,education,middle
65,I0,DEAD,0.00508504145789317,ELSA,education,middle
65,D1,DEAD,0.0195787258999417,ELSA,education,middle
65,R1,DEAD,0.0116663990952822,ELSA,education,middle
65,D2,DEAD,0.0179413369521613,ELSA,education,middle
65,DEAD,DEAD,1,ELSA,education,middle
66,I0,I0,0.967625662359231,ELSA,education,middle
66,D1,I0,0,ELSA,education,middle
66,R1,I0,0,ELSA,education,middle
66,D2,I0,0,ELSA,education,middle
66,DEAD,I0,0,ELSA,education,middle
66,I0,D1,0.0267335944501325,ELSA,education,middle
66,D1,D1,0.793876613388002,ELSA,education,middle
66,R1,D1,0,ELSA,education,middle
66,D2,D1,0,ELSA,education,middle
66,DEAD,D1,0,ELSA,education,middle
66,I0,R1,0,ELSA,education,middle
66,D1,R1,0.185412324683505,ELSA,education,middle
66,R1,R1,0.865195799603067,ELSA,education,middle
66,D2,R1,0.202044432664972,ELSA,education,middle
66,DEAD,R1,0,ELSA,education,middle
66,I0,D2,0,ELSA,education,middle
66,D1,D2,0,ELSA,education,middle
66,R1,D2,0.122489623580975,ELSA,education,middle
66,D2,D2,0.778973075035748,ELSA,education,middle
66,DEAD,D2,0,ELSA,education,middle
66,I0,DEAD,0.0056407431906365,ELSA,education,middle
66,D1,DEAD,0.0207110619284928,ELSA,education,middle
66,R1,DEAD,0.0123145768159581,ELSA,education,middle
66,D2,DEAD,0.0189824922992798,ELSA,education,middle
66,DEAD,DEAD,1,ELSA,education,middle
67,I0,I0,0.966157420909301,ELSA,education,middle
67,D1,I0,0,ELSA,education,middle
67,R1,I0,0,ELSA,education,middle
67,D2,I0,0,ELSA,education,middle
67,DEAD,I0,0,ELSA,education,middle
67,I0,D1,0.0275835262758443,ELSA,education,middle
67,D1,D1,0.794970055472604,ELSA,education,middle
67,R1,D1,0,ELSA,education,middle
67,D2,D1,0,ELSA,education,middle
67,DEAD,D1,0,ELSA,education,middle
67,I0,R1,0,ELSA,education,middle
67,D1,R1,0.183071962914614,ELSA,education,middle
67,R1,R1,0.862781851019404,ELSA,education,middle
67,D2,R1,0.199529882163259,ELSA,education,middle
67,DEAD,R1,0,ELSA,education,middle
67,I0,D2,0,ELSA,education,middle
67,D1,D2,0,ELSA,education,middle
67,R1,D2,0.12418857572583,ELSA,education,middle
67,D2,D2,0.78034116875486,ELSA,education,middle
67,DEAD,D2,0,ELSA,education,middle
67,I0,DEAD,0.00625905281485426,ELSA,education,middle
67,D1,DEAD,0.0219579816127816,ELSA,education,middle
67,R1,DEAD,0.013029573254766,ELSA,education,middle
67,D2,DEAD,0.0201289490818808,ELSA,education,middle
67,DEAD,DEAD,1,ELSA,education,middle
68,I0,I0,0.964426242968936,ELSA,education,middle
68,D1,I0,0,ELSA,education,middle
68,R1,I0,0,ELSA,education,middle
68,D2,I0,0,ELSA,education,middle
68,DEAD,I0,0,ELSA,education,middle
68,I0,D1,0.0286262166708906,ELSA,education,middle
68,D1,D1,0.79572950541283,ELSA,education,middle
68,R1,D1,0,ELSA,education,middle
68,D2,D1,0,ELSA,education,middle
68,DEAD,D1,0,ELSA,education,middle
68,I0,R1,0,ELSA,education,middle
68,D1,R1,0.18092951089789,ELSA,education,middle
68,R1,R1,0.860272936690152,ELSA,education,middle
68,D2,R1,0.197228908544073,ELSA,education,middle
68,DEAD,R1,0,ELSA,education,middle
68,I0,D2,0,ELSA,education,middle
68,D1,D2,0,ELSA,education,middle
68,R1,D2,0.125902837373005,ELSA,education,middle
68,D2,D2,0.781370642050278,ELSA,education,middle
68,DEAD,D2,0,ELSA,education,middle
68,I0,DEAD,0.00694754036017359,ELSA,education,middle
68,D1,DEAD,0.0233409836892805,ELSA,education,middle
68,R1,DEAD,0.0138242259368428,ELSA,education,middle
68,D2,DEAD,0.0214004494056494,ELSA,education,middle
68,DEAD,DEAD,1,ELSA,education,middle
69,I0,I0,0.962379382646558,ELSA,education,middle
69,D1,I0,0,ELSA,education,middle
69,R1,I0,0,ELSA,education,middle
69,D2,I0,0,ELSA,education,middle
69,DEAD,I0,0,ELSA,education,middle
69,I0,D1,0.02990587294843,ELSA,education,middle
69,D1,D1,0.796111451185042,ELSA,education,middle
69,R1,D1,0,ELSA,education,middle
69,D2,D1,0,ELSA,education,middle
69,DEAD,D1,0,ELSA,education,middle
69,I0,R1,0,ELSA,education,middle
69,D1,R1,0.179003051407665,ELSA,education,middle
69,R1,R1,0.857655099239548,ELSA,education,middle
69,D2,R1,0.195161379704604,ELSA,education,middle
69,DEAD,R1,0,ELSA,education,middle
69,I0,D2,0,ELSA,education,middle
69,D1,D2,0,ELSA,education,middle
69,R1,D2,0.12763117290835,ELSA,education,middle
69,D2,D2,0.782018267856159,ELSA,education,middle
69,DEAD,D2,0,ELSA,education,middle
69,I0,DEAD,0.00771474440501173,ELSA,education,middle
69,D1,DEAD,0.0248854974072932,ELSA,education,middle
69,R1,DEAD,0.0147137278521025,ELSA,education,middle
69,D2,DEAD,0.0228203524392369,ELSA,education,middle
69,DEAD,DEAD,1,ELSA,education,middle
70,I0,I0,0.959953571634096,ELSA,education,middle
70,D1,I0,0,ELSA,education,middle
70,R1,I0,0,ELSA,education,middle
70,D2,I0,0,ELSA,education,middle
70,DEAD,I0,0,ELSA,education,middle
70,I0,D1,0.0314761420027878,ELSA,education,middle
70,D1,D1,0.796068389599788,ELSA,education,middle
70,R1,D1,0,ELSA,education,middle
70,D2,D1,0,ELSA,education,middle
70,DEAD,D1,0,ELSA,education,middle
70,I0,R1,0,ELSA,education,middle
70,D1,R1,0.177309864402201,ELSA,education,middle
70,R1,R1,0.854911766300925,ELSA,education,middle
70,D2,R1,0.19334633683897,ELSA,education,middle
70,DEAD,R1,0,ELSA,education,middle
70,I0,D2,0,ELSA,education,middle
70,D1,D2,0,ELSA,education,middle
70,R1,D2,0.12937207081165,ELSA,education,middle
70,D2,D2,0.782237233297927,ELSA,education,middle
70,DEAD,D2,0,ELSA,education,middle
70,I0,DEAD,0.00857028636311621,ELSA,education,middle
70,D1,DEAD,0.0266217459980114,ELSA,education,middle
70,R1,DEAD,0.0157161628874248,ELSA,education,middle
70,D2,DEAD,0.0244164298631033,ELSA,education,middle
70,DEAD,DEAD,1,ELSA,education,middle
71,I0,I0,0.957086235408253,ELSA,education,middle
71,D1,I0,0,ELSA,education,middle
71,R1,I0,0,ELSA,education,middle
71,D2,I0,0,ELSA,education,middle
71,DEAD,I0,0,ELSA,education,middle
71,I0,D1,0.0333885803602211,ELSA,education,middle
71,D1,D1,0.795560902122582,ELSA,education,middle
71,R1,D1,0,ELSA,education,middle
71,D2,D1,0,ELSA,education,middle
71,DEAD,D1,0,ELSA,education,middle
71,I0,R1,0,ELSA,education,middle
71,D1,R1,0.175857785787249,ELSA,education,middle
71,R1,R1,0.852023473959785,ELSA,education,middle
71,D2,R1,0.19179263596988,ELSA,education,middle
71,DEAD,R1,0,ELSA,education,middle
71,I0,D2,0,ELSA,education,middle
71,D1,D2,0,ELSA,education,middle
71,R1,D2,0.131126138766364,ELSA,education,middle
71,D2,D2,0.781989635286345,ELSA,education,middle
71,DEAD,D2,0,ELSA,education,middle
71,I0,DEAD,0.00952518423152573,ELSA,education,middle
71,D1,DEAD,0.0285813120901695,ELSA,education,middle
71,R1,DEAD,0.0168503872738512,ELSA,education,middle
71,D2,DEAD,0.026217728743775,ELSA,education,middle
71,DEAD,DEAD,1,ELSA,education,middle
72,I0,I0,0.953762530861257,ELSA,education,middle
72,D1,I0,0,ELSA,education,middle
72,R1,I0,0,ELSA,education,middle
72,D2,I0,0,ELSA,education,middle
72,DEAD,I0,0,ELSA,education,middle
72,I0,D1,0.0356446940664944,ELSA,education,middle
72,D1,D1,0.794598118455731,ELSA,education,middle
72,R1,D1,0,ELSA,education,middle
72,D2,D1,0,ELSA,education,middle
72,DEAD,D1,0,ELSA,education,middle
72,I0,R1,0,ELSA,education,middle
72,D1,R1,0.174619706093906,ELSA,education,middle
72,R1,R1,0.848969427854517,ELSA,education,middle
72,D2,R1,0.190471288392502,ELSA,education,middle
72,DEAD,R1,0,ELSA,education,middle
72,I0,D2,0,ELSA,education,middle
72,D1,D2,0,ELSA,education,middle
72,R1,D2,0.132903768765306,ELSA,education,middle
72,D2,D2,0.781287836381316,ELSA,education,middle
72,DEAD,D2,0,ELSA,education,middle
72,I0,DEAD,0.0105927750722489,ELSA,education,middle
72,D1,DEAD,0.0307821754503637,ELSA,education,middle
72,R1,DEAD,0.0181268033801777,ELSA,education,middle
72,D2,DEAD,0.0282408752261818,ELSA,education,middle
72,DEAD,DEAD,1,ELSA,education,middle
73,I0,I0,0.949984283707136,ELSA,education,middle
73,D1,I0,0,ELSA,education,middle
73,R1,I0,0,ELSA,education,middle
73,D2,I0,0,ELSA,education,middle
73,DEAD,I0,0,ELSA,education,middle
73,I0,D1,0.0382269666345227,ELSA,education,middle
73,D1,D1,0.793200931510075,ELSA,education,middle
73,R1,D1,0,ELSA,education,middle
73,D2,D1,0,ELSA,education,middle
73,DEAD,D1,0,ELSA,education,middle
73,I0,R1,0,ELSA,education,middle
73,D1,R1,0.173561074803184,ELSA,education,middle
73,R1,R1,0.845728492589317,ELSA,education,middle
73,D2,R1,0.189345200678773,ELSA,education,middle
73,DEAD,R1,0,ELSA,education,middle
73,I0,D2,0,ELSA,education,middle
73,D1,D2,0,ELSA,education,middle
73,R1,D2,0.134718365098661,ELSA,education,middle
73,D2,D2,0.780156238378047,ELSA,education,middle
73,DEAD,D2,0,ELSA,education,middle
73,I0,DEAD,0.0117887496583412,ELSA,education,middle
73,D1,DEAD,0.0332379936867411,ELSA,education,middle
73,R1,DEAD,0.0195531423120223,ELSA,education,middle
73,D2,DEAD,0.0304985609431799,ELSA,education,middle
73,DEAD,DEAD,1,ELSA,education,middle
74,I0,I0,0.945760979769062,ELSA,education,middle
74,D1,I0,0,ELSA,education,middle
74,R1,I0,0,ELSA,education,middle
74,D2,I0,0,ELSA,education,middle
74,DEAD,I0,0,ELSA,education,middle
74,I0,D1,0.0411075820306483,ELSA,education,middle
74,D1,D1,0.791390076592904,ELSA,education,middle
74,R1,D1,0,ELSA,education,middle
74,D2,D1,0,ELSA,education,middle
74,DEAD,D1,0,ELSA,education,middle
74,I0,R1,0,ELSA,education,middle
74,D1,R1,0.172648631105727,ELSA,education,middle
74,R1,R1,0.842279536791692,ELSA,education,middle
74,D2,R1,0.188378628691925,ELSA,education,middle
74,DEAD,R1,0,ELSA,education,middle
74,I0,D2,0,ELSA,education,middle
74,D1,D2,0,ELSA,education,middle
74,R1,D2,0.136584023696562,ELSA,education,middle
74,D2,D2,0.778618907901202,ELSA,education,middle
74,DEAD,D2,0,ELSA,education,middle
74,I0,DEAD,0.0131314382002894,ELSA,education,middle
74,D1,DEAD,0.0359612923013686,ELSA,education,middle
74,R1,DEAD,0.0211364395117456,ELSA,education,middle
74,D2,DEAD,0.033002463406873,ELSA,education,middle
74,DEAD,DEAD,1,ELSA,education,middle
75,I0,I0,0.941113799333474,ELSA,education,middle
75,D1,I0,0,ELSA,education,middle
75,R1,I0,0,ELSA,education,middle
75,D2,I0,0,ELSA,education,middle
75,DEAD,I0,0,ELSA,education,middle
75,I0,D1,0.0442438471007917,ELSA,education,middle
75,D1,D1,0.78918720370699,ELSA,education,middle
75,R1,D1,0,ELSA,education,middle
75,D2,D1,0,ELSA,education,middle
75,DEAD,D1,0,ELSA,education,middle
75,I0,R1,0,ELSA,education,middle
75,D1,R1,0.171850229273241,ELSA,education,middle
75,R1,R1,0.838601916974695,ELSA,education,middle
75,D2,R1,0.187536989087026,ELSA,education,middle
75,DEAD,R1,0,ELSA,education,middle
75,I0,D2,0,ELSA,education,middle
75,D1,D2,0,ELSA,education,middle
75,R1,D2,0.138515608858801,ELSA,education,middle
75,D2,D2,0.776700585767979,ELSA,education,middle
75,DEAD,D2,0,ELSA,education,middle
75,I0,DEAD,0.0146423535657342,ELSA,education,middle
75,D1,DEAD,0.0389625670197692,ELSA,education,middle
75,R1,DEAD,0.0228824741665038,ELSA,education,middle
75,D2,DEAD,0.0357624251449954,ELSA,education,middle
75,DEAD,DEAD,1,ELSA,education,middle
76,I0,I0,0.936079329803731,ELSA,education,middle
76,D1,I0,0,ELSA,education,middle
76,R1,I0,0,ELSA,education,middle
76,D2,I0,0,ELSA,education,middle
76,DEAD,I0,0,ELSA,education,middle
76,I0,D1,0.0475738040599087,ELSA,education,middle
76,D1,D1,0.786616030514954,ELSA,education,middle
76,R1,D1,0,ELSA,education,middle
76,D2,D1,0,ELSA,education,middle
76,DEAD,D1,0,ELSA,education,middle
76,I0,R1,0,ELSA,education,middle
76,D1,R1,0.171134732881491,ELSA,education,middle
76,R1,R1,0.834676032117796,ELSA,education,middle
76,D2,R1,0.186786741961977,ELSA,education,middle
76,DEAD,R1,0,ELSA,education,middle
76,I0,D2,0,ELSA,education,middle
76,D1,D2,0,ELSA,education,middle
76,R1,D2,0.140528854458971,ELSA,education,middle
76,D2,D2,0.774427763973124,ELSA,education,middle
76,DEAD,D2,0,ELSA,education,middle
76,I0,DEAD,0.01634686613636,ELSA,education,middle
76,D1,DEAD,0.0422492366035556,ELSA,education,middle
76,R1,DEAD,0.0247951134232327,ELSA,education,middle
76,D2,DEAD,0.0387854940648991,ELSA,education,middle
76,DEAD,DEAD,1,ELSA,education,middle
77,I0,I0,0.930712486586405,ELSA,education,middle
77,D1,I0,0,ELSA,education,middle
77,R1,I0,0,ELSA,education,middle
77,D2,I0,0,ELSA,education,middle
77,DEAD,I0,0,ELSA,education,middle
77,I0,D1,0.0510124717907283,ELSA,education,middle
77,D1,D1,0.783703573329291,ELSA,education,middle
77,R1,D1,0,ELSA,education,middle
77,D2,D1,0,ELSA,education,middle
77,DEAD,D1,0,ELSA,education,middle
77,I0,R1,0,ELSA,education,middle
77,D1,R1,0.170471975856987,ELSA,education,middle
77,R1,R1,0.830483945126804,ELSA,education,middle
77,D2,R1,0.186095342794855,ELSA,education,middle
77,DEAD,R1,0,ELSA,education,middle
77,I0,D2,0,ELSA,education,middle
77,D1,D2,0,ELSA,education,middle
77,R1,D2,0.14264049219723,ELSA,education,middle
77,D2,D2,0.771829828665449,ELSA,education,middle
77,DEAD,D2,0,ELSA,education,middle
77,I0,DEAD,0.0182750416228668,ELSA,education,middle
77,D1,DEAD,0.0458244508137219,ELSA,education,middle
77,R1,DEAD,0.0268755626759662,ELSA,education,middle
77,D2,DEAD,0.0420748285396966,ELSA,education,middle
77,DEAD,DEAD,1,ELSA,education,middle
78,I0,I0,0.925087994478841,ELSA,education,middle
78,D1,I0,0,ELSA,education,middle
78,R1,I0,0,ELSA,education,middle
78,D2,I0,0,ELSA,education,middle
78,DEAD,I0,0,ELSA,education,middle
78,I0,D1,0.0544493280995845,ELSA,education,middle
78,D1,D1,0.780481441601514,ELSA,education,middle
78,R1,D1,0,ELSA,education,middle
78,D2,D1,0,ELSA,education,middle
78,DEAD,D1,0,ELSA,education,middle
78,I0,R1,0,ELSA,education,middle
78,D1,R1,0.169832786873598,ELSA,education,middle
78,R1,R1,0.826010058921023,ELSA,education,middle
78,D2,R1,0.185431260330953,ELSA,education,middle
78,DEAD,R1,0,ELSA,education,middle
78,I0,D2,0,ELSA,education,middle
78,D1,D2,0,ELSA,education,middle
78,R1,D2,0.144868409435604,ELSA,education,middle
78,D2,D2,0.768940256881608,ELSA,education,middle
78,DEAD,D2,0,ELSA,education,middle
78,I0,DEAD,0.0204626774215747,ELSA,education,middle
78,D1,DEAD,0.0496857715248888,ELSA,education,middle
78,R1,DEAD,0.029121531643374,ELSA,education,middle
78,D2,DEAD,0.0456284827874386,ELSA,education,middle
78,DEAD,DEAD,1,ELSA,education,middle
79,I0,I0,0.919299649860528,ELSA,education,middle
79,D1,I0,0,ELSA,education,middle
79,R1,I0,0,ELSA,education,middle
79,D2,I0,0,ELSA,education,middle
79,DEAD,I0,0,ELSA,education,middle
79,I0,D1,0.0577477739719864,ELSA,education,middle
79,D1,D1,0.776987167244689,ELSA,education,middle
79,R1,D1,0,ELSA,education,middle
79,D2,D1,0,ELSA,education,middle
79,DEAD,D1,0,ELSA,education,middle
79,I0,R1,0,ELSA,education,middle
79,D1,R1,0.16918907152092,ELSA,education,middle
79,R1,R1,0.821241824466429,ELSA,education,middle
79,D2,R1,0.184764054956724,ELSA,education,middle
79,DEAD,R1,0,ELSA,education,middle
79,I0,D2,0,ELSA,education,middle
79,D1,D2,0,ELSA,education,middle
79,R1,D2,0.147231838982315,ELSA,education,middle
79,D2,D2,0.765797842114837,ELSA,education,middle
79,DEAD,D2,0,ELSA,education,middle
79,I0,DEAD,0.0229525761674857,ELSA,education,middle
79,D1,DEAD,0.0538237612343911,ELSA,education,middle
79,R1,DEAD,0.0315263365512568,ELSA,education,middle
79,D2,DEAD,0.0494381029284396,ELSA,education,middle
79,DEAD,DEAD,1,ELSA,education,middle
80,I0,I0,0.913456541327213,ELSA,education,middle
80,D1,I0,0,ELSA,education,middle
80,R1,I0,0,ELSA,education,middle
80,D2,I0,0,ELSA,education,middle
80,DEAD,I0,0,ELSA,education,middle
80,I0,D1,0.0607473624873563,ELSA,education,middle
80,D1,D1,0.773265524256668,ELSA,education,middle
80,R1,D1,0,ELSA,education,middle
80,D2,D1,0,ELSA,education,middle
80,DEAD,D1,0,ELSA,education,middle
80,I0,R1,0,ELSA,education,middle
80,D1,R1,0.16851394394085,ELSA,education,middle
80,R1,R1,0.816170445861454,ELSA,education,middle
80,D2,R1,0.184064509347418,ELSA,education,middle
80,DEAD,R1,0,ELSA,education,middle
80,I0,D2,0,ELSA,education,middle
80,D1,D2,0,ELSA,education,middle
80,R1,D2,0.149751582859741,ELSA,education,middle
80,D2,D2,0.762447909457057,ELSA,education,middle
80,DEAD,D2,0,ELSA,education,middle
80,I0,DEAD,0.0257960961854304,ELSA,education,middle
80,D1,DEAD,0.0582205318024824,ELSA,education,middle
80,R1,DEAD,0.0340779712788044,ELSA,education,middle
80,D2,DEAD,0.0534875811955242,ELSA,education,middle
80,DEAD,DEAD,1,ELSA,education,middle
81,I0,I0,0.907626897188356,ELSA,education,middle
81,D1,I0,0,ELSA,education,middle
81,R1,I0,0,ELSA,education,middle
81,D2,I0,0,ELSA,education,middle
81,DEAD,I0,0,ELSA,education,middle
81,I0,D1,0.0633259221080118,ELSA,education,middle
81,D1,D1,0.769469374528542,ELSA,education,middle
81,R1,D1,0,ELSA,education,middle
81,D2,D1,0,ELSA,education,middle
81,DEAD,D1,0,ELSA,education,middle
81,I0,R1,0,ELSA,education,middle
81,D1,R1,0.167653605554857,ELSA,education,middle
81,R1,R1,0.810759811472198,ELSA,education,middle
81,D2,R1,0.18316617072196,ELSA,education,middle
81,DEAD,R1,0,ELSA,education,middle
81,I0,D2,0,ELSA,education,middle
81,D1,D2,0,ELSA,education,middle
81,R1,D2,0.152468182535608,ELSA,education,middle
81,D2,D2,0.759055245238939,ELSA,education,middle
81,DEAD,D2,0,ELSA,education,middle
81,I0,DEAD,0.0290471807036327,ELSA,education,middle
81,D1,DEAD,0.0628770199166012,ELSA,education,middle
81,R1,DEAD,0.036772005992194,ELSA,education,middle
81,D2,DEAD,0.0577785840391015,ELSA,education,middle
81,DEAD,DEAD,1,ELSA,education,middle
82,I0,I0,0.901674249089016,ELSA,education,middle
82,D1,I0,0,ELSA,education,middle
82,R1,I0,0,ELSA,education,middle
82,D2,I0,0,ELSA,education,middle
82,DEAD,I0,0,ELSA,education,middle
82,I0,D1,0.0655928578534322,ELSA,education,middle
82,D1,D1,0.766136730954213,ELSA,education,middle
82,R1,D1,0,ELSA,education,middle
82,D2,D1,0,ELSA,education,middle
82,DEAD,D1,0,ELSA,education,middle
82,I0,R1,0,ELSA,education,middle
82,D1,R1,0.165948328316877,ELSA,education,middle
82,R1,R1,0.804841895627198,ELSA,education,middle
82,D2,R1,0.181355535150692,ELSA,education,middle
82,DEAD,R1,0,ELSA,education,middle
82,I0,D2,0,ELSA,education,middle
82,D1,D2,0,ELSA,education,middle
82,R1,D2,0.155497667100812,ELSA,education,middle
82,D2,D2,0.756218417768267,ELSA,education,middle
82,DEAD,D2,0,ELSA,education,middle
82,I0,DEAD,0.0327328930575523,ELSA,education,middle
82,D1,DEAD,0.0679149407289099,ELSA,education,middle
82,R1,DEAD,0.0396604372719903,ELSA,education,middle
82,D2,DEAD,0.0624260470810417,ELSA,education,middle
82,DEAD,DEAD,1,ELSA,education,middle
83,I0,I0,0.895390961965422,ELSA,education,middle
83,D1,I0,0,ELSA,education,middle
83,R1,I0,0,ELSA,education,middle
83,D2,I0,0,ELSA,education,middle
83,DEAD,I0,0,ELSA,education,middle
83,I0,D1,0.0677473858981383,ELSA,education,middle
83,D1,D1,0.763834148146193,ELSA,education,middle
83,R1,D1,0,ELSA,education,middle
83,D2,D1,0,ELSA,education,middle
83,DEAD,D1,0,ELSA,education,middle
83,I0,R1,0,ELSA,education,middle
83,D1,R1,0.162643175430281,ELSA,education,middle
83,R1,R1,0.798192660257175,ELSA,education,middle
83,D2,R1,0.177815035573415,ELSA,education,middle
83,DEAD,R1,0,ELSA,education,middle
83,I0,D2,0,ELSA,education,middle
83,D1,D2,0,ELSA,education,middle
83,R1,D2,0.158981795431205,ELSA,education,middle
83,D2,D2,0.754577208545515,ELSA,education,middle
83,DEAD,D2,0,ELSA,education,middle
83,I0,DEAD,0.03686165213644,ELSA,education,middle
83,D1,DEAD,0.0735226764235254,ELSA,education,middle
83,R1,DEAD,0.0428255443116201,ELSA,education,middle
83,D2,DEAD,0.0676077558810702,ELSA,education,middle
83,DEAD,DEAD,1,ELSA,education,middle
84,I0,I0,0.888555699230518,ELSA,education,middle
84,D1,I0,0,ELSA,education,middle
84,R1,I0,0,ELSA,education,middle
84,D2,I0,0,ELSA,education,middle
84,DEAD,I0,0,ELSA,education,middle
84,I0,D1,0.0700204672873056,ELSA,education,middle
84,D1,D1,0.762995100379102,ELSA,education,middle
84,R1,D1,0,ELSA,education,middle
84,D2,D1,0,ELSA,education,middle
84,DEAD,D1,0,ELSA,education,middle
84,I0,R1,0,ELSA,education,middle
84,D1,R1,0.157067574783461,ELSA,education,middle
