"source_role","source_path","variable","storage_class","variable_label","value_labels"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_15_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_16_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_17_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_18_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_19_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_20_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_21_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_22_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_23_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_24_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_25_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_26_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_27_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_28_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_29_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_30_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_31_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_32_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_33_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_34_","numeric","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_35_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_36_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_37_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_38_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_39_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db029_1_40_","character","Number of Children Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db030","numeric","Number of Relatives Help in Person",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db031","numeric","Number of Others Who Help in Person",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s1","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 1 Helper[1]=1"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s2","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 2 Helper[2]=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s3","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 3 Helper[3]=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s4","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 4 Helper[4]=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s5","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 5 Helper[5]=5"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s6","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 6 Helper[6]=6"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s7","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 7 Helper[7]=7"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s8","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 8 Helper[8]=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s9","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 9 Helper[9]=9"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s10","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 10 Helper[10]=10"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s11","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 11 Helper[11]=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s12","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 12 Helper[12]=12"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s13","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 13 Helper[13]=13"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s14","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 14 Helper[14]=14"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s15","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 15 Helper[15]=15"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s16","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 16 Helper[16]=16"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s17","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 17 Helper[17]=17"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s18","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 18 Helper[18]=18"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s19","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 19 Helper[19]=19"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s20","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 20 Helper[20]=20"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s21","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 21 Helper[21]=21"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s22","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 22 Helper[22]=22"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s23","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 23 Helper[23]=23"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s24","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 24 Helper[24]=24"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db032_s25","haven_labelled/vctrs_vctr/double","Choose Most Important 7 Helpers","0 No=0 | 25 Helper[25]=25"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_1_","numeric","Days Helper[1] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_2_","numeric","Days Helper[2] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_3_","numeric","Days Helper[3] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_4_","numeric","Days Helper[4] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_5_","numeric","Days Helper[5] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_6_","numeric","Days Helper[6] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_7_","numeric","Days Helper[7] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_8_","numeric","Days Helper[8] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_9_","numeric","Days Helper[9] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_10_","numeric","Days Helper[10] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_11_","numeric","Days Helper[11] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_12_","numeric","Days Helper[12] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_13_","numeric","Days Helper[13] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_14_","numeric","Days Helper[14] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_15_","numeric","Days Helper[15] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_16_","numeric","Days Helper[16] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_17_","numeric","Days Helper[17] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_18_","numeric","Days Helper[18] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_19_","numeric","Days Helper[19] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_20_","numeric","Days Helper[20] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_21_","character","Days Helper[21] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_22_","numeric","Days Helper[22] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_23_","character","Days Helper[23] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_24_","character","Days Helper[24] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db033_25_","numeric","Days Helper[25] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_1_","numeric","Hours Helper[1] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_2_","numeric","Hours Helper[2] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_3_","numeric","Hours Helper[3] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_4_","numeric","Hours Helper[4] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_5_","numeric","Hours Helper[5] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_6_","numeric","Hours Helper[6] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_7_","numeric","Hours Helper[7] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_8_","numeric","Hours Helper[8] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_9_","numeric","Hours Helper[9] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_10_","numeric","Hours Helper[10] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_11_","numeric","Hours Helper[11] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_12_","numeric","Hours Helper[12] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_13_","numeric","Hours Helper[13] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_14_","numeric","Hours Helper[14] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_15_","numeric","Hours Helper[15] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_16_","numeric","Hours Helper[16] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_17_","numeric","Hours Helper[17] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_18_","numeric","Hours Helper[18] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_19_","numeric","Hours Helper[19] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_20_","numeric","Hours Helper[20] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_21_","character","Hours Helper[21] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_22_","numeric","Hours Helper[22] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_23_","character","Hours Helper[23] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_24_","character","Hours Helper[24] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db034_25_","numeric","Hours Helper[25] Helped",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_1_","haven_labelled/vctrs_vctr/double","Helper[1] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_2_","haven_labelled/vctrs_vctr/double","Helper[2] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_3_","haven_labelled/vctrs_vctr/double","Helper[3] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_4_","haven_labelled/vctrs_vctr/double","Helper[4] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_5_","haven_labelled/vctrs_vctr/double","Helper[5] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_6_","haven_labelled/vctrs_vctr/double","Helper[6] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_7_","haven_labelled/vctrs_vctr/double","Helper[7] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_8_","haven_labelled/vctrs_vctr/double","Helper[8] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_9_","haven_labelled/vctrs_vctr/double","Helper[9] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_10_","haven_labelled/vctrs_vctr/double","Helper[10] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_11_","haven_labelled/vctrs_vctr/double","Helper[11] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_12_","haven_labelled/vctrs_vctr/double","Helper[12] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_13_","haven_labelled/vctrs_vctr/double","Helper[13] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_14_","haven_labelled/vctrs_vctr/double","Helper[14] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_15_","haven_labelled/vctrs_vctr/double","Helper[15] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_16_","haven_labelled/vctrs_vctr/double","Helper[16] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_17_","haven_labelled/vctrs_vctr/double","Helper[17] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_18_","haven_labelled/vctrs_vctr/double","Helper[18] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_19_","haven_labelled/vctrs_vctr/double","Helper[19] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_20_","haven_labelled/vctrs_vctr/double","Helper[20] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_21_","haven_labelled/vctrs_vctr/double","Helper[21] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_22_","haven_labelled/vctrs_vctr/double","Helper[22] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_23_","haven_labelled/vctrs_vctr/double","Helper[23] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_24_","haven_labelled/vctrs_vctr/double","Helper[24] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db035_25_","haven_labelled/vctrs_vctr/double","Helper[25] Living in Your Home","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db036","haven_labelled/vctrs_vctr/double","Any Possible Helper in the Future","1 Yes=1 | 2 No=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s1","haven_labelled/vctrs_vctr/double","Helper[1]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s2","haven_labelled/vctrs_vctr/double","Helper[2]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s3","haven_labelled/vctrs_vctr/double","Helper[3]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s4","haven_labelled/vctrs_vctr/double","Helper[4]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s5","haven_labelled/vctrs_vctr/double","Helper[5]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s6","haven_labelled/vctrs_vctr/double","Helper[6]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s7","haven_labelled/vctrs_vctr/double","Helper[7]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s8","haven_labelled/vctrs_vctr/double","Helper[8]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s9","haven_labelled/vctrs_vctr/double","Helper[9]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s10","haven_labelled/vctrs_vctr/double","Helper[10]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_s11","haven_labelled/vctrs_vctr/double","Helper[11]'s Relationship to You","0 No=0 | 1 Spouse=1 | 2 Father, Mother, Father-in-Law, Mother-in-Law=2 | 3 Children, Children's Spouse, Grandson, Granddaughter=3 | 4 Sibling, Brother-in-Law, Sister-in-Law, Sibling of Spouse, Etc=4 | 5 Other Relative=5 | 6 Paid Helper (Such as Nanny)=6 | 7 Volunteer or Employee of Facility=7 | 8 Nursing Home=8 | 9 Staff from Home-based Nursing Service=9 | 10 Help from the Community=10 | 11 Other, Please Specify=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db037_1","numeric","Number of Paid Helpers",""
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db038_s1","haven_labelled/vctrs_vctr/double","Who Will Help You in Future","0 No=0 | 1 Father=1 | 2 Mother=2 | 3 Father-in-Law=3 | 4 Mother-in-Law=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db038_s2","haven_labelled/vctrs_vctr/double","Who Will Help You in Future","0 No=0 | 1 Father=1 | 2 Mother=2 | 3 Father-in-Law=3 | 4 Mother-in-Law=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db038_s3","haven_labelled/vctrs_vctr/double","Who Will Help You in Future","0 No=0 | 1 Father=1 | 2 Mother=2 | 3 Father-in-Law=3 | 4 Mother-in-Law=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db038_s4","haven_labelled/vctrs_vctr/double","Who Will Help You in Future","0 No=0 | 1 Father=1 | 2 Mother=2 | 3 Father-in-Law=3 | 4 Mother-in-Law=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s1","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 1 Preload XChildName[1]=1"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s2","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 2 Preload XChildName[2]=2"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s3","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 3 Preload XChildName[3]=3"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s4","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 4 Preload XChildName[4]=4"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s5","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 5 Preload XChildName[5]=5"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s6","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 6 Preload XChildName[6]=6"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s7","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 7 Preload XChildName[7]=7"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s8","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 8 Preload XChildName[8]=8"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s9","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 9 Preload XChildName[9]=9"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s10","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 10 Preload XChildName[10]=10"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s11","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 11 Preload XChildName[11]=11"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s12","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 12 Preload XChildName[12]=12"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s13","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 13 Preload XChildName[13]=13"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s14","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 14 Preload XChildName[14]=14"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s15","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 15 Preload XChildName[15]=15"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s16","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 16 Preload XChildName[16]=16"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s17","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 17 Preload XChildName[17]=17"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s18","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 18 Preload XChildName[18]=18"
"raw_health","restricted_source/Health_Status_and_Functioning.dta","db039_s19","haven_labelled/vctrs_vctr/double","Which Child's Family Will Help You in Future","0 No=0 | 19 Preload XChildName[19]=19"
