module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",0.651710444295707,0.270835772268223,2.40629381723727,0.0161152978767017,1.91882005856834,1.12848083075598,3.26267874191331
wealth_within_low_education,HRS,relapse,sex_factorfemale,0.248023965131782,0.0558390796722674,4.4417631269622,8.92247514538758e-06,1.28149064291816,1.14864084439785,1.42970561764038
wealth_within_low_education,HRS,relapse,period_factor4,0.0788512739712025,0.232772462240682,0.338748291839057,0.734799357569355,1.08204338208742,0.685653588369457,1.70759389373794
wealth_within_low_education,HRS,relapse,period_factor5,0.0110849896625923,0.222219642994758,0.049883032450258,0.960215598612289,1.01114665580605,0.654119311546135,1.56304444999657
wealth_within_low_education,HRS,relapse,period_factor6,0.0738875466579077,0.218382901949779,0.338339430414289,0.735107412758395,1.07668572178042,0.701774647700892,1.65188660958854
wealth_within_low_education,HRS,relapse,period_factor7,0.105342975358719,0.214578423241878,0.490929953567482,0.623475990685564,1.1110916220608,0.729620506445223,1.69200917697396
wealth_within_low_education,HRS,relapse,period_factor8,0.114354275785518,0.214356487018929,0.533477094049502,0.593703363111287,1.12114925056542,0.736545372970317,1.70658276892612
wealth_within_low_education,HRS,relapse,period_factor9,0.0745507821801367,0.213748423576651,0.348778161413679,0.727255859785836,1.07740005485673,0.708648157044066,1.63803555638556
wealth_within_low_education,HRS,relapse,period_factor10,-0.255114057882118,0.219367859287524,-1.16295093871405,0.244849408456903,0.774828117666836,0.504052392930897,1.19106390594884
wealth_within_low_education,HRS,relapse,period_factor11,0.0240217597969026,0.214693722464897,0.111888505733232,0.910911810469091,1.0243126064824,0.672483343236602,1.56021160427408
wealth_within_low_education,HRS,relapse,period_factor12,-0.0381228929116964,0.216711113289045,-0.175915726393085,0.860360150148191,0.962594637564235,0.629470257167294,1.47201305497292
wealth_within_low_education,HRS,relapse,period_factor13,-0.471233048015897,0.223709380471916,-2.10645189317421,0.0351651176858448,0.624232085409679,0.402643616840038,0.967768220226678
wealth_within_low_education,HRS,relapse,period_factor14,-0.448601974863948,0.219646787291161,-2.04237895029754,0.0411139561100256,0.638520195209585,0.415152366494375,0.982068446660319
wealth_within_low_education,HRS,relapse,period_factor15,-0.0613122189765793,0.216962632807024,-0.282593450233031,0.777488501723627,0.940529542758222,0.614738085404414,1.43898001735007
wealth_within_low_education,HRS,relapse,proxy_factorself,0.0985542815453272,0.119464333241744,0.824968246764463,0.409389618293701,1.10357430648733,0.873195496655381,1.39473491858792
wealth_within_low_education,HRS,death_pre,(Intercept),-5.67702712779481,0.324598253969235,-17.4893951473099,1.72579184856319e-68,0.00342372161583389,0.00181215287725447,0.00646847727355518
wealth_within_low_education,HRS,death_pre,sesmiddle,0.0975081127716684,0.147540026844188,0.660892605602162,0.508681188454746,1.10242038521192,0.82557898413395,1.47209501342345
wealth_within_low_education,HRS,death_pre,seslow,0.66509327646892,0.137272258996946,4.84506688626518,1.26569031946254e-06,1.94467190500579,1.48592823170658,2.54504136702183
