module,stratum,cohort,ses,age,process,origin_state,destination,annual_hazard,standardization_rows
wealth_within_low_education,all,CHARLS,middle,65,recovery,D2,R1,0.227175111708974,1081
wealth_within_low_education,all,CHARLS,middle,66,recovery,D2,R1,0.222179342324488,1081
wealth_within_low_education,all,CHARLS,middle,67,recovery,D2,R1,0.216956035835123,1081
wealth_within_low_education,all,CHARLS,middle,68,recovery,D2,R1,0.211471795524339,1081
wealth_within_low_education,all,CHARLS,middle,69,recovery,D2,R1,0.205699552305852,1081
wealth_within_low_education,all,CHARLS,middle,70,recovery,D2,R1,0.199619029781906,1081
wealth_within_low_education,all,CHARLS,middle,71,recovery,D2,R1,0.193224753835595,1081
wealth_within_low_education,all,CHARLS,middle,72,recovery,D2,R1,0.186547041004125,1081
wealth_within_low_education,all,CHARLS,middle,73,recovery,D2,R1,0.179625629737518,1081
wealth_within_low_education,all,CHARLS,middle,74,recovery,D2,R1,0.172501206543875,1081
wealth_within_low_education,all,CHARLS,middle,75,recovery,D2,R1,0.165214979948063,1081
wealth_within_low_education,all,CHARLS,middle,76,recovery,D2,R1,0.157808254381026,1081
wealth_within_low_education,all,CHARLS,middle,77,recovery,D2,R1,0.150322010575003,1081
wealth_within_low_education,all,CHARLS,middle,78,recovery,D2,R1,0.142796498859282,1081
wealth_within_low_education,all,CHARLS,middle,79,recovery,D2,R1,0.135270851437274,1081
wealth_within_low_education,all,CHARLS,middle,80,recovery,D2,R1,0.127782719286421,1081
wealth_within_low_education,all,CHARLS,middle,81,recovery,D2,R1,0.120366160909947,1081
wealth_within_low_education,all,CHARLS,middle,82,recovery,D2,R1,0.113046873698044,1081
wealth_within_low_education,all,CHARLS,middle,83,recovery,D2,R1,0.105848726673001,1081
wealth_within_low_education,all,CHARLS,middle,84,recovery,D2,R1,0.098795399707761,1081
wealth_within_low_education,all,CHARLS,middle,85,recovery,D2,R1,0.0919100240628947,1081
wealth_within_low_education,all,CHARLS,middle,86,recovery,D2,R1,0.0852148293718951,1081
wealth_within_low_education,all,CHARLS,middle,87,recovery,D2,R1,0.078730804403684,1081
wealth_within_low_education,all,CHARLS,middle,88,recovery,D2,R1,0.0724773789117266,1081
wealth_within_low_education,all,CHARLS,middle,89,recovery,D2,R1,0.0664721336207119,1081
wealth_within_low_education,all,CHARLS,middle,90,recovery,D2,R1,0.0607305449012408,1081
wealth_within_low_education,all,CHARLS,middle,91,recovery,D2,R1,0.0552740979385927,1081
wealth_within_low_education,all,CHARLS,middle,92,recovery,D2,R1,0.0501488917802986,1081
wealth_within_low_education,all,CHARLS,middle,93,recovery,D2,R1,0.0453910166008802,1081
wealth_within_low_education,all,CHARLS,middle,94,recovery,D2,R1,0.0410195672375561,1081
wealth_within_low_education,all,CHARLS,middle,95,recovery,D2,R1,0.0370397917674874,1081
wealth_within_low_education,all,CHARLS,middle,96,recovery,D2,R1,0.0370397917674874,1081
wealth_within_low_education,all,CHARLS,middle,97,recovery,D2,R1,0.0370397917674874,1081
wealth_within_low_education,all,CHARLS,middle,98,recovery,D2,R1,0.0370397917674874,1081
