module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,CHARLS,death_pre,sex_factorfemale,-0.595975367666303,0.16003424707172,-3.72404893684546,0.000196052897186128,0.5510248518522,0.40266815542014,0.754041220473312
wealth_within_low_education,CHARLS,death_pre,period_factor2,-0.0323328885347202,1882.6770452141,-1.71738900290481e-05,0.999986297218298,0.968184230998689,0,Inf
wealth_within_low_education,CHARLS,death_pre,period_factor3,19.5642106063952,1354.80748672964,0.0144405834762702,0.988478481827921,313782493.000205,0,Inf
wealth_within_low_education,CHARLS,death_pre,period_factor4,19.599914616029,1354.80748794478,0.0144669370301176,0.988457456930467,325188189.077668,0,Inf
wealth_within_low_education,CHARLS,death_post,(Intercept),-23.394849830735,1153.32996312244,-0.0202846111509992,0.983816331785058,6.91426170469302e-11,0,Inf
wealth_within_low_education,CHARLS,death_post,sesmiddle,-0.112475057620845,0.129989967394674,-0.865259526370595,0.386896359989014,0.893619635830325,0.692632728408427,1.15292855908858
wealth_within_low_education,CHARLS,death_post,seslow,0.128765041869767,0.11719005624052,1.09877105618493,0.27186794001717,1.13742284602219,0.903998599007476,1.43112028278986
wealth_within_low_education,CHARLS,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.7603803049464,0.210578039415123,8.3597525641127,6.28499360975529e-17,5.81464831347941,3.84836101662813,8.78559336386607
wealth_within_low_education,CHARLS,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.80164190011861,0.307790578559747,5.85346669332468,4.81430703561576e-09,6.05958854019578,3.31471738344747,11.0774491544383
wealth_within_low_education,CHARLS,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.57756648387296,0.498292211516808,5.17280106792521,2.30610497912714e-07,13.1650617561683,4.95756032267276,34.9605127851042
wealth_within_low_education,CHARLS,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.14088324899829,0.497351578337576,4.30456711558915,1.67312565262615e-05,8.50694806496216,3.20936839293663,22.5490366077125
wealth_within_low_education,CHARLS,death_post,origin_factorR1,-1.04445220732127,0.118421790193156,-8.81976370748729,1.14701510870634e-18,0.351884526358808,0.27899569814916,0.443815874983718
wealth_within_low_education,CHARLS,death_post,origin_factorD2,-0.49139142124293,0.138325049385662,-3.55243987567926,0.000381676231945545,0.611774565569216,0.466494747545552,0.80229867763057
wealth_within_low_education,CHARLS,death_post,sex_factorfemale,-0.793361546832574,0.0888119754145326,-8.9330469582456,4.14433663478342e-19,0.452321736099893,0.380057387227171,0.538326473381055
wealth_within_low_education,CHARLS,death_post,period_factor2,0.166340200178923,1442.87755733729,0.000115283656144663,0.999908016950853,1.18097480122896,0,Inf
wealth_within_low_education,CHARLS,death_post,period_factor3,19.214624553385,1153.32995244497,0.0166601279301309,0.986707756045293,221210335.982369,0,Inf
wealth_within_low_education,CHARLS,death_post,period_factor4,19.9732156759609,1153.32995168912,0.0173178678371344,0.986183031268012,472342858.963447,0,Inf
wealth_within_low_education,HRS,onset,(Intercept),-2.90059386341599,0.128299089790219,-22.6080626772857,3.61041077950467e-113,0.0549905534796884,0.0427639389512718,0.0707128727184877
wealth_within_low_education,HRS,onset,sesmiddle,0.189916036497179,0.0665924901732037,2.85191372185087,0.00434568940348756,1.20914806908765,1.06119407053636,1.37773013774892
wealth_within_low_education,HRS,onset,seslow,0.400326030249894,0.0633276401624169,6.3215055736038,2.59027033344759e-10,1.49231115691615,1.31811654198895,1.68952631889138
wealth_within_low_education,HRS,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.897124914909287,0.0978182793976012,9.17134221164073,4.67165502853107e-20,2.45254169886779,2.02465858691546,2.97085188760097
wealth_within_low_education,HRS,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.25761183542818,0.137828319877853,9.12448063317255,7.20810394987125e-20,3.51701224599141,2.6844297679213,4.60782222215924
wealth_within_low_education,HRS,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",1.60699799189415,0.221493532409628,7.25528178819317,4.00826485261651e-13,4.98781526823374,3.23125519939781,7.69926843124679
wealth_within_low_education,HRS,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.25706757576972,0.233602551243157,5.38122365993016,7.39812060840989e-08,3.5150985989153,2.22377582975172,5.55627864768898
wealth_within_low_education,HRS,onset,sex_factorfemale,0.169441946251179,0.0418593755258659,4.04788518993736,5.16824849171827e-05,1.18464357203644,1.09133047397788,1.2859353112829
wealth_within_low_education,HRS,onset,period_factor3,-0.231628222518222,0.0761107441360959,-3.04330518834556,0.0023399489215985,0.793240977626294,0.683310930270679,0.920856407691683
wealth_within_low_education,HRS,onset,period_factor4,-0.452367857171773,0.0782712931236195,-5.77948618348895,7.49291070253061e-09,0.63612012533006,0.545648877451218,0.741591947810995
wealth_within_low_education,HRS,onset,period_factor5,-0.442446555838696,0.0822370559309568,-5.38013612999665,7.44295348449223e-08,0.642462675929494,0.546822413063531,0.754830599664045
wealth_within_low_education,HRS,onset,period_factor6,-0.511324714577131,0.0859034667775799,-5.95231756945323,2.6437175118861e-09,0.599700620228377,0.506771275934318,0.709670912660236
wealth_within_low_education,HRS,onset,period_factor7,-0.615614818500419,0.0922126137618548,-6.67603696919691,2.454900670715e-11,0.540308601445473,0.450971316412794,0.647343576345647
wealth_within_low_education,HRS,onset,period_factor8,-0.61033863200343,0.0960199737131333,-6.35637157980132,2.06574984664449e-10,0.543166904231089,0.449986462285107,0.655642581676284
wealth_within_low_education,HRS,onset,period_factor9,-0.423946744128439,0.0918672530123767,-4.61477545291708,3.93520544177114e-06,0.654458734751111,0.546617188356207,0.783576229609723
wealth_within_low_education,HRS,onset,period_factor10,-0.679774685661785,0.104893418541311,-6.48062285618108,9.13447398639543e-11,0.506731153298517,0.412563235818414,0.62239297986373
wealth_within_low_education,HRS,onset,period_factor11,-0.431396453526166,0.0983378129280507,-4.38688273290966,1.14986742713451e-05,0.649601322982231,0.535722719106299,0.787687107099399
wealth_within_low_education,HRS,onset,period_factor12,-0.511177304782553,0.107161409869743,-4.77016218248622,1.84077651524033e-06,0.599789028489575,0.486161858606742,0.739973472471579
wealth_within_low_education,HRS,onset,period_factor13,-0.858827655033032,0.12882445608547,-6.66665073643497,2.6170688576959e-11,0.42365846516428,0.32912304902029,0.545347691812032
wealth_within_low_education,HRS,onset,period_factor14,-0.968900669995136,0.145667582744925,-6.65145018361259,2.90219086704022e-11,0.379500004611425,0.285244340144125,0.504901353791288
