cohort,phase,replicate,seed,exposure,status,error_message,unique_sampled_people,elapsed_seconds_replicate_exposure
ELSA,final,454,351454,wealth,valid,"",8916,7.33999999999969
ELSA,final,455,351455,education,valid,"",9014,3.72000000000025
ELSA,final,455,351455,wealth,valid,"",9014,7.44000000000006
ELSA,final,456,351456,education,valid,"",9028,3.59000000000015
ELSA,final,456,351456,wealth,valid,"",9028,7.20000000000027
ELSA,final,457,351457,education,valid,"",9031,3.63999999999987
ELSA,final,457,351457,wealth,valid,"",9031,7.30999999999995
ELSA,final,458,351458,education,valid,"",8978,3.61999999999989
ELSA,final,458,351458,wealth,valid,"",8978,7.25
ELSA,final,459,351459,education,valid,"",8969,3.59999999999991
ELSA,final,459,351459,wealth,valid,"",8969,7.26999999999998
ELSA,final,460,351460,education,valid,"",8975,3.61000000000013
ELSA,final,460,351460,wealth,valid,"",8975,7.38000000000011
ELSA,final,461,351461,education,valid,"",8993,3.67999999999984
ELSA,final,461,351461,wealth,valid,"",8993,7.53999999999996
ELSA,final,462,351462,education,valid,"",9019,3.61000000000013
ELSA,final,462,351462,wealth,valid,"",9019,7.25
ELSA,final,463,351463,education,valid,"",8989,3.57999999999993
ELSA,final,463,351463,wealth,valid,"",8989,7.25
ELSA,final,464,351464,education,valid,"",8981,3.59000000000015
ELSA,final,464,351464,wealth,valid,"",8981,7.25
ELSA,final,465,351465,education,valid,"",8947,3.67999999999984
ELSA,final,465,351465,wealth,valid,"",8947,7.42000000000007
ELSA,final,466,351466,education,valid,"",8951,3.56999999999971
ELSA,final,466,351466,wealth,valid,"",8951,7.34999999999991
ELSA,final,467,351467,education,valid,"",8987,3.63999999999987
ELSA,final,467,351467,wealth,valid,"",8987,7.2800000000002
ELSA,final,468,351468,education,valid,"",8899,3.69000000000005
ELSA,final,468,351468,wealth,valid,"",8899,7.37000000000035
ELSA,final,469,351469,education,valid,"",8950,3.5600000000004
ELSA,final,469,351469,wealth,valid,"",8950,7.22000000000026
ELSA,final,470,351470,education,valid,"",9015,3.69000000000005
ELSA,final,470,351470,wealth,valid,"",9015,7.38999999999987
ELSA,final,471,351471,education,valid,"",8986,3.65999999999985
ELSA,final,471,351471,wealth,valid,"",8986,7.38999999999987
ELSA,final,472,351472,education,valid,"",8947,3.63999999999987
ELSA,final,472,351472,wealth,valid,"",8947,7.4699999999998
ELSA,final,473,351473,education,valid,"",8954,3.66000000000031
ELSA,final,473,351473,wealth,valid,"",8954,7.44000000000006
ELSA,final,474,351474,education,valid,"",8994,3.63999999999987
ELSA,final,474,351474,wealth,valid,"",8994,7.40000000000009
ELSA,final,475,351475,education,valid,"",9049,3.61999999999989
ELSA,final,475,351475,wealth,valid,"",9049,7.38999999999987
ELSA,final,476,351476,education,valid,"",8966,3.5
ELSA,final,476,351476,wealth,valid,"",8966,7.13999999999987
ELSA,final,477,351477,education,valid,"",8970,3.67000000000007
ELSA,final,477,351477,wealth,valid,"",8970,7.36999999999989
ELSA,final,478,351478,education,valid,"",9001,3.61999999999989
ELSA,final,478,351478,wealth,valid,"",9001,7.27999999999975
ELSA,final,479,351479,education,valid,"",8966,3.73000000000002
ELSA,final,479,351479,wealth,valid,"",8966,7.4699999999998
ELSA,final,480,351480,education,valid,"",8947,3.63999999999987
ELSA,final,480,351480,wealth,valid,"",8947,7.40999999999985
ELSA,final,481,351481,education,valid,"",8936,3.59000000000015
ELSA,final,481,351481,wealth,valid,"",8936,7.2800000000002
ELSA,final,482,351482,education,valid,"",8927,3.65000000000009
ELSA,final,482,351482,wealth,valid,"",8927,7.25
ELSA,final,483,351483,education,valid,"",8997,3.55999999999995
ELSA,final,483,351483,wealth,valid,"",8997,7.28999999999996
ELSA,final,484,351484,education,valid,"",9019,3.50999999999976
ELSA,final,484,351484,wealth,valid,"",9019,7.19000000000006
ELSA,final,485,351485,education,valid,"",9070,3.59000000000015
ELSA,final,485,351485,wealth,valid,"",9070,7.25
ELSA,final,486,351486,education,valid,"",8981,3.64000000000033
ELSA,final,486,351486,wealth,valid,"",8981,7.2800000000002
ELSA,final,487,351487,education,valid,"",8949,3.63000000000011
ELSA,final,487,351487,wealth,valid,"",8949,7.2800000000002
ELSA,final,488,351488,education,valid,"",9072,3.51000000000022
ELSA,final,488,351488,wealth,valid,"",9072,7.01000000000022
ELSA,final,489,351489,education,valid,"",9052,3.40999999999985
ELSA,final,489,351489,wealth,valid,"",9052,6.81999999999971
ELSA,final,490,351490,education,valid,"",9032,3.41999999999962
ELSA,final,490,351490,wealth,valid,"",9032,6.85999999999967
ELSA,final,491,351491,education,valid,"",8987,3.4699999999998
ELSA,final,491,351491,wealth,valid,"",8987,7
ELSA,final,492,351492,education,valid,"",9022,3.43000000000029
ELSA,final,492,351492,wealth,valid,"",9022,6.98000000000002
ELSA,final,493,351493,education,valid,"",9027,3.40999999999985
ELSA,final,493,351493,wealth,valid,"",9027,6.90999999999985
ELSA,final,494,351494,education,valid,"",9025,3.51000000000022
ELSA,final,494,351494,wealth,valid,"",9025,6.98000000000002
ELSA,final,495,351495,education,valid,"",8977,3.51999999999998
ELSA,final,495,351495,wealth,valid,"",8977,6.94999999999982
ELSA,final,496,351496,education,valid,"",8965,3.44000000000005
ELSA,final,496,351496,wealth,valid,"",8965,6.90000000000009
ELSA,final,497,351497,education,valid,"",8998,3.2800000000002
ELSA,final,497,351497,wealth,valid,"",8998,6.80000000000018
ELSA,final,498,351498,education,valid,"",8949,3.33999999999969
ELSA,final,498,351498,wealth,valid,"",8949,6.7199999999998
ELSA,final,499,351499,education,valid,"",9023,3.40000000000009
ELSA,final,499,351499,wealth,valid,"",9023,6.84000000000015
ELSA,final,500,351500,education,valid,"",9047,3.34000000000015
ELSA,final,500,351500,wealth,valid,"",9047,6.86000000000013
