cohort,phase,replicate,seed,exposure,high_tle,low_tle,gap_tle,high_dfle,low_dfle,gap_dfle,high_disabled,low_disabled,gap_disabled,high_residual_age100,low_residual_age100,contribution_onset,contribution_recovery,contribution_relapse,contribution_post_disability_mortality,contribution_pre_disability_mortality,recovery_relapse_contribution,recovery_relapse_percent,closure_error
CHARLS,final,14,151014,education,27.8957370470829,22.7407074207469,-5.15502962633606,19.0837523124664,12.9639099741323,-6.11984233833417,8.8119847346165,9.7767974466146,0.964812711998103,0.182947638487208,0.0422251256244729,-2.31340131716809,-1.7093727239123,-0.72348244485959,-0.758233779562019,-0.61535207283217,-2.43285516877189,39.7535595571261,-3.5527136788005e-15
CHARLS,final,14,151014,wealth,29.5534114451582,27.2855060655255,-2.2679053796327,17.2696257007844,14.1798279681522,-3.08979773263223,12.2837857443738,13.1056780973733,0.821892352999534,0.350088620847152,0.254714680264535,-1.79506047154445,-0.699676712022952,-0.133373691011503,-0.276291524698097,-0.185395333355231,-0.833050403034455,26.9613248218928,-1.77635683940025e-15
CHARLS,final,15,151015,education,24.6299662353444,23.1579632806793,-1.47200295466511,17.6499641154321,13.5830020234725,-4.0669620919595,6.98000211991236,9.57496125720675,2.59495913729439,0.0405497352884169,0.0317304197107351,-2.74779346471132,-1.25893364229988,0.20798244008489,-0.0889942875149164,-0.179223137518271,-1.05095120221499,25.8411851020877,8.88178419700125e-16
CHARLS,final,15,151015,wealth,29.7655566908809,26.6206979354659,-3.14485875541499,18.1397010032817,14.4702767157516,-3.66942428753005,11.6258556875992,12.1504212197143,0.524565532115055,0.229423781501442,0.0954718803071922,-1.77231408523883,-0.869618354085332,-0.459912960392517,-0.711987336821792,0.144408449008422,-1.32953131447785,36.2326951123109,-1.33226762955019e-15
CHARLS,final,16,151016,education,21.3279132252232,23.2111987795568,1.88328555433354,16.3811402451475,13.6444975586518,-2.73664268649578,4.94677298007568,9.56670122090499,4.61992824082932,0.0269449293871849,0.0515762981242547,-2.21998857803727,-1.0513072283152,-0.757650687098326,0.435596338910523,0.856707468044494,-1.80895791541352,66.1013556625421,-1.33226762955019e-15
CHARLS,final,16,151016,wealth,30.4381612572821,26.243319985982,-4.19484127130011,18.4759297183428,14.1943292545408,-4.28160046380198,11.9622315389393,12.0489907314412,0.0867591925018747,0.318124199022147,0.132026100852443,-2.38912536130836,-1.34737379944671,0.170112336627359,-0.738837206262746,0.023623566588477,-1.17726146281935,27.4958271509053,8.88178419700125e-16
CHARLS,final,17,151017,education,28.5242518026561,23.5361349223763,-4.98811688027982,22.3185750370163,13.5506389885506,-8.76793604846573,6.20567676563977,9.98549593382569,3.77981916818591,0.167132297622027,0.0506970081666351,-6.31207600757756,-0.636090699822975,0.0680075022535678,-0.255763888928272,-1.6320129543905,-0.568083197569407,6.47909832404416,-1.77635683940025e-15
CHARLS,final,17,151017,wealth,30.4146342278976,27.3852053603813,-3.02942886751628,18.221290465439,14.8030973861092,-3.41819307932984,12.1933437624586,12.5821079742721,0.388764211813552,0.291466267808253,0.15751095381961,-2.05666501295663,-0.586393079878432,-0.184630455489263,-0.477909854357887,-0.112594676647628,-0.771023535367695,22.5564652865911,4.44089209850063e-16
CHARLS,final,18,151018,education,24.4784492910771,23.2134469456895,-1.26500234538759,18.0313521334891,13.5384662623314,-4.49288587115764,6.44709715758806,9.67498068335811,3.22788352577005,0.052462418625551,0.0347202479438469,-2.38057407763271,-1.79346122469233,-0.248763665601369,-0.171418683856555,0.101331780625321,-2.0422248902937,45.4546353693043,0
CHARLS,final,18,151018,wealth,28.9416877431563,27.9792771665913,-0.962410576565045,17.6343545981437,14.6109972701893,-3.02335732795443,11.3073331450126,13.368279896402,2.06094675138939,0.20522685744271,0.183437585131275,-1.96574504052272,-0.296134085543286,-0.625883465084152,-0.00398043947401954,-0.131614297330262,-0.922017550627438,30.4964795957897,-1.33226762955019e-15
CHARLS,final,19,151019,education,27.5355670024374,23.6061745896277,-3.92939241280973,21.2794121165056,13.4793695060125,-7.80004261049314,6.25615488593183,10.1268050836152,3.87065019768341,0.105652079857006,0.0573194680230319,-3.75405974773487,-0.402192075503738,-2.07290929505332,-0.235098448705222,-1.33578304349599,-2.47510137055705,31.7318955056397,-8.88178419700125e-16
CHARLS,final,19,151019,wealth,29.7236402301047,26.1811244691549,-3.54251576094983,18.0076906281388,14.3298352159032,-3.67785541223563,11.7159496019659,11.8512892532517,0.135339651285811,0.180148399332893,0.0632073181161857,-2.19871310086237,-1.12735680391786,0.276830910689523,-0.629905217819854,0.00128879967493353,-0.850525893228339,23.1255935292827,8.88178419700125e-16
