cohort,phase,replicate,seed,exposure,high_tle,low_tle,gap_tle,high_dfle,low_dfle,gap_dfle,high_disabled,low_disabled,gap_disabled,high_residual_age100,low_residual_age100,contribution_onset,contribution_recovery,contribution_relapse,contribution_post_disability_mortality,contribution_pre_disability_mortality,recovery_relapse_contribution,recovery_relapse_percent,closure_error
MHAS,final,33,451033,education,24.6923965463797,23.7965884568744,-0.89580808950527,21.6169934820601,16.1601127983244,-5.45688068373567,3.0754030643196,7.63647565855,4.5610725942304,0.0536281835631828,0.105356007432242,-4.11144260621021,-0.475842389577969,-0.392086702621206,0.360136584805894,-0.837645570132172,-0.867929092199175,15.9052239273997,2.66453525910038e-15
MHAS,final,33,451033,wealth,24.5757751918653,23.289375679584,-1.28639951228132,16.9527634956912,15.5799965771827,-1.37276691850854,7.62301169617406,7.70937910240128,0.0863674062272226,0.114292454279614,0.0897537321552381,-0.824869022388517,-0.487598353577201,0.38270965441555,-0.0867005951589734,-0.356308601799396,-0.104888699161652,7.64067794375532,8.88178419700125e-16
MHAS,final,34,451034,education,24.6389980482362,23.1542820173719,-1.4847160308643,19.8990910324815,15.9554814942865,-3.94360953819507,4.73990701575466,7.19880052308543,2.45889350733076,0.0725028937364568,0.0486643648451879,-2.51578945375884,-0.749343701231131,-0.42376371360081,-0.152264275884216,-0.102448393720066,-1.17310741483194,29.7470478116567,-1.33226762955019e-15
MHAS,final,34,451034,wealth,23.1072739576343,22.9485318602964,-0.158742097337914,17.4775807134544,15.1969894810797,-2.28059123237474,5.62969324417982,7.75154237921664,2.12184913503682,0.02945377009672,0.0544224227968531,-1.92715940987628,-0.209563571563455,0.303137222488771,0.27345879253471,-0.720464265958484,0.0935736509253156,-4.10304352647533,-1.77635683940025e-15
MHAS,final,35,451035,education,25.7379652492107,23.5079471839495,-2.23001806526113,19.1362335607397,16.1616561223937,-2.97457743834595,6.60173168847099,7.34629106155581,0.744559373084815,0.179264494573374,0.0818096518658174,-1.10299756152511,-0.531111246604549,-1.04033030932654,-0.503924086942438,0.203785766052688,-1.57144155593109,52.8290686157058,2.66453525910038e-15
MHAS,final,35,451035,wealth,24.557898747961,23.3891611797866,-1.16873756817435,17.9947590883348,15.4728414221738,-2.52191766616103,6.56313965962613,7.91631975761282,1.35318009798669,0.0916346983965621,0.0839177227135703,-2.37940832924294,0.280063560368393,0.0207938200730429,-0.0591658909799634,-0.384200826379569,0.300857380441436,-11.9297066862382,-1.77635683940025e-15
MHAS,final,36,451036,education,23.9772858331365,22.3486349885698,-1.62865084456667,20.0983948033591,15.5708441075981,-4.52755069576098,3.87889102977739,6.77779088097169,2.8988998511943,0.0757083221812181,0.0430215317139726,-3.5564633490846,-0.640028040493988,-0.0585180456875467,-0.0608276318044752,-0.21171362869036,-0.698546086181535,15.4287855205148,8.88178419700125e-16
MHAS,final,36,451036,wealth,22.8600925637965,21.5109109671784,-1.34918159661808,16.7448562696844,14.7937046205712,-1.9511516491132,6.11523629411205,6.71720634660717,0.601970052495117,0.0434982739220639,0.0360902217729583,-1.17192102766616,-0.403128822301005,0.34274740097702,0.0466292236637254,-0.765478423786783,-0.0603814213239846,3.09465547444392,8.88178419700125e-16
MHAS,final,37,451037,education,24.0915589436638,23.5689196399701,-0.522639303693691,18.9602674879382,16.6360327952421,-2.32423469269606,5.13129145572559,6.93288684472796,1.80159538900237,0.0715185752344938,0.0665637399923735,-1.89463463175943,-0.94086632314737,0.342118084208033,-0.0623802077027288,0.231528385705429,-0.598748238939337,25.7610920627298,-3.99680288865056e-15
MHAS,final,37,451037,wealth,24.2430348805487,22.3243177878936,-1.91871709265503,17.3787574357698,15.6835723417169,-1.69518509405292,6.86427744477885,6.64074544617674,-0.223531998602108,0.0689605065595078,0.0506820022669889,-0.922012793575886,-0.274056822318287,0.483142877997471,-0.0890767048521294,-0.893181651304096,0.209086055679185,-12.3341136264532,-1.99840144432528e-15
