cohort,phase,replicate,seed,exposure,status,error_message,unique_sampled_people,elapsed_seconds_replicate_exposure
MHAS,final,454,451454,education,valid,"",9573,3.36999999999989
MHAS,final,454,451454,wealth,valid,"",9573,6.75999999999976
MHAS,final,455,451455,education,valid,"",9634,3.37999999999965
MHAS,final,455,451455,wealth,valid,"",9634,6.76999999999998
MHAS,final,456,451456,education,valid,"",9631,3.36999999999989
MHAS,final,456,451456,wealth,valid,"",9631,6.78999999999996
MHAS,final,457,451457,education,valid,"",9585,3.32000000000016
MHAS,final,457,451457,wealth,valid,"",9585,6.88000000000011
MHAS,final,458,451458,education,valid,"",9555,3.42999999999984
MHAS,final,458,451458,wealth,valid,"",9555,6.92000000000007
MHAS,final,459,451459,education,valid,"",9643,3.42000000000007
MHAS,final,459,451459,wealth,valid,"",9643,6.96000000000004
MHAS,final,460,451460,education,valid,"",9571,3.42000000000007
MHAS,final,460,451460,wealth,valid,"",9571,6.94000000000006
MHAS,final,461,451461,education,valid,"",9633,3.38000000000011
MHAS,final,461,451461,wealth,valid,"",9633,6.7800000000002
MHAS,final,462,451462,education,valid,"",9561,3.40999999999985
MHAS,final,462,451462,wealth,valid,"",9561,6.82999999999993
MHAS,final,463,451463,education,valid,"",9598,3.36000000000013
MHAS,final,463,451463,wealth,valid,"",9598,6.82999999999993
MHAS,final,464,451464,education,valid,"",9632,3.38999999999987
MHAS,final,464,451464,wealth,valid,"",9632,6.86999999999989
MHAS,final,465,451465,education,valid,"",9663,3.41000000000031
MHAS,final,465,451465,wealth,valid,"",9663,6.95000000000027
MHAS,final,466,451466,education,valid,"",9582,3.44999999999982
MHAS,final,466,451466,wealth,valid,"",9582,6.92999999999984
MHAS,final,467,451467,education,valid,"",9605,3.35999999999967
MHAS,final,467,451467,wealth,valid,"",9605,6.75
MHAS,final,468,451468,education,valid,"",9629,3.44000000000005
MHAS,final,468,451468,wealth,valid,"",9629,6.84999999999991
MHAS,final,469,451469,education,valid,"",9582,3.39000000000033
MHAS,final,469,451469,wealth,valid,"",9582,6.86000000000013
MHAS,final,470,451470,education,valid,"",9590,3.36000000000013
MHAS,final,470,451470,wealth,valid,"",9590,6.8100000000004
MHAS,final,471,451471,education,valid,"",9587,3.48000000000002
MHAS,final,471,451471,wealth,valid,"",9587,6.94999999999982
MHAS,final,472,451472,education,valid,"",9633,3.40999999999985
MHAS,final,472,451472,wealth,valid,"",9633,6.88999999999987
MHAS,final,473,451473,education,valid,"",9616,3.36999999999989
MHAS,final,473,451473,wealth,valid,"",9616,6.86999999999989
MHAS,final,474,451474,education,valid,"",9532,3.38999999999987
MHAS,final,474,451474,wealth,valid,"",9532,6.88000000000011
MHAS,final,475,451475,education,valid,"",9535,3.45000000000027
MHAS,final,475,451475,wealth,valid,"",9535,6.82999999999993
MHAS,final,476,451476,education,valid,"",9627,3.45000000000027
MHAS,final,476,451476,wealth,valid,"",9627,6.94000000000006
MHAS,final,477,451477,education,valid,"",9599,3.32999999999993
MHAS,final,477,451477,wealth,valid,"",9599,6.82999999999993
MHAS,final,478,451478,education,valid,"",9600,3.42000000000007
MHAS,final,478,451478,wealth,valid,"",9600,6.81999999999971
MHAS,final,479,451479,education,valid,"",9606,3.44000000000005
MHAS,final,479,451479,wealth,valid,"",9606,6.84999999999991
MHAS,final,480,451480,education,valid,"",9592,3.36999999999989
MHAS,final,480,451480,wealth,valid,"",9592,6.82999999999993
MHAS,final,481,451481,education,valid,"",9563,3.48000000000002
MHAS,final,481,451481,wealth,valid,"",9563,7
MHAS,final,482,451482,education,valid,"",9554,3.55000000000018
MHAS,final,482,451482,wealth,valid,"",9554,6.99000000000024
MHAS,final,483,451483,education,valid,"",9574,3.5300000000002
MHAS,final,483,451483,wealth,valid,"",9574,7.0300000000002
MHAS,final,484,451484,education,valid,"",9550,3.52999999999975
MHAS,final,484,451484,wealth,valid,"",9550,7.08999999999969
MHAS,final,485,451485,education,valid,"",9616,3.4699999999998
MHAS,final,485,451485,wealth,valid,"",9616,7.03999999999996
MHAS,final,486,451486,education,valid,"",9573,3.4399999999996
MHAS,final,486,451486,wealth,valid,"",9573,6.85999999999967
MHAS,final,487,451487,education,valid,"",9570,3.62999999999965
MHAS,final,487,451487,wealth,valid,"",9570,7.10999999999967
MHAS,final,488,451488,education,valid,"",9521,3.5
MHAS,final,488,451488,wealth,valid,"",9521,7.05999999999995
MHAS,final,489,451489,education,valid,"",9625,3.41000000000031
MHAS,final,489,451489,wealth,valid,"",9625,6.84000000000015
MHAS,final,490,451490,education,valid,"",9610,3.43000000000029
MHAS,final,490,451490,wealth,valid,"",9610,6.75
MHAS,final,491,451491,education,valid,"",9547,3.55000000000018
MHAS,final,491,451491,wealth,valid,"",9547,7.01000000000022
MHAS,final,492,451492,education,valid,"",9585,3.44999999999982
MHAS,final,492,451492,wealth,valid,"",9585,6.9699999999998
MHAS,final,493,451493,education,valid,"",9602,3.42000000000007
MHAS,final,493,451493,wealth,valid,"",9602,6.84000000000015
MHAS,final,494,451494,education,valid,"",9604,3.5
MHAS,final,494,451494,wealth,valid,"",9604,6.92000000000007
MHAS,final,495,451495,education,valid,"",9583,3.4699999999998
MHAS,final,495,451495,wealth,valid,"",9583,6.86000000000013
MHAS,final,496,451496,education,valid,"",9652,3.30999999999995
MHAS,final,496,451496,wealth,valid,"",9652,6.66999999999962
MHAS,final,497,451497,education,valid,"",9518,3.30999999999995
MHAS,final,497,451497,wealth,valid,"",9518,6.76000000000022
MHAS,final,498,451498,education,valid,"",9624,3.45000000000027
MHAS,final,498,451498,wealth,valid,"",9624,7.0600000000004
MHAS,final,499,451499,education,valid,"",9612,3.34000000000015
MHAS,final,499,451499,wealth,valid,"",9612,6.72000000000026
MHAS,final,500,451500,education,valid,"",9570,3.32999999999993
MHAS,final,500,451500,wealth,valid,"",9570,6.7199999999998
