cohort,exposure,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
CHARLS,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.771672748608256,0.116754721668269,-6.60934939146004,3.86012704570801e-11,0.462239211260202,0.367691133976252,0.581099375760998
CHARLS,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-1.66424359549127,0.231376810375523,-7.19278476002073,6.34829803645863e-13,0.189333816784846,0.120302948850699,0.297975191138545
CHARLS,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-3.04936492062821,0.425500392194116,-7.16653844877556,7.69178042974307e-13,0.0473890106196521,0.0205818493864056,0.109111590768554
CHARLS,education,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-2.65010924668796,0.602645356755015,-4.39746065738837,1.09524729579967e-05,0.0706434950709928,0.0216815383911282,0.230172938184471
CHARLS,education,recovery,origin_factorD2,0.125148865348974,0.0742308617236899,1.68594116305448,0.0918071324886343,1.13331715216315,0.979861911743973,1.31080487157744
CHARLS,education,recovery,sex_factormale,-0.0653413568702989,0.0444778639878997,-1.4690758730697,0.14181221098305,0.936747643550299,0.858543465545649,1.02207539036983
CHARLS,education,recovery,period_factor2,-0.225963255536317,0.0642151015441935,-3.51884915078436,0.000433423076542084,0.797747413928019,0.703403309068197,0.904745440097356
CHARLS,education,recovery,period_factor3,-0.766339793594886,0.0626062105369916,-12.2406353462662,1.8855085131973e-34,0.464710897015762,0.411046897051413,0.525380970770795
CHARLS,education,recovery,period_factor4,-0.219136152113106,0.0591137877301752,-3.70702268501814,0.000209710164566772,0.803212351649605,0.715338675745426,0.901880610845211
CHARLS,education,relapse,(Intercept),-1.27813692648723,0.369925334554623,-3.45512136395325,0.000550045167672407,0.278555787222739,0.134904173000995,0.575173657487286
CHARLS,education,relapse,sesmiddle,-0.199667438078622,0.419047441181165,-0.47647931584028,0.633732939842313,0.819003077030096,0.360234373165434,1.86202675300151
CHARLS,education,relapse,seslow,-0.457822264276912,0.351455118841222,-1.30264787659486,0.192695004630896,0.63265991248211,0.317691562159208,1.25989674431858
CHARLS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.585021312215476,0.178790534724816,3.27210449432297,0.00106750113648182,1.79502924128222,1.26439261946019,2.54836189919699
CHARLS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.767983612249838,0.35659753138229,2.15364253721241,0.0312682156986415,2.15541571522794,1.0714924082448,4.33583744476719
CHARLS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-0.346152561425694,0.701563383913669,-0.493401693079651,0.621728786303984,0.707404556226026,0.178848393823437,2.79801901192005
CHARLS,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-1.20678575410017,1.0136781289598,-1.19050191537479,0.233849177636724,0.299157300858578,0.041024128439066,2.18152326599501
CHARLS,education,relapse,sex_factormale,-0.381762508060491,0.0740926027874781,-5.1525050234166,2.57029730140889e-07,0.682657159527992,0.590382876388232,0.789353512936872
CHARLS,education,relapse,period_factor3,-0.466052137197197,0.093853781978152,-4.9657256998518,6.84446396368441e-07,0.627474568429188,0.522042879480577,0.754199222901275
CHARLS,education,relapse,period_factor4,-0.260710930948835,0.0881529937845348,-2.95748243770449,0.00310162417045193,0.770503616175434,0.648242257216542,0.915824008586817
CHARLS,education,death_pre,(Intercept),-6.00664033776498,0.282432341774257,-21.2675372091982,2.26883808951315e-100,0.00246234695337058,0.00141559162229228,0.00428312263458811
CHARLS,education,death_pre,sesmiddle,-0.299459845160762,0.289396653286317,-1.03477300708274,0.300774931692262,0.741218485321324,0.420345920858855,1.30703027130485
CHARLS,education,death_pre,seslow,0.286980248059688,0.239185285616514,1.19982400806965,0.230207698018368,1.33239789577205,0.833748974491153,2.12927896402065
CHARLS,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.91313854387604,0.178430258461857,10.7220521920894,8.02037352158933e-27,6.77431695935574,4.77510153361441,9.61055381603127
