age,origin_state,destination,annual_probability,cohort,exposure,ses
80,DEAD,D2,0,HRS,wealth,low
80,I0,DEAD,0.0431336818310407,HRS,wealth,low
80,D1,DEAD,0.123612406796326,HRS,wealth,low
80,R1,DEAD,0.0451358469732727,HRS,wealth,low
80,D2,DEAD,0.0884678316738673,HRS,wealth,low
80,DEAD,DEAD,1,HRS,wealth,low
81,I0,I0,0.880848501792435,HRS,wealth,low
81,D1,I0,0,HRS,wealth,low
81,R1,I0,0,HRS,wealth,low
81,D2,I0,0,HRS,wealth,low
81,DEAD,I0,0,HRS,wealth,low
81,I0,D1,0.0721162453686768,HRS,wealth,low
81,D1,D1,0.798410180888995,HRS,wealth,low
81,R1,D1,0,HRS,wealth,low
81,D2,D1,0,HRS,wealth,low
81,DEAD,D1,0,HRS,wealth,low
81,I0,R1,0,HRS,wealth,low
81,D1,R1,0.0710072489956806,HRS,wealth,low
81,R1,R1,0.75073007042358,HRS,wealth,low
81,D2,R1,0.0786721204113771,HRS,wealth,low
81,DEAD,R1,0,HRS,wealth,low
81,I0,D2,0,HRS,wealth,low
81,D1,D2,0,HRS,wealth,low
81,R1,D2,0.201849003743676,HRS,wealth,low
81,D2,D2,0.827742119639472,HRS,wealth,low
81,DEAD,D2,0,HRS,wealth,low
81,I0,DEAD,0.0470352528388882,HRS,wealth,low
81,D1,DEAD,0.130582570115324,HRS,wealth,low
81,R1,DEAD,0.0474209258327442,HRS,wealth,low
81,D2,DEAD,0.0935857599491506,HRS,wealth,low
81,DEAD,DEAD,1,HRS,wealth,low
82,I0,I0,0.870011480488502,HRS,wealth,low
82,D1,I0,0,HRS,wealth,low
82,R1,I0,0,HRS,wealth,low
82,D2,I0,0,HRS,wealth,low
82,DEAD,I0,0,HRS,wealth,low
82,I0,D1,0.078615635935965,HRS,wealth,low
82,D1,D1,0.796352578522944,HRS,wealth,low
82,R1,D1,0,HRS,wealth,low
82,D2,D1,0,HRS,wealth,low
82,DEAD,D1,0,HRS,wealth,low
82,I0,R1,0,HRS,wealth,low
82,D1,R1,0.0654269352784313,HRS,wealth,low
82,R1,R1,0.741970178988691,HRS,wealth,low
82,D2,R1,0.0725986189344995,HRS,wealth,low
82,DEAD,R1,0,HRS,wealth,low
82,I0,D2,0,HRS,wealth,low
82,D1,D2,0,HRS,wealth,low
82,R1,D2,0.208052627237959,HRS,wealth,low
82,D2,D2,0.828192491509107,HRS,wealth,low
82,DEAD,D2,0,HRS,wealth,low
82,I0,DEAD,0.0513728835755334,HRS,wealth,low
82,D1,DEAD,0.138220486198625,HRS,wealth,low
82,R1,DEAD,0.0499771937733502,HRS,wealth,low
82,D2,DEAD,0.0992088895563932,HRS,wealth,low
82,DEAD,DEAD,1,HRS,wealth,low
83,I0,I0,0.858578321507769,HRS,wealth,low
83,D1,I0,0,HRS,wealth,low
83,R1,I0,0,HRS,wealth,low
83,D2,I0,0,HRS,wealth,low
83,DEAD,I0,0,HRS,wealth,low
83,I0,D1,0.0852192341989939,HRS,wealth,low
83,D1,D1,0.793662327391873,HRS,wealth,low
83,R1,D1,0,HRS,wealth,low
83,D2,D1,0,HRS,wealth,low
83,DEAD,D1,0,HRS,wealth,low
83,I0,R1,0,HRS,wealth,low
83,D1,R1,0.0597865404810329,HRS,wealth,low
83,R1,R1,0.73443062106732,HRS,wealth,low
83,D2,R1,0.0664480018882183,HRS,wealth,low
83,DEAD,R1,0,HRS,wealth,low
83,I0,D2,0,HRS,wealth,low
83,D1,D2,0,HRS,wealth,low
83,R1,D2,0.212750452962647,HRS,wealth,low
83,D2,D2,0.828192408380459,HRS,wealth,low
83,DEAD,D2,0,HRS,wealth,low
83,I0,DEAD,0.0562024442932369,HRS,wealth,low
83,D1,DEAD,0.146551132127095,HRS,wealth,low
83,R1,DEAD,0.0528189259700338,HRS,wealth,low
83,D2,DEAD,0.105359589731322,HRS,wealth,low
83,DEAD,DEAD,1,HRS,wealth,low
84,I0,I0,0.846511460422344,HRS,wealth,low
84,D1,I0,0,HRS,wealth,low
84,R1,I0,0,HRS,wealth,low
84,D2,I0,0,HRS,wealth,low
84,DEAD,I0,0,HRS,wealth,low
84,I0,D1,0.0919012858113803,HRS,wealth,low
84,D1,D1,0.790224653148066,HRS,wealth,low
84,R1,D1,0,HRS,wealth,low
84,D2,D1,0,HRS,wealth,low
84,DEAD,D1,0,HRS,wealth,low
84,I0,R1,0,HRS,wealth,low
84,D1,R1,0.0541779366246277,HRS,wealth,low
84,R1,R1,0.727889866135053,HRS,wealth,low
84,D2,R1,0.0603200502024604,HRS,wealth,low
84,DEAD,R1,0,HRS,wealth,low
84,I0,D2,0,HRS,wealth,low
84,D1,D2,0,HRS,wealth,low
84,R1,D2,0.216151462043166,HRS,wealth,low
84,D2,D2,0.827620628283096,HRS,wealth,low
84,DEAD,D2,0,HRS,wealth,low
84,I0,DEAD,0.0615872537662756,HRS,wealth,low
84,D1,DEAD,0.155597410227306,HRS,wealth,low
84,R1,DEAD,0.0559586718217816,HRS,wealth,low
84,D2,DEAD,0.112059321514444,HRS,wealth,low
84,DEAD,DEAD,1,HRS,wealth,low
85,I0,I0,0.833759746821721,HRS,wealth,low
85,D1,I0,0,HRS,wealth,low
85,R1,I0,0,HRS,wealth,low
85,D2,I0,0,HRS,wealth,low
85,DEAD,I0,0,HRS,wealth,low
85,I0,D1,0.0986412969593976,HRS,wealth,low
85,D1,D1,0.785935819783499,HRS,wealth,low
85,R1,D1,0,HRS,wealth,low
85,D2,D1,0,HRS,wealth,low
85,DEAD,D1,0,HRS,wealth,low
85,I0,R1,0,HRS,wealth,low
85,D1,R1,0.0486849774705027,HRS,wealth,low
85,R1,R1,0.722087773257328,HRS,wealth,low
85,D2,R1,0.0543062747862249,HRS,wealth,low
85,DEAD,R1,0,HRS,wealth,low
85,I0,D2,0,HRS,wealth,low
85,D1,D2,0,HRS,wealth,low
85,R1,D2,0.218505454026183,HRS,wealth,low
85,D2,D2,0.82636573550174,HRS,wealth,low
85,DEAD,D2,0,HRS,wealth,low
85,I0,DEAD,0.0675989562188813,HRS,wealth,low
85,D1,DEAD,0.165379202745998,HRS,wealth,low
85,R1,DEAD,0.0594067727164885,HRS,wealth,low
85,D2,DEAD,0.119327989712035,HRS,wealth,low
85,DEAD,DEAD,1,HRS,wealth,low
86,I0,I0,0.820256959294245,HRS,wealth,low
86,D1,I0,0,HRS,wealth,low
86,R1,I0,0,HRS,wealth,low
86,D2,I0,0,HRS,wealth,low
86,DEAD,I0,0,HRS,wealth,low
86,I0,D1,0.105424597404017,HRS,wealth,low
86,D1,D1,0.780706118496933,HRS,wealth,low
86,R1,D1,0,HRS,wealth,low
86,D2,D1,0,HRS,wealth,low
86,DEAD,D1,0,HRS,wealth,low
86,I0,R1,0,HRS,wealth,low
86,D1,R1,0.0433815324665004,HRS,wealth,low
86,R1,R1,0.716739687920915,HRS,wealth,low
86,D2,R1,0.0484877471673911,HRS,wealth,low
86,DEAD,R1,0,HRS,wealth,low
86,I0,D2,0,HRS,wealth,low
86,D1,D2,0,HRS,wealth,low
86,R1,D2,0.220089513431221,HRS,wealth,low
86,D2,D2,0.824329027105465,HRS,wealth,low
86,DEAD,D2,0,HRS,wealth,low
86,I0,DEAD,0.0743184433017381,HRS,wealth,low
86,D1,DEAD,0.175912349036566,HRS,wealth,low
86,R1,DEAD,0.0631707986478643,HRS,wealth,low
86,D2,DEAD,0.127183225727143,HRS,wealth,low
86,DEAD,DEAD,1,HRS,wealth,low
87,I0,I0,0.805920565466597,HRS,wealth,low
87,D1,I0,0,HRS,wealth,low
87,R1,I0,0,HRS,wealth,low
87,D2,I0,0,HRS,wealth,low
87,DEAD,I0,0,HRS,wealth,low
87,I0,D1,0.112242639449211,HRS,wealth,low
87,D1,D1,0.774462405776017,HRS,wealth,low
87,R1,D1,0,HRS,wealth,low
87,D2,D1,0,HRS,wealth,low
87,DEAD,D1,0,HRS,wealth,low
87,I0,R1,0,HRS,wealth,low
87,D1,R1,0.0383300405059093,HRS,wealth,low
87,R1,R1,0.711547784018669,HRS,wealth,low
87,D2,R1,0.0429334732446092,HRS,wealth,low
87,DEAD,R1,0,HRS,wealth,low
87,I0,D2,0,HRS,wealth,low
87,D1,D2,0,HRS,wealth,low
87,R1,D2,0.221197347907291,HRS,wealth,low
87,D2,D2,0.821426925460775,HRS,wealth,low
87,DEAD,D2,0,HRS,wealth,low
87,I0,DEAD,0.0818367950841922,HRS,wealth,low
87,D1,DEAD,0.187207553718073,HRS,wealth,low
87,R1,DEAD,0.0672548680740405,HRS,wealth,low
87,D2,DEAD,0.135639601294616,HRS,wealth,low
87,DEAD,DEAD,1,HRS,wealth,low
88,I0,I0,0.790650765482206,HRS,wealth,low
88,D1,I0,0,HRS,wealth,low
88,R1,I0,0,HRS,wealth,low
88,D2,I0,0,HRS,wealth,low
88,DEAD,I0,0,HRS,wealth,low
88,I0,D1,0.119093036689004,HRS,wealth,low
88,D1,D1,0.767150136072111,HRS,wealth,low
88,R1,D1,0,HRS,wealth,low
88,D2,D1,0,HRS,wealth,low
88,DEAD,D1,0,HRS,wealth,low
88,I0,R1,0,HRS,wealth,low
88,D1,R1,0.0335806235754738,HRS,wealth,low
88,R1,R1,0.706209268628903,HRS,wealth,low
88,D2,R1,0.0376993594253018,HRS,wealth,low
88,DEAD,R1,0,HRS,wealth,low
88,I0,D2,0,HRS,wealth,low
88,D1,D2,0,HRS,wealth,low
88,R1,D2,0.22213192037141,HRS,wealth,low
88,D2,D2,0.817592864079382,HRS,wealth,low
88,DEAD,D2,0,HRS,wealth,low
88,I0,DEAD,0.0902561978287903,HRS,wealth,low
88,D1,DEAD,0.199269240352416,HRS,wealth,low
88,R1,DEAD,0.0716588109996865,HRS,wealth,low
88,D2,DEAD,0.144707776495316,HRS,wealth,low
88,DEAD,DEAD,1,HRS,wealth,low
89,I0,I0,0.774329876276907,HRS,wealth,low
89,D1,I0,0,HRS,wealth,low
89,R1,I0,0,HRS,wealth,low
89,D2,I0,0,HRS,wealth,low
89,DEAD,I0,0,HRS,wealth,low
89,I0,D1,0.125979350131589,HRS,wealth,low
89,D1,D1,0.758734862757501,HRS,wealth,low
89,R1,D1,0,HRS,wealth,low
89,D2,D1,0,HRS,wealth,low
89,DEAD,D1,0,HRS,wealth,low
89,I0,R1,0,HRS,wealth,low
89,D1,R1,0.0291707649427819,HRS,wealth,low
89,R1,R1,0.70042128020466,HRS,wealth,low
89,D2,R1,0.0328277824388863,HRS,wealth,low
89,DEAD,R1,0,HRS,wealth,low
89,I0,D2,0,HRS,wealth,low
89,D1,D2,0,HRS,wealth,low
89,R1,D2,0.223201591224142,HRS,wealth,low
89,D2,D2,0.81277862787384,HRS,wealth,low
89,DEAD,D2,0,HRS,wealth,low
89,I0,DEAD,0.0996907735915042,HRS,wealth,low
89,D1,DEAD,0.212094372299718,HRS,wealth,low
89,R1,DEAD,0.0763771285711983,HRS,wealth,low
89,D2,DEAD,0.154393589687273,HRS,wealth,low
89,DEAD,DEAD,1,HRS,wealth,low
90,I0,I0,0.756822146168674,HRS,wealth,low
90,D1,I0,0,HRS,wealth,low
90,R1,I0,0,HRS,wealth,low
90,D2,I0,0,HRS,wealth,low
90,DEAD,I0,0,HRS,wealth,low
90,I0,D1,0.132910628436124,HRS,wealth,low
90,D1,D1,0.749203207587797,HRS,wealth,low
90,R1,D1,0,HRS,wealth,low
90,D2,D1,0,HRS,wealth,low
90,DEAD,D1,0,HRS,wealth,low
90,I0,R1,0,HRS,wealth,low
90,D1,R1,0.0251255220619063,HRS,wealth,low
90,R1,R1,0.693882439613728,HRS,wealth,low
90,D2,R1,0.0283477365364164,HRS,wealth,low
90,DEAD,R1,0,HRS,wealth,low
90,I0,D2,0,HRS,wealth,low
90,D1,D2,0,HRS,wealth,low
90,R1,D2,0.224719867879189,HRS,wealth,low
90,D2,D2,0.806955161274506,HRS,wealth,low
90,DEAD,D2,0,HRS,wealth,low
90,I0,DEAD,0.110267225395202,HRS,wealth,low
90,D1,DEAD,0.225671270350296,HRS,wealth,low
90,R1,DEAD,0.0813976925070828,HRS,wealth,low
90,D2,DEAD,0.164697102189078,HRS,wealth,low
90,DEAD,DEAD,1,HRS,wealth,low
91,I0,I0,0.737988236515017,HRS,wealth,low
91,D1,I0,0,HRS,wealth,low
91,R1,I0,0,HRS,wealth,low
91,D2,I0,0,HRS,wealth,low
91,DEAD,I0,0,HRS,wealth,low
91,I0,D1,0.139896044546757,HRS,wealth,low
91,D1,D1,0.738552025997966,HRS,wealth,low
91,R1,D1,0,HRS,wealth,low
91,D2,D1,0,HRS,wealth,low
91,DEAD,D1,0,HRS,wealth,low
91,I0,R1,0,HRS,wealth,low
91,D1,R1,0.0214634894015262,HRS,wealth,low
91,R1,R1,0.686364143841328,HRS,wealth,low
91,D2,R1,0.0242814882716785,HRS,wealth,low
91,DEAD,R1,0,HRS,wealth,low
91,I0,D2,0,HRS,wealth,low
91,D1,D2,0,HRS,wealth,low
91,R1,D2,0.226928612188839,HRS,wealth,low
91,D2,D2,0.800102330371912,HRS,wealth,low
91,DEAD,D2,0,HRS,wealth,low
91,I0,DEAD,0.122115718938226,HRS,wealth,low
91,D1,DEAD,0.239984484600508,HRS,wealth,low
91,R1,DEAD,0.0867072439698332,HRS,wealth,low
91,D2,DEAD,0.175616181356409,HRS,wealth,low
91,DEAD,DEAD,1,HRS,wealth,low
92,I0,I0,0.717736767182659,HRS,wealth,low
92,D1,I0,0,HRS,wealth,low
92,R1,I0,0,HRS,wealth,low
92,D2,I0,0,HRS,wealth,low
92,DEAD,I0,0,HRS,wealth,low
92,I0,D1,0.146929114514431,HRS,wealth,low
92,D1,D1,0.72675759192661,HRS,wealth,low
92,R1,D1,0,HRS,wealth,low
92,D2,D1,0,HRS,wealth,low
92,DEAD,D1,0,HRS,wealth,low
92,I0,R1,0,HRS,wealth,low
92,D1,R1,0.0182072919625259,HRS,wealth,low
92,R1,R1,0.677927779563994,HRS,wealth,low
92,D2,R1,0.0206564988768504,HRS,wealth,low
92,DEAD,R1,0,HRS,wealth,low
92,I0,D2,0,HRS,wealth,low
92,D1,D2,0,HRS,wealth,low
92,R1,D2,0.229757233466385,HRS,wealth,low
92,D2,D2,0.7921814778821,HRS,wealth,low
92,DEAD,D2,0,HRS,wealth,low
92,I0,DEAD,0.135334118302911,HRS,wealth,low
92,D1,DEAD,0.255035116110864,HRS,wealth,low
92,R1,DEAD,0.0923149869696206,HRS,wealth,low
92,D2,DEAD,0.18716202324105,HRS,wealth,low
92,DEAD,DEAD,1,HRS,wealth,low
93,I0,I0,0.695999788580584,HRS,wealth,low
93,D1,I0,0,HRS,wealth,low
93,R1,I0,0,HRS,wealth,low
93,D2,I0,0,HRS,wealth,low
93,DEAD,I0,0,HRS,wealth,low
93,I0,D1,0.153999647714777,HRS,wealth,low
93,D1,D1,0.71381179454624,HRS,wealth,low
93,R1,D1,0,HRS,wealth,low
93,D2,D1,0,HRS,wealth,low
93,DEAD,D1,0,HRS,wealth,low
93,I0,R1,0,HRS,wealth,low
93,D1,R1,0.0153604571846458,HRS,wealth,low
93,R1,R1,0.66870849716239,HRS,wealth,low
93,D2,R1,0.0174791410595426,HRS,wealth,low
93,DEAD,R1,0,HRS,wealth,low
93,I0,D2,0,HRS,wealth,low
93,D1,D2,0,HRS,wealth,low
93,R1,D2,0.233053967367686,HRS,wealth,low
93,D2,D2,0.783171200973813,HRS,wealth,low
93,DEAD,D2,0,HRS,wealth,low
93,I0,DEAD,0.150000563704639,HRS,wealth,low
93,D1,DEAD,0.270827748269115,HRS,wealth,low
93,R1,DEAD,0.0982375354699236,HRS,wealth,low
93,D2,DEAD,0.199349657966645,HRS,wealth,low
93,DEAD,DEAD,1,HRS,wealth,low
94,I0,I0,0.672726923042057,HRS,wealth,low
94,D1,I0,0,HRS,wealth,low
94,R1,I0,0,HRS,wealth,low
94,D2,I0,0,HRS,wealth,low
94,DEAD,I0,0,HRS,wealth,low
94,I0,D1,0.161098357524535,HRS,wealth,low
94,D1,D1,0.699728213597081,HRS,wealth,low
94,R1,D1,0,HRS,wealth,low
94,D2,D1,0,HRS,wealth,low
94,DEAD,D1,0,HRS,wealth,low
94,I0,R1,0,HRS,wealth,low
94,D1,R1,0.0129072777467591,HRS,wealth,low
94,R1,R1,0.658845042518859,HRS,wealth,low
94,D2,R1,0.0147342266198146,HRS,wealth,low
94,DEAD,R1,0,HRS,wealth,low
94,I0,D2,0,HRS,wealth,low
94,D1,D2,0,HRS,wealth,low
94,R1,D2,0.236661816095074,HRS,wealth,low
94,D2,D2,0.773072208289719,HRS,wealth,low
94,DEAD,D2,0,HRS,wealth,low
94,I0,DEAD,0.166174719433408,HRS,wealth,low
94,D1,DEAD,0.287364508656161,HRS,wealth,low
94,R1,DEAD,0.104493141386067,HRS,wealth,low
94,D2,DEAD,0.212193565090467,HRS,wealth,low
94,DEAD,DEAD,1,HRS,wealth,low
95,I0,I0,0.647892530546918,HRS,wealth,low
95,D1,I0,0,HRS,wealth,low
95,R1,I0,0,HRS,wealth,low
95,D2,I0,0,HRS,wealth,low
95,DEAD,I0,0,HRS,wealth,low
95,I0,D1,0.168217271743836,HRS,wealth,low
95,D1,D1,0.684536540279894,HRS,wealth,low
95,R1,D1,0,HRS,wealth,low
95,D2,D1,0,HRS,wealth,low
95,DEAD,D1,0,HRS,wealth,low
95,I0,R1,0,HRS,wealth,low
95,D1,R1,0.0108192574245729,HRS,wealth,low
95,R1,R1,0.648481434271689,HRS,wealth,low
95,D2,R1,0.0123920535047038,HRS,wealth,low
95,DEAD,R1,0,HRS,wealth,low
95,I0,D2,0,HRS,wealth,low
95,D1,D2,0,HRS,wealth,low
95,R1,D2,0.240416375446255,HRS,wealth,low
95,D2,D2,0.761900891570357,HRS,wealth,low
95,DEAD,D2,0,HRS,wealth,low
95,I0,DEAD,0.183890197709246,HRS,wealth,low
95,D1,DEAD,0.304644202295533,HRS,wealth,low
95,R1,DEAD,0.111102190282056,HRS,wealth,low
95,D2,DEAD,0.22570705492494,HRS,wealth,low
95,DEAD,DEAD,1,HRS,wealth,low
96,I0,I0,0.647892530546918,HRS,wealth,low
96,D1,I0,0,HRS,wealth,low
96,R1,I0,0,HRS,wealth,low
96,D2,I0,0,HRS,wealth,low
96,DEAD,I0,0,HRS,wealth,low
96,I0,D1,0.168217271743836,HRS,wealth,low
96,D1,D1,0.684536540279894,HRS,wealth,low
96,R1,D1,0,HRS,wealth,low
96,D2,D1,0,HRS,wealth,low
96,DEAD,D1,0,HRS,wealth,low
96,I0,R1,0,HRS,wealth,low
96,D1,R1,0.0108192574245729,HRS,wealth,low
96,R1,R1,0.648481434271689,HRS,wealth,low
96,D2,R1,0.0123920535047038,HRS,wealth,low
96,DEAD,R1,0,HRS,wealth,low
96,I0,D2,0,HRS,wealth,low
96,D1,D2,0,HRS,wealth,low
96,R1,D2,0.240416375446255,HRS,wealth,low
96,D2,D2,0.761900891570357,HRS,wealth,low
96,DEAD,D2,0,HRS,wealth,low
96,I0,DEAD,0.183890197709246,HRS,wealth,low
96,D1,DEAD,0.304644202295533,HRS,wealth,low
96,R1,DEAD,0.111102190282056,HRS,wealth,low
96,D2,DEAD,0.22570705492494,HRS,wealth,low
96,DEAD,DEAD,1,HRS,wealth,low
97,I0,I0,0.647892530546918,HRS,wealth,low
97,D1,I0,0,HRS,wealth,low
97,R1,I0,0,HRS,wealth,low
97,D2,I0,0,HRS,wealth,low
97,DEAD,I0,0,HRS,wealth,low
97,I0,D1,0.168217271743836,HRS,wealth,low
97,D1,D1,0.684536540279894,HRS,wealth,low
97,R1,D1,0,HRS,wealth,low
97,D2,D1,0,HRS,wealth,low
97,DEAD,D1,0,HRS,wealth,low
97,I0,R1,0,HRS,wealth,low
97,D1,R1,0.0108192574245729,HRS,wealth,low
97,R1,R1,0.648481434271689,HRS,wealth,low
97,D2,R1,0.0123920535047038,HRS,wealth,low
97,DEAD,R1,0,HRS,wealth,low
97,I0,D2,0,HRS,wealth,low
97,D1,D2,0,HRS,wealth,low
97,R1,D2,0.240416375446255,HRS,wealth,low
97,D2,D2,0.761900891570357,HRS,wealth,low
97,DEAD,D2,0,HRS,wealth,low
97,I0,DEAD,0.183890197709246,HRS,wealth,low
97,D1,DEAD,0.304644202295533,HRS,wealth,low
97,R1,DEAD,0.111102190282056,HRS,wealth,low
97,D2,DEAD,0.22570705492494,HRS,wealth,low
97,DEAD,DEAD,1,HRS,wealth,low
98,I0,I0,0.647892530546918,HRS,wealth,low
98,D1,I0,0,HRS,wealth,low
98,R1,I0,0,HRS,wealth,low
98,D2,I0,0,HRS,wealth,low
98,DEAD,I0,0,HRS,wealth,low
98,I0,D1,0.168217271743836,HRS,wealth,low
98,D1,D1,0.684536540279894,HRS,wealth,low
98,R1,D1,0,HRS,wealth,low
98,D2,D1,0,HRS,wealth,low
98,DEAD,D1,0,HRS,wealth,low
98,I0,R1,0,HRS,wealth,low
98,D1,R1,0.0108192574245729,HRS,wealth,low
98,R1,R1,0.648481434271689,HRS,wealth,low
98,D2,R1,0.0123920535047038,HRS,wealth,low
98,DEAD,R1,0,HRS,wealth,low
98,I0,D2,0,HRS,wealth,low
98,D1,D2,0,HRS,wealth,low
98,R1,D2,0.240416375446255,HRS,wealth,low
98,D2,D2,0.761900891570357,HRS,wealth,low
98,DEAD,D2,0,HRS,wealth,low
98,I0,DEAD,0.183890197709246,HRS,wealth,low
98,D1,DEAD,0.304644202295533,HRS,wealth,low
98,R1,DEAD,0.111102190282056,HRS,wealth,low
98,D2,DEAD,0.22570705492494,HRS,wealth,low
98,DEAD,DEAD,1,HRS,wealth,low
99,I0,I0,0.647892530546918,HRS,wealth,low
99,D1,I0,0,HRS,wealth,low
99,R1,I0,0,HRS,wealth,low
99,D2,I0,0,HRS,wealth,low
99,DEAD,I0,0,HRS,wealth,low
99,I0,D1,0.168217271743836,HRS,wealth,low
99,D1,D1,0.684536540279894,HRS,wealth,low
99,R1,D1,0,HRS,wealth,low
99,D2,D1,0,HRS,wealth,low
99,DEAD,D1,0,HRS,wealth,low
99,I0,R1,0,HRS,wealth,low
99,D1,R1,0.0108192574245729,HRS,wealth,low
99,R1,R1,0.648481434271689,HRS,wealth,low
99,D2,R1,0.0123920535047038,HRS,wealth,low
99,DEAD,R1,0,HRS,wealth,low
99,I0,D2,0,HRS,wealth,low
99,D1,D2,0,HRS,wealth,low
99,R1,D2,0.240416375446255,HRS,wealth,low
99,D2,D2,0.761900891570357,HRS,wealth,low
99,DEAD,D2,0,HRS,wealth,low
99,I0,DEAD,0.183890197709246,HRS,wealth,low
99,D1,DEAD,0.304644202295533,HRS,wealth,low
99,R1,DEAD,0.111102190282056,HRS,wealth,low
99,D2,DEAD,0.22570705492494,HRS,wealth,low
99,DEAD,DEAD,1,HRS,wealth,low
60,I0,I0,0.988305068045751,ELSA,education,high
60,D1,I0,0,ELSA,education,high
60,R1,I0,0,ELSA,education,high
60,D2,I0,0,ELSA,education,high
60,DEAD,I0,0,ELSA,education,high
60,I0,D1,0.00819235867210871,ELSA,education,high
60,D1,D1,0.807498380424734,ELSA,education,high
60,R1,D1,0,ELSA,education,high
60,D2,D1,0,ELSA,education,high
60,DEAD,D1,0,ELSA,education,high
60,I0,R1,0,ELSA,education,high
60,D1,R1,0.173387684905345,ELSA,education,high
60,R1,R1,0.900480811484365,ELSA,education,high
60,D2,R1,0.205114135405929,ELSA,education,high
60,DEAD,R1,0,ELSA,education,high
60,I0,D2,0,ELSA,education,high
60,D1,D2,0,ELSA,education,high
60,R1,D2,0.0899210499455167,ELSA,education,high
60,D2,D2,0.775973176339733,ELSA,education,high
60,DEAD,D2,0,ELSA,education,high
60,I0,DEAD,0.00350257328214071,ELSA,education,high
60,D1,DEAD,0.0191139346699212,ELSA,education,high
60,R1,DEAD,0.00959813857011793,ELSA,education,high
60,D2,DEAD,0.0189126882543386,ELSA,education,high
60,DEAD,DEAD,1,ELSA,education,high
61,I0,I0,0.987659632358743,ELSA,education,high
61,D1,I0,0,ELSA,education,high
61,R1,I0,0,ELSA,education,high
61,D2,I0,0,ELSA,education,high
61,DEAD,I0,0,ELSA,education,high
61,I0,D1,0.00841061885477755,ELSA,education,high
61,D1,D1,0.807683981019002,ELSA,education,high
61,R1,D1,0,ELSA,education,high
61,D2,D1,0,ELSA,education,high
61,DEAD,D1,0,ELSA,education,high
61,I0,R1,0,ELSA,education,high
61,D1,R1,0.172510465737699,ELSA,education,high
61,R1,R1,0.899514510318788,ELSA,education,high
61,D2,R1,0.204095634029241,ELSA,education,high
61,DEAD,R1,0,ELSA,education,high
61,I0,D2,0,ELSA,education,high
61,D1,D2,0,ELSA,education,high
61,R1,D2,0.0905463975405547,ELSA,education,high
61,D2,D2,0.776305494310345,ELSA,education,high
61,DEAD,D2,0,ELSA,education,high
61,I0,DEAD,0.00392974878647924,ELSA,education,high
61,D1,DEAD,0.0198055532432987,ELSA,education,high
61,R1,DEAD,0.0099390921406574,ELSA,education,high
61,D2,DEAD,0.0195988716604142,ELSA,education,high
61,DEAD,DEAD,1,ELSA,education,high
62,I0,I0,0.986950201014546,ELSA,education,high
62,D1,I0,0,ELSA,education,high
62,R1,I0,0,ELSA,education,high
62,D2,I0,0,ELSA,education,high
62,DEAD,I0,0,ELSA,education,high
62,I0,D1,0.00864204922337411,ELSA,education,high
62,D1,D1,0.807829806902204,ELSA,education,high
62,R1,D1,0,ELSA,education,high
62,D2,D1,0,ELSA,education,high
62,DEAD,D1,0,ELSA,education,high
62,I0,R1,0,ELSA,education,high
62,D1,R1,0.171634379184643,ELSA,education,high
62,R1,R1,0.898529242052088,ELSA,education,high
62,D2,R1,0.203078157595469,ELSA,education,high
62,DEAD,R1,0,ELSA,education,high
62,I0,D2,0,ELSA,education,high
62,D1,D2,0,ELSA,education,high
62,R1,D2,0.0911716385538522,ELSA,education,high
62,D2,D2,0.77659842788001,ELSA,education,high
62,DEAD,D2,0,ELSA,education,high
62,I0,DEAD,0.00440774976207978,ELSA,education,high
62,D1,DEAD,0.0205358139131532,ELSA,education,high
62,R1,DEAD,0.0102991193940598,ELSA,education,high
62,D2,DEAD,0.0203234145245212,ELSA,education,high
62,DEAD,DEAD,1,ELSA,education,high
63,I0,I0,0.986163621808385,ELSA,education,high
63,D1,I0,0,ELSA,education,high
63,R1,I0,0,ELSA,education,high
63,D2,I0,0,ELSA,education,high
63,DEAD,I0,0,ELSA,education,high
63,I0,D1,0.00889521209793402,ELSA,education,high
63,D1,D1,0.807919839569912,ELSA,education,high
63,R1,D1,0,ELSA,education,high
63,D2,D1,0,ELSA,education,high
63,DEAD,D1,0,ELSA,education,high
63,I0,R1,0,ELSA,education,high
63,D1,R1,0.170758591604819,ELSA,education,high
63,R1,R1,0.897520300075337,ELSA,education,high
63,D2,R1,0.20206070234264,ELSA,education,high
63,DEAD,R1,0,ELSA,education,high
63,I0,D2,0,ELSA,education,high
63,D1,D2,0,ELSA,education,high
63,R1,D2,0.0917929808234905,ELSA,education,high
63,D2,D2,0.776836293985632,ELSA,education,high
63,DEAD,D2,0,ELSA,education,high
63,I0,DEAD,0.00494116609368074,ELSA,education,high
63,D1,DEAD,0.0213215688252692,ELSA,education,high
63,R1,DEAD,0.0106867191011727,ELSA,education,high
63,D2,DEAD,0.0211030036717284,ELSA,education,high
63,DEAD,DEAD,1,ELSA,education,high
64,I0,I0,0.985285701072486,ELSA,education,high
64,D1,I0,0,ELSA,education,high
64,R1,I0,0,ELSA,education,high
64,D2,I0,0,ELSA,education,high
64,DEAD,I0,0,ELSA,education,high
64,I0,D1,0.00917967762479649,ELSA,education,high
64,D1,D1,0.807935853103664,ELSA,education,high
64,R1,D1,0,ELSA,education,high
64,D2,D1,0,ELSA,education,high
